t (s),u (deg),y (deg),current (A)
0.004750,0.058808,0.061035,0.009918
0.004800,0.059408,0.060425,0.004730
0.004850,0.060008,0.061646,0.005188
0.004900,0.060607,0.062866,0.007324
0.004950,0.061206,0.062866,0.007172
0.005000,0.061803,0.061646,0.007935
0.005050,0.062401,0.061646,0.009766
0.005100,0.062997,0.062256,0.009918
0.005150,0.063593,0.061035,0.009766
0.005200,0.064189,0.067749,0.006104
0.005250,0.064783,0.064697,0.007477
0.005300,0.065378,0.067139,0.007019
0.005350,0.065971,0.066528,0.011139
0.005400,0.066564,0.065918,0.009613
0.005450,0.067156,0.068970,0.008850
0.005500,0.067748,0.067139,0.005798
0.005550,0.068338,0.068359,0.007935
0.005600,0.068929,0.069580,0.007324
0.005650,0.069518,0.066528,0.009766
0.005700,0.070107,0.070801,0.008545
0.005750,0.070695,0.070801,0.007629
0.005800,0.071282,0.072021,0.008545
0.005850,0.071869,0.070190,0.009460
0.005900,0.072455,0.073853,0.010223
0.005950,0.073040,0.073853,0.011292
0.006000,0.073625,0.075684,0.008240
0.006050,0.074209,0.075073,0.003357
0.006100,0.074792,0.076294,0.004425
0.006150,0.075374,0.076294,0.010986
0.006200,0.075956,0.076294,0.009766
0.006250,0.076537,0.075073,0.012817
0.006300,0.077117,0.077515,0.013580
0.006350,0.077696,0.076294,0.009613
0.006400,0.078275,0.079956,0.002899
0.006450,0.078853,0.079346,0.004883
0.006500,0.079430,0.081787,0.004425
0.006550,0.080006,0.080566,0.009003
0.006600,0.080581,0.082397,0.011444
0.006650,0.081156,0.080566,0.011292
0.006700,0.081730,0.083618,0.008240
0.006750,0.082303,0.084839,0.007477
0.006800,0.082875,0.083008,0.005951
0.006850,0.083447,0.084839,0.008392
0.006900,0.084017,0.085449,0.008240
0.006950,0.084587,0.085449,0.009766
0.007000,0.085156,0.085449,0.008850
0.007050,0.085724,0.086670,0.008240
0.007100,0.086291,0.086060,0.010223
0.007150,0.086858,0.087280,0.007324
0.007200,0.087423,0.088501,0.008087
0.007250,0.087988,0.088501,0.010376
0.007300,0.088552,0.090332,0.008392
0.007350,0.089115,0.090332,0.009155
0.007400,0.089677,0.090332,0.007324
0.007450,0.090238,0.090942,0.006561
0.007500,0.090798,0.090332,0.011597
0.007550,0.091357,0.093384,0.010986
0.007600,0.091916,0.093994,0.008240
0.007650,0.092474,0.095825,0.005493
0.007700,0.093030,0.092163,0.008240
0.007750,0.093586,0.092163,0.010986
0.007800,0.094141,0.093384,0.008850
0.007850,0.094695,0.093994,0.009918
0.007900,0.095248,0.095825,0.011292
0.007950,0.095800,0.092773,0.008087
0.008000,0.096351,0.098877,0.006104
0.008050,0.096901,0.097656,0.006104
0.008100,0.097450,0.099487,0.010834
0.008150,0.097998,0.100708,0.010681
0.008200,0.098545,0.098267,0.007172
0.008250,0.099092,0.100708,0.009308
0.008300,0.099637,0.098267,0.009918
0.008350,0.100181,0.098877,0.009918
0.008400,0.100725,0.099487,0.006866
0.008450,0.101267,0.103149,0.008392
0.008500,0.101808,0.100708,0.008850
0.008550,0.102349,0.106201,0.009308
0.008600,0.102888,0.103149,0.009613
0.008650,0.103426,0.103149,0.012665
0.008700,0.103963,0.105591,0.009613
0.008750,0.104500,0.104980,0.009460
0.008800,0.105035,0.104980,0.005798
0.008850,0.105569,0.104980,0.008850
0.008900,0.106102,0.104980,0.009308
0.008950,0.106634,0.108032,0.007477
0.009000,0.107165,0.106812,0.008087
0.009050,0.107695,0.106812,0.009613
0.009100,0.108224,0.107422,0.009308
0.009150,0.108752,0.111694,0.007629
0.009200,0.109279,0.107422,0.012970
0.009250,0.109805,0.109863,0.012817
0.009300,0.110329,0.109253,0.011139
0.009350,0.110853,0.111084,0.008545
0.009400,0.111375,0.112915,0.006104
0.009450,0.111896,0.112915,0.006104
0.009500,0.112417,0.114746,0.006714
0.009550,0.112936,0.112915,0.009460
0.009600,0.113454,0.114746,0.012817
0.009650,0.113971,0.112915,0.011139
0.009700,0.114486,0.116577,0.008087
0.009750,0.115001,0.112305,0.006866
0.009800,0.115515,0.114746,0.012817
0.009850,0.116027,0.115967,0.011749
0.009900,0.116538,0.115356,0.009766
0.009950,0.117048,0.115967,0.009918
0.010000,0.117557,0.116577,0.008392
0.010050,0.118065,0.119019,0.005035
0.010100,0.118571,0.118408,0.007935
0.010150,0.119077,0.120239,0.007629
0.010200,0.119581,0.117187,0.011902
0.010250,0.120084,0.120239,0.010986
0.010300,0.120586,0.120239,0.010681
0.010350,0.121087,0.120850,0.012360
0.010400,0.121586,0.122070,0.008850
0.010450,0.122084,0.121460,0.007324
0.010500,0.122581,0.122681,0.010986
0.010550,0.123077,0.122681,0.008392
0.010600,0.123572,0.124512,0.007629
0.010650,0.124065,0.122070,0.008850
0.010700,0.124558,0.125122,0.009918
0.010750,0.125049,0.125732,0.005798
0.010800,0.125538,0.123901,0.012512
0.010850,0.126027,0.126953,0.012054
0.010900,0.126514,0.125122,0.010986
0.010950,0.127000,0.127563,0.010376
0.011000,0.127485,0.127563,0.007782
0.011050,0.127968,0.130005,0.007935
0.011100,0.128451,0.130005,0.011139
0.011150,0.128931,0.128784,0.008850
0.011200,0.129411,0.131836,0.006104
0.011250,0.129890,0.131836,0.007324
0.011300,0.130367,0.131226,0.009918
0.011350,0.130843,0.130005,0.013275
0.011400,0.131317,0.130615,0.012207
0.011450,0.131790,0.130615,0.011597
0.011500,0.132262,0.128174,0.008240
0.011550,0.132733,0.134888,0.008545
0.011600,0.133202,0.131226,0.008087
0.011650,0.133670,0.134277,0.006866
0.011700,0.134137,0.134888,0.011139
0.011750,0.134603,0.136108,0.014648
0.011800,0.135067,0.135498,0.010529
0.011850,0.135529,0.137329,0.007477
0.011900,0.135991,0.138550,0.006714
0.011950,0.136451,0.135498,0.005798
0.012000,0.136909,0.137939,0.009308
0.012050,0.137367,0.134277,0.013580
0.012100,0.137823,0.136719,0.011749
0.012150,0.138277,0.137939,0.010529
0.012200,0.138731,0.136719,0.007935
0.012250,0.139183,0.137939,0.009003
0.012300,0.139633,0.139771,0.011597
0.012350,0.140082,0.140991,0.010376
0.012400,0.140530,0.140381,0.007019
0.012450,0.140976,0.142212,0.007935
0.012500,0.141421,0.140381,0.010376
0.012550,0.141865,0.144653,0.009003
0.012600,0.142307,0.142212,0.011139
0.012650,0.142748,0.142822,0.010986
0.012700,0.143187,0.144043,0.008392
0.012750,0.143625,0.142212,0.012054
0.012800,0.144062,0.144653,0.007629
0.012850,0.144497,0.142822,0.010223
0.012900,0.144931,0.144043,0.011444
0.012950,0.145363,0.145874,0.012512
0.013000,0.145794,0.147705,0.005341
0.013050,0.146223,0.147095,0.008545
0.013100,0.146651,0.147095,0.009918
0.013150,0.147078,0.147705,0.011444
0.013200,0.147503,0.144653,0.010834
0.013250,0.147926,0.148315,0.010681
0.013300,0.148348,0.147705,0.009003
0.013350,0.148769,0.147705,0.009766
0.013400,0.149188,0.148926,0.010834
0.013450,0.149606,0.146484,0.010681
0.013500,0.150022,0.148926,0.010376
0.013550,0.150437,0.148926,0.009308
0.013600,0.150850,0.150757,0.010681
0.013650,0.151262,0.152588,0.007629
0.013700,0.151672,0.151367,0.010223
0.013750,0.152081,0.151978,0.009460
0.013800,0.152489,0.152588,0.009308
0.013850,0.152894,0.151978,0.011597
0.013900,0.153299,0.153198,0.012512
0.013950,0.153701,0.153198,0.010529
0.014000,0.154103,0.153198,0.009003
0.014050,0.154502,0.155029,0.008850
0.014100,0.154901,0.154419,0.010529
0.014150,0.155297,0.155029,0.010223
0.014200,0.155692,0.155029,0.010223
0.014250,0.156086,0.156250,0.010834
0.014300,0.156478,0.158691,0.007935
0.014350,0.156869,0.156860,0.006409
0.014400,0.157258,0.159302,0.006866
0.014450,0.157645,0.158691,0.010376
0.014500,0.158031,0.157471,0.011902
0.014550,0.158415,0.160522,0.010223
0.014600,0.158798,0.158691,0.012054
0.014650,0.159179,0.160522,0.009308
0.014700,0.159559,0.159302,0.012817
0.014750,0.159937,0.157471,0.009766
0.014800,0.160313,0.160522,0.007629
0.014850,0.160688,0.159912,0.006256
0.014900,0.161062,0.163574,0.007782
0.014950,0.161433,0.159912,0.014954
0.015000,0.161803,0.163574,0.011597
0.015050,0.162172,0.161133,0.009918
0.015100,0.162539,0.162964,0.008698
0.015150,0.162904,0.164185,0.008545
0.015200,0.163268,0.162964,0.008392
0.015250,0.163630,0.163574,0.008240
0.015300,0.163990,0.162354,0.010834
0.015350,0.164349,0.163574,0.010681
0.015400,0.164707,0.163574,0.011597
0.015450,0.165062,0.164185,0.010834
0.015500,0.165416,0.165405,0.010223
0.015550,0.165768,0.164795,0.011749
0.015600,0.166119,0.169067,0.009308
0.015650,0.166468,0.167847,0.008240
0.015700,0.166816,0.169067,0.007629
0.015750,0.167161,0.169067,0.010529
0.015800,0.167506,0.166626,0.013580
0.015850,0.167848,0.171509,0.009155
0.015900,0.168189,0.168457,0.009613
0.015950,0.168528,0.170288,0.009766
0.016000,0.168866,0.166626,0.012817
0.016050,0.169201,0.170288,0.009308
0.016100,0.169536,0.170288,0.008698
0.016150,0.169868,0.170898,0.009766
0.016200,0.170199,0.169067,0.010529
0.016250,0.170528,0.170898,0.010223
0.016300,0.170855,0.172729,0.009613
0.016350,0.171181,0.172729,0.012512
0.016400,0.171505,0.170898,0.011597
0.016450,0.171828,0.173950,0.005798
0.016500,0.172148,0.173340,0.007477
0.016550,0.172467,0.171509,0.010834
0.016600,0.172785,0.171509,0.009918
0.016650,0.173100,0.173950,0.014496
0.016700,0.173414,0.173340,0.009613
0.016750,0.173726,0.173950,0.009613
0.016800,0.174037,0.174561,0.009003
0.016850,0.174345,0.176392,0.007324
0.016900,0.174652,0.174561,0.011902
0.016950,0.174958,0.175171,0.012970
0.017000,0.175261,0.177002,0.011444
0.017050,0.175563,0.176392,0.008087
0.017100,0.175863,0.178833,0.006409
0.017150,0.176162,0.178833,0.010223
0.017200,0.176458,0.177612,0.011139
0.017250,0.176753,0.178223,0.009613
0.017300,0.177046,0.177002,0.008698
0.017350,0.177338,0.177002,0.012512
0.017400,0.177627,0.176392,0.009613
0.017450,0.177915,0.179443,0.008850
0.017500,0.178201,0.181274,0.009155
0.017550,0.178486,0.178223,0.011292
0.017600,0.178768,0.181885,0.009003
0.017650,0.179049,0.178833,0.009308
0.017700,0.179328,0.180664,0.011749
0.017750,0.179606,0.181274,0.008240
0.017800,0.179881,0.180664,0.010681
0.017850,0.180155,0.181274,0.010986
0.017900,0.180427,0.178223,0.009918
0.017950,0.180697,0.181274,0.009766
0.018000,0.180965,0.180664,0.009308
0.018050,0.181232,0.181885,0.009003
0.018100,0.181497,0.182495,0.010223
0.018150,0.181760,0.184326,0.011597
0.018200,0.182021,0.183716,0.010223
0.018250,0.182281,0.185547,0.007935
0.018300,0.182538,0.184937,0.009155
0.018350,0.182794,0.185547,0.009003
0.018400,0.183048,0.186768,0.010529
0.018450,0.183300,0.182495,0.011597
0.018500,0.183551,0.185547,0.013428
0.018550,0.183800,0.181885,0.009613
0.018600,0.184046,0.184937,0.009155
0.018650,0.184291,0.183716,0.006866
0.018700,0.184535,0.184937,0.007935
0.018750,0.184776,0.184937,0.010529
0.018800,0.185015,0.186157,0.010071
0.018850,0.185253,0.186768,0.009308
0.018900,0.185489,0.184937,0.010376
0.018950,0.185723,0.186157,0.011139
0.019000,0.185955,0.185547,0.010681
0.019050,0.186186,0.186768,0.010529
0.019100,0.186414,0.188599,0.008392
0.019150,0.186641,0.185547,0.010223
0.019200,0.186866,0.188599,0.009918
0.019250,0.187089,0.187988,0.009003
0.019300,0.187310,0.187378,0.010986
0.019350,0.187529,0.187988,0.009918
0.019400,0.187747,0.191040,0.010529
0.019450,0.187962,0.189209,0.007629
0.019500,0.188176,0.191650,0.009613
0.019550,0.188388,0.188599,0.012360
0.019600,0.188598,0.188599,0.009918
0.019650,0.188806,0.189209,0.011292
0.019700,0.189013,0.189209,0.010376
0.019750,0.189217,0.189819,0.011749
0.019800,0.189420,0.191650,0.006866
0.019850,0.189620,0.191040,0.007324
0.019900,0.189819,0.191040,0.006866
0.019950,0.190016,0.191040,0.010681
0.020000,0.190211,0.191650,0.013580
0.020050,0.190405,0.191040,0.011139
0.020100,0.190596,0.191040,0.011749
0.020150,0.190785,0.191040,0.007782
0.020200,0.190973,0.194702,0.009613
0.020250,0.191159,0.192261,0.009613
0.020300,0.191342,0.191650,0.006714
0.020350,0.191524,0.192261,0.010529
0.020400,0.191704,0.191040,0.007019
0.020450,0.191882,0.195923,0.009308
0.020500,0.192059,0.190430,0.010071
0.020550,0.192233,0.195312,0.009308
0.020600,0.192406,0.193481,0.012512
0.020650,0.192576,0.191650,0.012512
0.020700,0.192745,0.194092,0.008850
0.020750,0.192911,0.192261,0.009613
0.020800,0.193076,0.193481,0.007324
0.020850,0.193239,0.192871,0.008087
0.020900,0.193400,0.193481,0.007019
0.020950,0.193559,0.195923,0.011292
0.021000,0.193717,0.194092,0.012817
0.021050,0.193872,0.195923,0.014191
0.021100,0.194025,0.194702,0.010529
0.021150,0.194177,0.194702,0.008087
0.021200,0.194326,0.196533,0.009003
0.021250,0.194474,0.195923,0.008392
0.021300,0.194620,0.194702,0.008545
0.021350,0.194763,0.195923,0.012665
0.021400,0.194905,0.195312,0.012207
0.021450,0.195045,0.195923,0.009155
0.021500,0.195183,0.195923,0.007477
0.021550,0.195319,0.197754,0.008850
0.021600,0.195454,0.196533,0.009308
0.021650,0.195586,0.198364,0.007629
0.021700,0.195716,0.195923,0.012054
0.021750,0.195845,0.197144,0.009766
0.021800,0.195971,0.194092,0.012360
0.021850,0.196096,0.198975,0.009003
0.021900,0.196218,0.197144,0.009613
0.021950,0.196339,0.197144,0.005341
0.022000,0.196457,0.198975,0.008850
0.022050,0.196574,0.197144,0.013275
0.022100,0.196689,0.198975,0.010681
0.022150,0.196802,0.197754,0.010223
0.022200,0.196913,0.197144,0.010223
0.022250,0.197022,0.199585,0.010071
0.022300,0.197129,0.198364,0.007477
0.022350,0.197234,0.199585,0.008698
0.022400,0.197337,0.196533,0.005646
0.022450,0.197438,0.201416,0.007935
0.022500,0.197538,0.195923,0.014801
0.022550,0.197635,0.197144,0.013733
0.022600,0.197730,0.199585,0.012207
0.022650,0.197824,0.198364,0.008087
0.022700,0.197915,0.200806,0.006561
0.022750,0.198005,0.200195,0.006714
0.022800,0.198092,0.198975,0.009155
0.022850,0.198178,0.200806,0.010681
0.022900,0.198262,0.200195,0.009003
0.022950,0.198343,0.202026,0.009766
0.023000,0.198423,0.200806,0.011292
0.023050,0.198501,0.202637,0.007477
0.023100,0.198577,0.198975,0.008392
0.023150,0.198650,0.199585,0.011292
0.023200,0.198722,0.200195,0.011139
0.023250,0.198792,0.197754,0.010223
0.023300,0.198860,0.200806,0.008850
0.023350,0.198926,0.198975,0.008545
0.023400,0.198990,0.202026,0.012512
0.023450,0.199052,0.202026,0.008545
0.023500,0.199112,0.202026,0.008087
0.023550,0.199171,0.202637,0.006409
0.023600,0.199227,0.199585,0.014801
0.023650,0.199281,0.200806,0.011749
0.023700,0.199333,0.200195,0.006714
0.023750,0.199383,0.202026,0.006866
0.023800,0.199432,0.199585,0.008240
0.023850,0.199478,0.201416,0.012817
0.023900,0.199523,0.198364,0.011749
0.023950,0.199565,0.199585,0.009308
0.024000,0.199605,0.203247,0.005493
0.024050,0.199644,0.202026,0.010681
0.024100,0.199680,0.202026,0.011444
0.024150,0.199715,0.201416,0.010376
0.024200,0.199747,0.202026,0.011139
0.024250,0.199778,0.201416,0.009155
0.024300,0.199807,0.202026,0.007629
0.024350,0.199833,0.203247,0.009613
0.024400,0.199858,0.201416,0.010071
0.024450,0.199881,0.200195,0.008545
0.024500,0.199901,0.200806,0.010376
0.024550,0.199920,0.198364,0.010071
0.024600,0.199937,0.203857,0.006256
0.024650,0.199952,0.200806,0.009613
0.024700,0.199964,0.203247,0.011292
0.024750,0.199975,0.200806,0.009155
0.024800,0.199984,0.202637,0.008698
0.024850,0.199991,0.203247,0.007324
0.024900,0.199996,0.204468,0.011902
0.024950,0.199999,0.200806,0.010834
0.025000,0.200000,0.202026,0.008087
0.025050,0.199999,0.202026,0.011902
0.025100,0.199996,0.200806,0.011292
0.025150,0.199991,0.200806,0.009460
0.025200,0.199984,0.203857,0.007782
0.025250,0.199975,0.202637,0.009003
0.025300,0.199964,0.203247,0.006561
0.025350,0.199952,0.202026,0.008087
0.025400,0.199937,0.200806,0.011139
0.025450,0.199920,0.201416,0.014496
0.025500,0.199901,0.202637,0.006561
0.025550,0.199881,0.204468,0.009155
0.025600,0.199858,0.201416,0.006409
0.025650,0.199833,0.203857,0.008850
0.025700,0.199807,0.202026,0.010376
0.025750,0.199778,0.202026,0.010681
0.025800,0.199747,0.203247,0.009308
0.025850,0.199715,0.202637,0.008698
0.025900,0.199680,0.203247,0.007172
0.025950,0.199644,0.202026,0.008240
0.026000,0.199605,0.203857,0.009155
0.026050,0.199565,0.200806,0.011292
0.026100,0.199523,0.204468,0.009155
0.026150,0.199478,0.201416,0.012512
0.026200,0.199432,0.199585,0.010376
0.026250,0.199383,0.200806,0.008087
0.026300,0.199333,0.200195,0.007935
0.026350,0.199281,0.202026,0.005493
0.026400,0.199227,0.200195,0.008392
0.026450,0.199171,0.203247,0.009003
0.026500,0.199112,0.202026,0.010681
0.026550,0.199052,0.202026,0.014496
0.026600,0.198990,0.202637,0.009155
0.026650,0.198926,0.202637,0.007019
0.026700,0.198860,0.202637,0.008087
0.026750,0.198792,0.201416,0.008850
0.026800,0.198722,0.202026,0.007782
0.026850,0.198650,0.200195,0.010071
0.026900,0.198577,0.199585,0.011292
0.026950,0.198501,0.200806,0.010986
0.027000,0.198423,0.200195,0.007782
0.027050,0.198343,0.200806,0.005646
0.027100,0.198262,0.197754,0.011597
0.027150,0.198178,0.202026,0.009766
0.027200,0.198092,0.201416,0.012665
0.027250,0.198005,0.202026,0.008850
0.027300,0.197915,0.201416,0.007172
0.027350,0.197824,0.201416,0.005646
0.027400,0.197730,0.201416,0.007477
0.027450,0.197635,0.199585,0.010376
0.027500,0.197538,0.200806,0.012054
0.027550,0.197438,0.200806,0.012817
0.027600,0.197337,0.200806,0.008087
0.027650,0.197234,0.198975,0.006714
0.027700,0.197129,0.200195,0.006714
0.027750,0.197022,0.198364,0.013733
0.027800,0.196913,0.198975,0.010529
0.027850,0.196802,0.198975,0.009155
0.027900,0.196689,0.200195,0.005951
0.027950,0.196574,0.200806,0.004578
0.028000,0.196457,0.198364,0.010376
0.028050,0.196339,0.202026,0.008850
0.028100,0.196218,0.198975,0.011902
0.028150,0.196096,0.199585,0.011444
0.028200,0.195971,0.198975,0.006714
0.028250,0.195845,0.197144,0.007782
0.028300,0.195716,0.198975,0.006409
0.028350,0.195586,0.200195,0.007629
0.028400,0.195454,0.197754,0.011292
0.028450,0.195319,0.199585,0.012817
0.028500,0.195183,0.196533,0.009308
0.028550,0.195045,0.198975,0.009155
0.028600,0.194905,0.199585,0.009308
0.028650,0.194763,0.195923,0.008545
0.028700,0.194620,0.200806,0.008850
0.028750,0.194474,0.195312,0.007935
0.028800,0.194326,0.198975,0.008545
0.028850,0.194177,0.196533,0.008392
0.028900,0.194025,0.199585,0.009460
0.028950,0.193872,0.197144,0.005798
0.029000,0.193717,0.198364,0.006409
0.029050,0.193559,0.195312,0.010834
0.029100,0.193400,0.197754,0.012817
0.029150,0.193239,0.198364,0.006866
0.029200,0.193076,0.195312,0.009766
0.029250,0.192911,0.196533,0.008850
0.029300,0.192745,0.194702,0.007935
0.029350,0.192576,0.195923,0.008545
0.029400,0.192406,0.197144,0.008087
0.029450,0.192233,0.195923,0.010529
0.029500,0.192059,0.194702,0.008240
0.029550,0.191882,0.191650,0.008240
0.029600,0.191704,0.195923,0.009460
0.029650,0.191524,0.194092,0.007629
0.029700,0.191342,0.197754,0.008087
0.029750,0.191159,0.197144,0.009155
0.029800,0.190973,0.197144,0.007782
0.029850,0.190785,0.195923,0.008392
0.029900,0.190596,0.192871,0.009918
0.029950,0.190405,0.194702,0.007782
0.030000,0.190211,0.194702,0.009308
0.030050,0.190016,0.194092,0.009766
0.030100,0.189819,0.191650,0.009003
0.030150,0.189620,0.192261,0.007629
0.030200,0.189420,0.192871,0.007019
0.030250,0.189217,0.192871,0.009308
0.030300,0.189013,0.195923,0.010223
0.030350,0.188806,0.192871,0.008392
0.030400,0.188598,0.192871,0.009003
0.030450,0.188388,0.191650,0.007629
0.030500,0.188176,0.190430,0.008545
0.030550,0.187962,0.193481,0.006104
0.030600,0.187747,0.192261,0.007935
0.030650,0.187529,0.191650,0.010834
0.030700,0.187310,0.189819,0.010681
0.030750,0.187089,0.192871,0.008545
0.030800,0.186866,0.189209,0.008545
0.030850,0.186641,0.187988,0.009613
0.030900,0.186414,0.191040,0.009003
0.030950,0.186186,0.188599,0.008240
0.031000,0.185955,0.192261,0.008850
0.031050,0.185723,0.191040,0.007629
0.031100,0.185489,0.191040,0.007019
0.031150,0.185253,0.191040,0.007782
0.031200,0.185015,0.187988,0.010834
0.031250,0.184776,0.189209,0.009460
0.031300,0.184535,0.187988,0.005341
0.031350,0.184291,0.187988,0.008087
0.031400,0.184046,0.187378,0.010681
0.031450,0.183800,0.189819,0.008240
0.031500,0.183551,0.186768,0.008392
0.031550,0.183300,0.187988,0.009155
0.031600,0.183048,0.184937,0.010376
0.031650,0.182794,0.188599,0.008545
0.031700,0.182538,0.186157,0.006866
0.031750,0.182281,0.184937,0.007324
0.031800,0.182021,0.187378,0.007629
0.031850,0.181760,0.185547,0.010834
0.031900,0.181497,0.186768,0.008850
0.031950,0.181232,0.185547,0.006866
0.032000,0.180965,0.185547,0.005646
0.032050,0.180697,0.184937,0.007629
0.032100,0.180427,0.186157,0.011292
0.032150,0.180155,0.184326,0.011749
0.032200,0.179881,0.186157,0.006256
0.032250,0.179606,0.184326,0.010986
0.032300,0.179328,0.183105,0.010223
0.032350,0.179049,0.185547,0.007172
0.032400,0.178768,0.182495,0.004578
0.032450,0.178486,0.185547,0.004120
0.032500,0.178201,0.181885,0.009918
0.032550,0.177915,0.182495,0.012817
0.032600,0.177627,0.183716,0.013428
0.032650,0.177338,0.181885,0.004730
0.032700,0.177046,0.181274,0.003510
0.032750,0.176753,0.179443,0.009460
0.032800,0.176458,0.181274,0.009308
0.032850,0.176162,0.178833,0.007935
0.032900,0.175863,0.180054,0.011749
0.032950,0.175563,0.179443,0.009003
0.033000,0.175261,0.181885,0.007782
0.033050,0.174958,0.181274,0.004578
0.033100,0.174652,0.181885,0.007935
0.033150,0.174345,0.179443,0.007782
0.033200,0.174037,0.178833,0.010376
0.033250,0.173726,0.178833,0.010071
0.033300,0.173414,0.178223,0.007935
0.033350,0.173100,0.181274,0.005646
0.033400,0.172785,0.175171,0.007172
0.033450,0.172467,0.177002,0.008545
0.033500,0.172148,0.178223,0.009155
0.033550,0.171828,0.177002,0.009460
0.033600,0.171505,0.174561,0.010223
0.033650,0.171181,0.175171,0.004120
0.033700,0.170855,0.176392,0.006409
0.033750,0.170528,0.175171,0.008545
0.033800,0.170199,0.175781,0.009918
0.033850,0.169868,0.175171,0.006561
0.033900,0.169536,0.175171,0.008087
0.033950,0.169201,0.172729,0.009003
0.034000,0.168866,0.174561,0.009308
0.034050,0.168528,0.171509,0.007477
0.034100,0.168189,0.174561,0.008698
0.034150,0.167848,0.170288,0.009460
0.034200,0.167506,0.172119,0.005493
0.034250,0.167161,0.171509,0.003052
0.034300,0.166816,0.171509,0.005646
0.034350,0.166468,0.172729,0.011597
0.034400,0.166119,0.167847,0.013275
0.034450,0.165768,0.170898,0.009766
0.034500,0.165416,0.169678,0.007935
0.034550,0.165062,0.169678,0.006256
0.034600,0.164707,0.170288,0.005798
0.034650,0.164349,0.172119,0.009155
0.034700,0.163990,0.169678,0.005951
0.034750,0.163630,0.170288,0.004272
0.034800,0.163268,0.168457,0.007935
0.034850,0.162904,0.168457,0.008698
