t (s),u (deg),y (deg),current (A)
0.007150,-0.240877,0.404663,-0.747375
0.007200,-0.385257,0.352173,-0.601044
0.007250,-0.475528,0.242920,-0.367279
0.007300,-0.499013,0.115356,-0.085144
0.007350,-0.452414,-0.042725,0.182495
0.007400,-0.342274,-0.179443,0.447540
0.007450,-0.184062,-0.303345,0.657959
0.007500,-0.000000,-0.374756,0.787201
0.007550,0.184062,-0.396729,0.794220
0.007600,0.342274,-0.364380,0.686340
0.007650,0.452414,-0.272217,0.452728
0.007700,0.499013,-0.152588,0.192566
0.007750,0.475528,0.006714,-0.088348
0.007800,0.385257,0.149536,-0.373077
0.007850,0.240877,0.285645,-0.585785
0.007900,0.062667,0.370483,-0.750732
0.007950,-0.124345,0.410767,-0.789185
0.008000,-0.293893,0.396118,-0.718842
0.008050,-0.422164,0.319214,-0.533600
0.008100,-0.491144,0.209351,-0.270691
0.008150,-0.491144,0.057373,0.028076
0.008200,-0.422164,-0.086060,0.279083
0.008250,-0.293893,-0.230103,0.509491
0.008300,-0.124345,-0.328369,0.711975
0.008350,0.062667,-0.390015,0.797424
0.008400,0.240877,-0.394897,0.776367
0.008450,0.385257,-0.335693,0.623627
0.008500,0.475528,-0.238037,0.379944
0.008550,0.499013,-0.105591,0.105591
0.008600,0.452414,0.051880,-0.192871
0.008650,0.342274,0.200195,-0.441284
0.008700,0.184062,0.316772,-0.660095
0.008750,-0.000000,0.391235,-0.766754
0.008800,-0.184062,0.413818,-0.779724
0.008850,-0.342274,0.380249,-0.666962
0.008900,-0.452414,0.291138,-0.453949
0.008950,-0.499013,0.157471,-0.187988
0.009000,-0.475528,0.015259,0.101166
0.009050,-0.385257,-0.139771,0.355377
0.009100,-0.240877,-0.264893,0.594482
0.009150,-0.062667,-0.360107,0.746155
0.009200,0.124345,-0.397949,0.812531
0.009250,0.293893,-0.379639,0.735474
0.009300,0.422164,-0.308838,0.547333
0.009350,0.491144,-0.198975,0.305939
0.009400,0.491144,-0.048828,0.002441
0.009450,0.422164,0.097656,-0.278320
0.009500,0.293893,0.244141,-0.542603
0.009550,0.124345,0.342407,-0.705566
0.009600,-0.062667,0.405884,-0.794830
0.009650,-0.240877,0.408325,-0.748291
0.009700,-0.385257,0.352783,-0.597687
0.009750,-0.475528,0.253906,-0.362396
0.009800,-0.499013,0.112305,-0.079956
0.009850,-0.452414,-0.029907,0.179749
0.009900,-0.342274,-0.180054,0.441589
0.009950,-0.184062,-0.292358,0.642395
0.010000,-0.000000,-0.373535,0.786133
0.010050,0.184062,-0.399170,0.820770
0.010100,0.342274,-0.360718,0.693207
0.010150,0.452414,-0.279541,0.462646
0.010200,0.499013,-0.143433,0.175171
0.010250,0.475528,-0.003662,-0.099335
0.010300,0.385257,0.155029,-0.374451
0.010350,0.240877,0.275269,-0.594177
0.010400,0.062667,0.369873,-0.742950
0.010450,-0.124345,0.408325,-0.773773
0.010500,-0.293893,0.393066,-0.706787
0.010550,-0.422164,0.327148,-0.550079
0.010600,-0.491144,0.208130,-0.276337
0.010650,-0.491144,0.068970,0.000458
0.010700,-0.422164,-0.088501,0.288391
0.010750,-0.293893,-0.221558,0.521088
0.010800,-0.124345,-0.333862,0.705872
0.010850,0.062667,-0.390015,0.814514
0.010900,0.240877,-0.393066,0.774689
0.010950,0.385257,-0.342407,0.630951
0.011000,0.475528,-0.233154,0.365143
0.011050,0.499013,-0.101318,0.090790
0.011100,0.452414,0.057983,-0.207214
0.011150,0.342274,0.194702,-0.456696
0.011200,0.184062,0.318604,-0.655975
0.011250,0.000000,0.386353,-0.776215
0.011300,-0.184062,0.411987,-0.780182
0.011350,-0.342274,0.375977,-0.672607
0.011400,-0.452414,0.286255,-0.457153
0.011450,-0.499013,0.162964,-0.176697
0.011500,-0.475528,0.010376,0.095367
0.011550,-0.385257,-0.134277,0.367126
0.011600,-0.240877,-0.268555,0.595093
0.011650,-0.062667,-0.356445,0.756073
0.011700,0.124345,-0.399170,0.806732
0.011750,0.293893,-0.382080,0.741119
0.011800,0.422164,-0.304565,0.556030
0.011850,0.491144,-0.195923,0.286407
0.011900,0.491144,-0.043335,-0.013580
0.011950,0.422164,0.100708,-0.283813
0.012000,0.293893,0.246582,-0.520782
0.012050,0.124345,0.345459,-0.710144
0.012100,-0.062667,0.406494,-0.784454
0.012150,-0.240877,0.408936,-0.760040
0.012200,-0.385257,0.347290,-0.588531
0.012250,-0.475528,0.251465,-0.361176
0.012300,-0.499013,0.106812,-0.094299
0.012350,-0.452414,-0.036621,0.193024
0.012400,-0.342274,-0.186157,0.432129
0.012450,-0.184062,-0.298462,0.657043
0.012500,0.000000,-0.377197,0.778198
0.012550,0.184062,-0.396118,0.803680
0.012600,0.342274,-0.359497,0.692596
0.012650,0.452414,-0.276489,0.472870
0.012700,0.499013,-0.142822,0.200043
0.012750,0.475528,-0.000610,-0.098877
0.012800,0.385257,0.142822,-0.362701
0.012850,0.240877,0.276489,-0.601196
0.012900,0.062667,0.373535,-0.739136
0.012950,-0.124345,0.407715,-0.791473
0.013000,-0.293893,0.391235,-0.716400
0.013050,-0.422164,0.322876,-0.534515
0.013100,-0.491144,0.215454,-0.279388
0.013150,-0.491144,0.064087,0.009155
0.013200,-0.422164,-0.090332,0.267181
0.013250,-0.293893,-0.221558,0.520477
0.013300,-0.124345,-0.325317,0.700684
0.013350,0.062667,-0.390015,0.812836
0.013400,0.240877,-0.391846,0.779266
0.013450,0.385257,-0.342407,0.627594
0.013500,0.475528,-0.231323,0.388794
0.013550,0.499013,-0.101318,0.093536
0.013600,0.452414,0.043945,-0.180054
0.013650,0.342274,0.194092,-0.456390
0.013700,0.184062,0.309448,-0.646820
0.013750,0.000000,0.387573,-0.780945
0.013800,-0.184062,0.413208,-0.800781
0.013850,-0.342274,0.377197,-0.672302
0.013900,-0.452414,0.290527,-0.443268
0.013950,-0.499013,0.159912,-0.161133
0.014000,-0.475528,0.020142,0.103302
0.014050,-0.385257,-0.137329,0.367584
0.014100,-0.240877,-0.260620,0.588837
0.014150,-0.062667,-0.353394,0.748291
0.014200,0.124345,-0.397949,0.791473
0.014250,0.293893,-0.380859,0.731659
0.014300,0.422164,-0.313110,0.568695
0.014350,0.491144,-0.194702,0.289612
0.014400,0.491144,-0.056763,0.004120
0.014450,0.422164,0.103149,-0.289917
0.014500,0.293893,0.236816,-0.523071
0.014550,0.124345,0.347900,-0.699921
0.014600,-0.062667,0.403442,-0.801086
0.014650,-0.240877,0.405884,-0.754089
0.014700,-0.385257,0.354004,-0.591736
0.014750,-0.475528,0.247192,-0.353241
0.014800,-0.499013,0.119019,-0.095215
0.014850,-0.452414,-0.040283,0.191040
0.014900,-0.342274,-0.176392,0.435944
0.014950,-0.184062,-0.299683,0.660553
0.015000,-0.000000,-0.375366,0.782166
0.015050,0.184062,-0.401001,0.806580
0.015100,0.342274,-0.368652,0.705566
0.015150,0.452414,-0.273437,0.464935
0.015200,0.499013,-0.156860,0.189819
0.015250,0.475528,0.002441,-0.085144
0.015300,0.385257,0.144653,-0.370026
0.015350,0.240877,0.280151,-0.603790
0.015400,0.062667,0.368042,-0.751953
0.015450,-0.124345,0.411987,-0.791016
0.015500,-0.293893,0.393066,-0.722809
0.015550,-0.422164,0.321045,-0.538483
0.015600,-0.491144,0.208130,-0.272064
0.015650,-0.491144,0.059204,0.024567
0.015700,-0.422164,-0.086060,0.282135
0.015750,-0.293893,-0.228271,0.508575
0.015800,-0.124345,-0.330200,0.709991
0.015850,0.062667,-0.393066,0.798340
0.015900,0.240877,-0.393677,0.781403
0.015950,0.385257,-0.338135,0.613861
0.016000,0.475528,-0.238037,0.382385
0.016050,0.499013,-0.095825,0.104065
0.016100,0.452414,0.050659,-0.190887
0.016150,0.342274,0.203857,-0.461578
0.016200,0.184062,0.313721,-0.660858
0.016250,0.000000,0.393066,-0.767212
0.016300,-0.184062,0.410767,-0.785675
0.016350,-0.342274,0.376587,-0.671234
0.016400,-0.452414,0.288696,-0.451965
0.016450,-0.499013,0.155640,-0.161591
0.016500,-0.475528,0.013428,0.103149
0.016550,-0.385257,-0.140991,0.351868
0.016600,-0.240877,-0.264282,0.595703
0.016650,-0.062667,-0.360718,0.745697
0.016700,0.124345,-0.397949,0.814667
0.016750,0.293893,-0.382690,0.738068
0.016800,0.422164,-0.307617,0.550995
0.016850,0.491144,-0.200806,0.294189
0.016900,0.491144,-0.049438,0.000153
0.016950,0.422164,0.106812,-0.266724
0.017000,0.293893,0.239868,-0.529785
0.017050,0.124345,0.341797,-0.699615
0.017100,-0.062667,0.402832,-0.796204
0.017150,-0.240877,0.406494,-0.758057
0.017200,-0.385257,0.352173,-0.606537
0.017250,-0.475528,0.245972,-0.370789
0.017300,-0.499013,0.113525,-0.084076
0.017350,-0.452414,-0.025635,0.182495
0.017400,-0.342274,-0.180054,0.446320
0.017450,-0.184062,-0.305176,0.647888
0.017500,0.000000,-0.376587,0.789795
0.017550,0.184062,-0.399170,0.796356
0.017600,0.342274,-0.363770,0.693359
0.017650,0.452414,-0.283203,0.476532
0.017700,0.499013,-0.147095,0.190735
0.017750,0.475528,-0.007324,-0.086670
0.017800,0.385257,0.148926,-0.375061
0.017850,0.240877,0.270996,-0.593567
0.017900,0.062667,0.368652,-0.748596
0.017950,-0.124345,0.409546,-0.782776
0.018000,-0.293893,0.391846,-0.715179
0.018050,-0.422164,0.327148,-0.551147
0.018100,-0.491144,0.203247,-0.272980
0.018150,-0.491144,0.071411,0.008850
0.018200,-0.422164,-0.087891,0.290070
0.018250,-0.293893,-0.219727,0.517273
0.018300,-0.124345,-0.330200,0.711365
0.018350,0.062667,-0.390015,0.815735
0.018400,0.240877,-0.393677,0.775146
0.018450,0.385257,-0.341797,0.614777
0.018500,0.475528,-0.233765,0.365448
0.018550,0.499013,-0.105591,0.105896
0.018600,0.452414,0.051880,-0.189209
0.018650,0.342274,0.192871,-0.441742
0.018700,0.184062,0.314941,-0.657654
0.018750,0.000000,0.390625,-0.770874
0.018800,-0.184062,0.414429,-0.786591
0.018850,-0.342274,0.381470,-0.691528
0.018900,-0.452414,0.288696,-0.449371
0.018950,-0.499013,0.167847,-0.169525
0.019000,-0.475528,0.011597,0.119476
0.019050,-0.385257,-0.128784,0.361023
0.019100,-0.240877,-0.264282,0.595398
0.019150,-0.062667,-0.353394,0.739899
0.019200,0.124345,-0.396118,0.806122
0.019250,0.293893,-0.383911,0.732117
0.019300,0.422164,-0.311279,0.567627
0.019350,0.491144,-0.203857,0.310211
0.019400,0.491144,-0.051880,0.004883
0.019450,0.422164,0.095825,-0.274963
0.019500,0.293893,0.240479,-0.520325
0.019550,0.124345,0.343628,-0.719299
0.019600,-0.062667,0.404663,-0.795441
0.019650,-0.240877,0.407715,-0.770264
0.019700,-0.385257,0.351562,-0.598297
0.019750,-0.475528,0.252686,-0.365143
0.019800,-0.499013,0.108032,-0.088806
0.019850,-0.452414,-0.037231,0.200653
0.019900,-0.342274,-0.186768,0.452728
0.019950,-0.184062,-0.298462,0.658722
0.020000,-0.000000,-0.377808,0.777588
0.020050,0.184062,-0.397949,0.801392
0.020100,0.342274,-0.361328,0.687866
0.020150,0.452414,-0.278320,0.474548
0.020200,0.499013,-0.140381,0.176239
0.020250,0.475528,-0.002441,-0.094452
0.020300,0.385257,0.155640,-0.359344
0.020350,0.240877,0.277710,-0.599060
0.020400,0.062667,0.374146,-0.747528
0.020450,-0.124345,0.411377,-0.796967
0.020500,-0.293893,0.391846,-0.720215
0.020550,-0.422164,0.324097,-0.534668
0.020600,-0.491144,0.201416,-0.259857
0.020650,-0.491144,0.067749,0.010529
0.020700,-0.422164,-0.090332,0.270691
0.020750,-0.293893,-0.220947,0.524139
0.020800,-0.124345,-0.331421,0.702209
0.020850,0.062667,-0.389404,0.809631
0.020900,0.240877,-0.391235,0.774841
0.020950,0.385257,-0.341797,0.628967
0.021000,0.475528,-0.231323,0.388794
0.021050,0.499013,-0.103760,0.096283
0.021100,0.452414,0.041504,-0.179138
0.021150,0.342274,0.192871,-0.455322
0.021200,0.184062,0.319214,-0.648804
0.021250,0.000000,0.390015,-0.780945
0.021300,-0.184062,0.411377,-0.781403
0.021350,-0.342274,0.375977,-0.668945
0.021400,-0.452414,0.285034,-0.456696
0.021450,-0.499013,0.164795,-0.181122
0.021500,-0.475528,0.008545,0.093384
0.021550,-0.385257,-0.133057,0.366058
0.021600,-0.240877,-0.260010,0.582581
0.021650,-0.062667,-0.356445,0.756378
0.021700,0.124345,-0.397949,0.806732
0.021750,0.293893,-0.385132,0.744934
0.021800,0.422164,-0.308838,0.557251
0.021850,0.491144,-0.198364,0.286255
0.021900,0.491144,-0.056152,0.007477
0.021950,0.422164,0.100098,-0.282593
0.022000,0.293893,0.233154,-0.518646
0.022050,0.124345,0.346069,-0.713806
0.022100,-0.062667,0.402832,-0.806274
0.022150,-0.240877,0.407715,-0.758667
0.022200,-0.385257,0.353394,-0.596161
0.022250,-0.475528,0.246582,-0.350342
0.022300,-0.499013,0.119019,-0.096588
0.022350,-0.452414,-0.037842,0.189514
0.022400,-0.342274,-0.175781,0.435486
0.022450,-0.184062,-0.302734,0.664825
0.022500,-0.000000,-0.377197,0.780487
0.022550,0.184062,-0.401001,0.802765
0.022600,0.342274,-0.366821,0.708008
0.022650,0.452414,-0.277100,0.471191
0.022700,0.499013,-0.153809,0.188904
0.022750,0.475528,0.003052,-0.115051
0.022800,0.385257,0.147705,-0.372772
0.022850,0.240877,0.280762,-0.600586
0.022900,0.062667,0.368652,-0.747223
0.022950,-0.124345,0.411377,-0.788422
0.023000,-0.293893,0.393066,-0.702515
0.023050,-0.422164,0.319214,-0.538177
0.023100,-0.491144,0.211792,-0.289917
0.023150,-0.491144,0.062256,0.006104
0.023200,-0.422164,-0.078125,0.269623
0.023250,-0.293893,-0.227661,0.508881
0.023300,-0.124345,-0.328979,0.722656
0.023350,0.062667,-0.394287,0.816650
0.023400,0.240877,-0.394897,0.765533
0.023450,0.385257,-0.339355,0.608368
0.023500,0.475528,-0.240479,0.388336
0.023550,0.499013,-0.097656,0.114441
0.023600,0.452414,0.046387,-0.178833
0.023650,0.342274,0.200195,-0.456696
0.023700,0.184062,0.313110,-0.662537
0.023750,0.000000,0.392456,-0.773163
0.023800,-0.184062,0.413818,-0.795746
0.023850,-0.342274,0.374756,-0.663605
0.023900,-0.452414,0.289917,-0.452881
0.023950,-0.499013,0.155029,-0.183716
0.024000,-0.475528,0.014648,0.104675
0.024050,-0.385257,-0.141602,0.354767
0.024100,-0.240877,-0.261841,0.598755
0.024150,-0.062667,-0.361328,0.755768
0.024200,0.124345,-0.395508,0.812988
0.024250,0.293893,-0.381470,0.736237
0.024300,0.422164,-0.310059,0.552521
0.024350,0.491144,-0.189209,0.299530
0.024400,0.491144,-0.051270,-0.001526
0.024450,0.422164,0.106812,-0.270386
0.024500,0.293893,0.236816,-0.527649
0.024550,0.124345,0.349121,-0.697937
0.024600,-0.062667,0.402832,-0.797882
0.024650,-0.240877,0.403442,-0.753326
0.024700,-0.385257,0.352783,-0.606842
0.024750,-0.475528,0.245972,-0.370636
0.024800,-0.499013,0.115356,-0.086212
0.024850,-0.452414,-0.042725,0.182190
0.024900,-0.342274,-0.178833,0.443878
0.024950,-0.184062,-0.304565,0.649872
0.025000,0.000000,-0.374146,0.792694
0.025050,0.184062,-0.399780,0.801086
0.025100,0.342274,-0.364380,0.693970
0.025150,0.452414,-0.272217,0.477753
0.025200,0.499013,-0.149536,0.189819
0.025250,0.475528,0.007935,-0.090332
0.025300,0.385257,0.149536,-0.372009
0.025350,0.240877,0.285034,-0.586700
0.025400,0.062667,0.369873,-0.746613
0.025450,-0.124345,0.410156,-0.785675
0.025500,-0.293893,0.394897,-0.722351
0.025550,-0.422164,0.328369,-0.539398
0.025600,-0.491144,0.208740,-0.273437
0.025650,-0.491144,0.060425,0.000610
0.025700,-0.422164,-0.083008,0.278931
0.025750,-0.293893,-0.227051,0.509949
0.025800,-0.124345,-0.328369,0.713959
0.025850,0.062667,-0.391846,0.802307
0.025900,0.240877,-0.394287,0.780334
0.025950,0.385257,-0.336914,0.629272
0.026000,0.475528,-0.237427,0.383148
0.026050,0.499013,-0.108643,0.116119
0.026100,0.452414,0.048828,-0.188141
0.026150,0.342274,0.200195,-0.444946
0.026200,0.184062,0.314941,-0.668640
0.026250,0.000000,0.391846,-0.774841
0.026300,-0.184062,0.413818,-0.789490
0.026350,-0.342274,0.382690,-0.689392
0.026400,-0.452414,0.290527,-0.451508
0.026450,-0.499013,0.167236,-0.172577
0.026500,-0.475528,0.013428,0.119629
0.026550,-0.385257,-0.132446,0.367432
0.026600,-0.240877,-0.264893,0.594025
0.026650,-0.062667,-0.355835,0.739441
0.026700,0.124345,-0.399170,0.806274
0.026750,0.293893,-0.383301,0.732880
0.026800,0.422164,-0.311890,0.569000
0.026850,0.491144,-0.202637,0.312805
0.026900,0.491144,-0.053711,0.005188
0.026950,0.422164,0.094604,-0.275269
0.027000,0.293893,0.239258,-0.540314
0.027050,0.124345,0.343018,-0.722809
0.027100,-0.062667,0.404663,-0.799103
0.027150,-0.240877,0.407104,-0.746918
0.027200,-0.385257,0.350342,-0.593414
0.027250,-0.475528,0.256348,-0.363159
0.027300,-0.499013,0.113525,-0.105133
0.027350,-0.452414,-0.028076,0.177307
0.027400,-0.342274,-0.180054,0.444031
0.027450,-0.184062,-0.296021,0.646515
0.027500,-0.000000,-0.374756,0.791016
0.027550,0.184062,-0.400391,0.818634
0.027600,0.342274,-0.361328,0.692902
0.027650,0.452414,-0.279541,0.481415
0.027700,0.499013,-0.147705,0.180664
0.027750,0.475528,-0.002441,-0.099945
0.027800,0.385257,0.150146,-0.365906
0.027850,0.240877,0.279541,-0.602112
0.027900,0.062667,0.371704,-0.749664
0.027950,-0.124345,0.411987,-0.795746
0.028000,-0.293893,0.392456,-0.722046
0.028050,-0.422164,0.324707,-0.535736
0.028100,-0.491144,0.205078,-0.279999
0.028150,-0.491144,0.064697,0.010681
0.028200,-0.422164,-0.089722,0.290833
0.028250,-0.293893,-0.224609,0.524139
0.028300,-0.124345,-0.333862,0.697784
0.028350,0.062667,-0.390625,0.808868
0.028400,0.240877,-0.393677,0.774841
0.028450,0.385257,-0.342407,0.627441
0.028500,0.475528,-0.234375,0.386047
0.028550,0.499013,-0.103760,0.098114
0.028600,0.452414,0.054321,-0.176849
0.028650,0.342274,0.193481,-0.455933
0.028700,0.184062,0.319214,-0.652161
0.028750,0.000000,0.391846,-0.779572
0.028800,-0.184062,0.410156,-0.780182
0.028850,-0.342274,0.379028,-0.672913
0.028900,-0.452414,0.284424,-0.438232
0.028950,-0.499013,0.164795,-0.180664
0.029000,-0.475528,0.008545,0.094604
0.029050,-0.385257,-0.133057,0.368042
0.029100,-0.240877,-0.269165,0.582581
0.029150,-0.062667,-0.355835,0.756226
0.029200,0.124345,-0.398560,0.806580
0.029250,0.293893,-0.383911,0.747070
0.029300,0.422164,-0.308838,0.556641
0.029350,0.491144,-0.197754,0.287018
0.029400,0.491144,-0.045776,0.007782
0.029450,0.422164,0.099487,-0.283508
0.029500,0.293893,0.241699,-0.518646
0.029550,0.124345,0.344849,-0.710297
0.029600,-0.062667,0.404053,-0.785675
0.029650,-0.240877,0.408936,-0.761719
0.029700,-0.385257,0.358276,-0.608978
0.029750,-0.475528,0.252686,-0.365143
0.029800,-0.499013,0.108032,-0.091248
0.029850,-0.452414,-0.033569,0.192871
0.029900,-0.342274,-0.184326,0.432892
0.029950,-0.184062,-0.297852,0.657196
0.030000,-0.000000,-0.379028,0.776520
0.030050,0.184062,-0.400391,0.806885
0.030100,0.342274,-0.365601,0.713043
0.030150,0.452414,-0.277100,0.473633
0.030200,0.499013,-0.153198,0.189362
0.030250,0.475528,0.003052,-0.109406
0.030300,0.385257,0.145874,-0.366974
0.030350,0.240877,0.280762,-0.600281
0.030400,0.062667,0.367432,-0.738220
0.030450,-0.124345,0.411987,-0.792542
0.030500,-0.293893,0.397949,-0.715485
0.030550,-0.422164,0.324097,-0.534210
0.030600,-0.491144,0.215454,-0.293579
0.030650,-0.491144,0.065308,0.009918
0.030700,-0.422164,-0.078735,0.276184
0.030750,-0.293893,-0.225830,0.534973
0.030800,-0.124345,-0.325317,0.719147
0.030850,0.062667,-0.390625,0.809784
0.030900,0.240877,-0.393677,0.765228
0.030950,0.385257,-0.340576,0.613708
0.031000,0.475528,-0.241089,0.379181
0.031050,0.499013,-0.098267,0.092621
0.031100,0.452414,0.044556,-0.175476
0.031150,0.342274,0.197754,-0.448303
0.031200,0.184062,0.308838,-0.644379
0.031250,0.000000,0.393677,-0.781555
0.031300,-0.184062,0.412598,-0.802612
0.031350,-0.342274,0.375977,-0.672760
0.031400,-0.452414,0.290527,-0.442200
0.031450,-0.499013,0.158691,-0.165100
0.031500,-0.475528,0.017700,0.100403
0.031550,-0.385257,-0.137939,0.365753
0.031600,-0.240877,-0.256348,0.586853
0.031650,-0.062667,-0.355835,0.753479
0.031700,0.124345,-0.394897,0.796204
0.031750,0.293893,-0.379639,0.735016
0.031800,0.422164,-0.313721,0.572052
0.031850,0.491144,-0.192871,0.290527
0.031900,0.491144,-0.056152,0.010529
0.031950,0.422164,0.104370,-0.292206
0.032000,0.293893,0.234985,-0.536041
0.032050,0.124345,0.349731,-0.707550
0.032100,-0.062667,0.401611,-0.801239
0.032150,-0.240877,0.407715,-0.748749
0.032200,-0.385257,0.351562,-0.608215
0.032250,-0.475528,0.246582,-0.371246
0.032300,-0.499013,0.115356,-0.085144
0.032350,-0.452414,-0.043945,0.204315
0.032400,-0.342274,-0.178223,0.444489
0.032450,-0.184062,-0.300903,0.659943
