t (s),u (deg),y (deg),current (A)
0.018100,-0.106004,0.015259,-0.000458
0.018150,-0.127385,-0.004883,-0.003967
0.018200,-0.148521,-0.026855,-0.003052
0.018250,-0.169369,-0.050049,0.003510
0.018300,-0.189890,-0.069580,0.001678
0.018350,-0.210043,-0.092773,0.002594
0.018400,-0.229790,-0.112305,-0.001831
0.018450,-0.249093,-0.132446,-0.001984
0.018500,-0.267913,-0.153198,0.002441
0.018550,-0.286216,-0.176392,0.007629
0.018600,-0.303965,-0.194092,0.004578
0.018650,-0.321126,-0.213013,0.003967
0.018700,-0.337666,-0.230713,0.000763
0.018750,-0.353553,-0.250244,0.003357
0.018800,-0.368757,-0.267334,0.002594
0.018850,-0.383247,-0.283203,0.003662
0.018900,-0.396995,-0.299683,0.004730
0.018950,-0.409976,-0.319824,0.008392
0.019000,-0.422164,-0.334473,0.008545
0.019050,-0.433535,-0.350342,0.009766
0.019100,-0.444068,-0.364990,0.007019
0.019150,-0.453742,-0.377808,0.010834
0.019200,-0.462539,-0.390625,0.008850
0.019250,-0.470440,-0.401611,0.009766
0.019300,-0.477432,-0.415649,0.007172
0.019350,-0.483501,-0.423584,0.010986
0.019400,-0.488634,-0.438843,0.012360
0.019450,-0.492822,-0.444946,0.009308
0.019500,-0.496057,-0.451050,0.009613
0.019550,-0.498333,-0.457153,0.012817
0.019600,-0.499645,-0.463867,0.012970
0.019650,-0.499990,-0.467529,0.014801
0.019700,-0.499368,-0.474243,0.012207
0.019750,-0.497781,-0.479126,0.014038
0.019800,-0.495231,-0.477905,0.012970
0.019850,-0.491723,-0.482788,0.013428
0.019900,-0.487263,-0.483398,0.014191
0.019950,-0.481862,-0.480957,0.016479
0.020000,-0.475528,-0.482178,0.015259
0.020050,-0.468275,-0.479736,0.010834
0.020100,-0.460116,-0.474854,0.013885
0.020150,-0.451067,-0.472412,0.012970
0.020200,-0.441146,-0.468140,0.018616
0.020250,-0.430371,-0.460815,0.016937
0.020300,-0.418764,-0.456543,0.017853
0.020350,-0.406347,-0.444336,0.018311
0.020400,-0.393144,-0.437622,0.014038
0.020450,-0.379181,-0.427246,0.012665
0.020500,-0.364484,-0.415649,0.014648
0.020550,-0.349083,-0.404663,0.017548
0.020600,-0.333006,-0.394287,0.014191
0.020650,-0.316285,-0.381470,0.015411
0.020700,-0.298952,-0.365601,0.017395
0.020750,-0.281042,-0.355835,0.013275
0.020800,-0.262587,-0.340576,0.012512
0.020850,-0.243625,-0.324097,0.016327
0.020900,-0.224192,-0.310059,0.015564
0.020950,-0.204325,-0.288696,0.013275
0.021000,-0.184062,-0.273437,0.012512
0.021050,-0.163444,-0.255127,0.015717
0.021100,-0.142510,-0.237427,0.016479
0.021150,-0.121300,-0.216675,0.015106
0.021200,-0.099855,-0.196533,0.010223
0.021250,-0.078217,-0.177612,0.009308
0.021300,-0.056428,-0.158081,0.009613
0.021350,-0.034530,-0.137939,0.014801
0.021400,-0.012565,-0.117798,0.013123
0.021450,0.009424,-0.096436,0.011902
0.021500,0.031395,-0.075684,0.010376
0.021550,0.053306,-0.056763,0.012665
0.021600,0.075113,-0.034180,0.007019
0.021650,0.096775,-0.011597,0.008698
0.021700,0.118249,0.010376,0.008698
0.021750,0.139496,0.031738,0.009766
0.021800,0.160472,0.053711,0.008850
0.021850,0.181138,0.073242,0.012665
0.021900,0.201453,0.094604,0.007172
0.021950,0.221379,0.115967,0.009918
0.022000,0.240877,0.138550,0.006561
0.022050,0.259909,0.158081,0.006866
0.022100,0.278438,0.180054,0.006714
0.022150,0.296428,0.198975,0.006104
0.022200,0.313846,0.219116,0.006561
0.022250,0.330656,0.236206,0.010529
0.022300,0.346827,0.257568,0.007019
0.022350,0.362327,0.272217,0.005493
0.022400,0.377126,0.289917,-0.001221
0.022450,0.391195,0.308228,0.001984
0.022500,0.404508,0.325317,0.002289
0.022550,0.417039,0.340576,0.002594
0.022600,0.428763,0.355225,0.003815
0.022650,0.439658,0.371094,0.001984
0.022700,0.449703,0.382690,0.000916
0.022750,0.458877,0.399170,0.004883
0.022800,0.467164,0.409546,-0.000916
0.022850,0.474548,0.421143,0.002747
0.022900,0.481014,0.429687,0.002136
0.022950,0.486549,0.444946,0.001068
0.023000,0.491144,0.449829,-0.002441
0.023050,0.494788,0.463867,-0.003815
0.023100,0.497476,0.468750,-0.006409
0.023150,0.499201,0.476685,-0.004425
0.023200,0.499961,0.483398,-0.002747
0.023250,0.499753,0.484009,0.000916
0.023300,0.498579,0.490112,-0.000305
0.023350,0.496441,0.490112,-0.002594
0.023400,0.493343,0.494385,-0.003662
0.023450,0.489290,0.493164,-0.004578
0.023500,0.484292,0.495605,-0.004883
0.023550,0.478356,0.492554,-0.004120
0.023600,0.471495,0.493774,-0.001373
0.023650,0.463723,0.488281,-0.004272
0.023700,0.455053,0.485840,-0.004272
0.023750,0.445503,0.478516,-0.005798
0.023800,0.435092,0.478516,-0.004272
0.023850,0.423839,0.470581,-0.010071
0.023900,0.411766,0.460205,-0.005951
0.023950,0.398897,0.455322,-0.005188
0.024000,0.385257,0.445557,-0.004120
0.024050,0.370871,0.436401,-0.005798
0.024100,0.355768,0.422974,-0.005188
0.024150,0.339977,0.413818,-0.006561
0.024200,0.323528,0.400391,-0.005646
0.024250,0.306454,0.385742,-0.004578
0.024300,0.288786,0.372314,-0.003662
0.024350,0.270561,0.357666,-0.004425
0.024400,0.251812,0.342407,-0.003815
0.024450,0.232576,0.325928,-0.005035
0.024500,0.212890,0.308228,-0.002136
0.024550,0.192792,0.291138,-0.005188
0.024600,0.172321,0.277100,-0.009613
0.024650,0.151518,0.257568,-0.005798
0.024700,0.130421,0.238037,-0.000305
0.024750,0.109072,0.220337,0.000458
0.024800,0.087512,0.199585,-0.005035
0.024850,0.065782,0.177612,-0.001831
0.024900,0.043926,0.162354,-0.005188
0.024950,0.021984,0.138550,0.000153
0.025000,0.000000,0.119629,0.001984
0.025050,-0.021984,0.097046,-0.001221
0.025100,-0.043926,0.077515,-0.000916
0.025150,-0.065782,0.055542,-0.007629
0.025200,-0.087512,0.037842,-0.005493
0.025250,-0.109072,0.013428,0.001526
0.025300,-0.130421,-0.007324,0.000610
0.025350,-0.151518,-0.032349,-0.001678
0.025400,-0.172321,-0.051880,0.004425
0.025450,-0.192792,-0.072021,0.001984
0.025500,-0.212890,-0.095825,0.003662
0.025550,-0.232576,-0.115967,0.000000
0.025600,-0.251812,-0.135498,-0.001526
0.025650,-0.270561,-0.155640,-0.001831
0.025700,-0.288786,-0.173950,0.000610
0.025750,-0.306454,-0.197144,0.006104
0.025800,-0.323528,-0.214233,0.004272
0.025850,-0.339977,-0.231934,0.005646
0.025900,-0.355768,-0.252686,0.001984
0.025950,-0.370871,-0.271606,0.005188
0.026000,-0.385257,-0.286255,0.009155
0.026050,-0.398897,-0.307007,0.005951
0.026100,-0.411766,-0.319214,0.004730
0.026150,-0.423839,-0.337524,0.005951
0.026200,-0.435092,-0.347290,0.007019
0.026250,-0.445503,-0.368042,0.009460
0.026300,-0.455053,-0.379028,0.013123
0.026350,-0.463723,-0.391846,0.007477
0.026400,-0.471495,-0.404663,0.011597
0.026450,-0.478356,-0.415039,0.009613
0.026500,-0.484292,-0.425415,0.010986
0.026550,-0.489290,-0.437012,0.007935
0.026600,-0.493343,-0.444336,0.010986
0.026650,-0.496441,-0.452271,0.010223
0.026700,-0.498579,-0.460815,0.013580
0.026750,-0.499753,-0.467529,0.016174
0.026800,-0.499961,-0.469360,0.009766
0.026850,-0.499201,-0.476074,0.013428
0.026900,-0.497476,-0.476685,0.009003
0.026950,-0.494788,-0.480347,0.014191
0.027000,-0.491144,-0.482788,0.015106
0.027050,-0.486549,-0.484009,0.016785
0.027100,-0.481014,-0.480957,0.013733
0.027150,-0.474548,-0.480957,0.015259
0.027200,-0.467164,-0.477295,0.014191
0.027250,-0.458877,-0.473633,0.012970
0.027300,-0.449703,-0.472412,0.017395
0.027350,-0.439658,-0.467529,0.018005
0.027400,-0.428763,-0.454712,0.013885
0.027450,-0.417039,-0.452271,0.014801
0.027500,-0.404508,-0.444336,0.016174
0.027550,-0.391195,-0.437622,0.014648
0.027600,-0.377126,-0.425415,0.015411
0.027650,-0.362327,-0.415649,0.016174
0.027700,-0.346827,-0.402222,0.015259
0.027750,-0.330656,-0.390015,0.015259
0.027800,-0.313846,-0.381470,0.019989
0.027850,-0.296428,-0.368042,0.015106
0.027900,-0.278438,-0.350342,0.013275
0.027950,-0.259909,-0.336304,0.010223
0.028000,-0.240877,-0.319824,0.012665
0.028050,-0.221379,-0.305786,0.015717
0.028100,-0.201453,-0.288696,0.017700
0.028150,-0.181138,-0.269775,0.014496
0.028200,-0.160472,-0.251465,0.012970
0.028250,-0.139496,-0.233154,0.010529
0.028300,-0.118249,-0.211182,0.013275
0.028350,-0.096775,-0.196533,0.015259
0.028400,-0.075113,-0.172729,0.011139
0.028450,-0.053306,-0.156250,0.010834
0.028500,-0.031395,-0.132446,0.012512
0.028550,-0.009424,-0.114136,0.011444
0.028600,0.012565,-0.093994,0.010986
0.028650,0.034530,-0.073242,0.010681
0.028700,0.056428,-0.052490,0.012817
0.028750,0.078217,-0.031128,0.009918
0.028800,0.099855,-0.008545,0.009308
0.028850,0.121300,0.012207,0.010681
0.028900,0.142510,0.032959,0.010986
0.028950,0.163444,0.054932,0.010223
0.029000,0.184062,0.075073,0.010986
0.029050,0.204325,0.099487,0.010376
0.029100,0.224192,0.119629,0.006866
0.029150,0.243625,0.142822,0.006866
0.029200,0.262587,0.161133,0.004120
0.029250,0.281042,0.183105,0.003662
0.029300,0.298952,0.202026,0.007172
0.029350,0.316285,0.219116,0.012512
0.029400,0.333006,0.239258,0.008850
0.029450,0.349083,0.255737,0.007782
0.029500,0.364484,0.276489,0.006561
0.029550,0.379181,0.292358,0.001526
0.029600,0.393144,0.311279,-0.000610
0.029650,0.406347,0.326538,0.002289
0.029700,0.418764,0.347290,0.001831
0.029750,0.430371,0.357056,0.004272
0.029800,0.441146,0.372314,0.001373
0.029850,0.451067,0.385742,0.003052
0.029900,0.460116,0.399170,0.001984
0.029950,0.468275,0.411377,0.003204
0.030000,0.475528,0.423584,0.001526
0.030050,0.481862,0.437012,0.001831
0.030100,0.487263,0.444946,-0.004730
0.030150,0.491723,0.454102,-0.002441
0.030200,0.495231,0.463257,-0.000610
0.030250,0.497781,0.470581,-0.000916
0.030300,0.499368,0.476685,-0.000916
0.030350,0.499990,0.480957,-0.000458
0.030400,0.499645,0.486450,0.000153
0.030450,0.498333,0.488281,-0.002747
0.030500,0.496057,0.493774,-0.005341
0.030550,0.492822,0.494995,-0.003815
0.030600,0.488634,0.494995,-0.003510
0.030650,0.483501,0.494995,-0.001373
0.030700,0.477432,0.493774,-0.005798
0.030750,0.470440,0.491333,-0.005798
0.030800,0.462539,0.489502,-0.006866
0.030850,0.453742,0.485840,-0.004578
0.030900,0.444068,0.478516,-0.005035
0.030950,0.433535,0.476074,-0.005493
0.031000,0.422164,0.466919,-0.005798
0.031050,0.409976,0.461426,-0.004883
0.031100,0.396995,0.451660,-0.005493
0.031150,0.383247,0.443115,-0.004120
0.031200,0.368757,0.433960,-0.007629
0.031250,0.353553,0.424194,-0.005188
0.031300,0.337666,0.409546,-0.003510
0.031350,0.321126,0.401001,-0.007782
0.031400,0.303965,0.385742,-0.002899
0.031450,0.286216,0.370483,-0.003510
0.031500,0.267913,0.354614,-0.001526
0.031550,0.249093,0.340576,-0.006256
0.031600,0.229790,0.325928,-0.006104
0.031650,0.210043,0.307617,-0.006409
0.031700,0.189890,0.290527,-0.000153
0.031750,0.169369,0.272827,-0.001526
0.031800,0.148521,0.255737,-0.003662
0.031850,0.127385,0.234375,-0.003510
0.031900,0.106004,0.217896,-0.007172
0.031950,0.084417,0.197754,-0.005341
0.032000,0.062667,0.178223,0.000916
0.032050,0.040795,0.157471,-0.003967
0.032100,0.018845,0.137329,0.000000
0.032150,-0.003142,0.115356,0.000305
0.032200,-0.025122,0.095825,-0.002594
0.032250,-0.047054,0.074463,-0.005493
0.032300,-0.068895,0.051270,-0.001221
0.032350,-0.090603,0.029907,0.002289
0.032400,-0.112135,0.007935,-0.001068
0.032450,-0.133451,-0.013428,-0.000305
0.032500,-0.154508,-0.032959,0.001068
0.032550,-0.175267,-0.054321,-0.000763
0.032600,-0.195687,-0.073853,-0.001984
0.032650,-0.215728,-0.098267,-0.001678
0.032700,-0.235352,-0.115967,0.002594
0.032750,-0.254521,-0.137939,0.004883
