t (s),u (deg),y (deg),current (A)
0.007450,-0.475528,-0.024414,0.307007
0.007500,-0.000000,0.017700,-0.778503
0.007550,0.475528,0.032349,-0.782776
0.007600,0.293893,0.000000,0.370026
0.007650,-0.293893,-0.035400,1.003113
0.007700,-0.475528,-0.029907,0.288086
0.007750,-0.000000,0.018921,-0.760498
0.007800,0.475528,0.041504,-0.789490
0.007850,0.293893,0.013428,0.232239
0.007900,-0.293893,-0.021973,0.944672
0.007950,-0.475528,-0.021362,0.303955
0.008000,-0.000000,0.018921,-0.778809
0.008050,0.475528,0.034790,-0.783997
0.008100,0.293893,0.001831,0.377045
0.008150,-0.293893,-0.035400,1.008301
0.008200,-0.475528,-0.028687,0.394135
0.008250,-0.000000,0.015869,-0.787354
0.008300,0.475528,0.039062,-0.790100
0.008350,0.293893,0.012207,0.243683
0.008400,-0.293893,-0.026855,0.957794
0.008450,-0.475528,-0.023804,0.315552
0.008500,0.000000,0.015869,-0.776825
0.008550,0.475528,0.032959,-0.731049
0.008600,0.293893,0.002441,0.369873
0.008650,-0.293893,-0.026855,0.946350
0.008700,-0.475528,-0.018921,0.243073
0.008750,-0.000000,0.025024,-0.799408
0.008800,0.475528,0.045166,-0.775299
0.008850,0.293893,0.014648,0.324402
0.008900,-0.293893,-0.025024,0.984039
0.008950,-0.475528,-0.020752,0.295868
0.009000,-0.000000,0.023193,-0.821075
0.009050,0.475528,0.040894,-0.765991
0.009100,0.293893,0.012817,0.359344
0.009150,-0.293893,-0.025024,0.959015
0.009200,-0.475528,-0.017090,0.266266
0.009250,-0.000000,0.020752,-0.780945
0.009300,0.475528,0.042725,-0.765381
0.009350,0.293893,0.012207,0.323029
0.009400,-0.293893,-0.025635,0.977173
0.009450,-0.475528,-0.019531,0.286255
0.009500,-0.000000,0.025024,-0.823059
0.009550,0.475528,0.043335,-0.765228
0.009600,0.293893,0.012207,0.252075
0.009650,-0.293893,-0.023804,0.961151
0.009700,-0.475528,-0.015259,0.371246
0.009750,-0.000000,0.023193,-0.782623
0.009800,0.475528,0.045776,-0.772095
0.009850,0.293893,0.013428,0.321960
0.009900,-0.293893,-0.025024,0.978394
0.009950,-0.475528,-0.022583,0.291748
0.010000,-0.000000,0.024414,-0.740967
0.010050,0.475528,0.039062,-0.764465
0.010100,0.293893,0.009155,0.247650
0.010150,-0.293893,-0.023193,0.956573
0.010200,-0.475528,-0.019531,0.365753
0.010250,-0.000000,0.025024,-0.780792
0.010300,0.475528,0.042114,-0.825348
0.010350,0.293893,0.014038,0.327454
0.010400,-0.293893,-0.021973,0.975952
0.010450,-0.475528,-0.018921,0.287476
0.010500,0.000000,0.020752,-0.746918
0.010550,0.475528,0.042114,-0.765076
0.010600,0.293893,0.012207,0.248718
0.010650,-0.293893,-0.023804,0.958252
0.010700,-0.475528,-0.017090,0.301361
0.010750,-0.000000,0.016479,-0.784149
0.010800,0.475528,0.034180,-0.784912
0.010850,0.293893,0.000610,0.371399
0.010900,-0.293893,-0.035400,1.007080
0.010950,-0.475528,-0.031128,0.290070
0.011000,-0.000000,0.017090,-0.762482
0.011050,0.475528,0.039062,-0.786896
0.011100,0.293893,0.017090,0.285797
0.011150,-0.293893,-0.022583,0.957794
0.011200,-0.475528,-0.012817,0.269928
0.011250,-0.000000,0.031128,-0.819397
0.011300,0.475528,0.043335,-0.806427
0.011350,0.293893,0.009766,0.368805
0.011400,-0.293893,-0.028076,1.019592
0.011450,-0.475528,-0.024414,0.305023
0.011500,-0.000000,0.015259,-0.747833
0.011550,0.475528,0.037842,-0.777893
0.011600,0.293893,0.012207,0.236053
0.011650,-0.293893,-0.023804,0.939941
0.011700,-0.475528,-0.021973,0.296478
0.011750,-0.000000,0.017700,-0.781097
0.011800,0.475528,0.032959,-0.783081
0.011850,0.293893,0.000000,0.370331
0.011900,-0.293893,-0.034790,0.986633
0.011950,-0.475528,-0.029907,0.397186
0.012000,-0.000000,0.016479,-0.771637
0.012050,0.475528,0.034790,-0.772247
0.012100,0.293893,0.009766,0.253448
0.012150,-0.293893,-0.027466,0.957031
0.012200,-0.475528,-0.026855,0.307770
0.012250,-0.000000,0.015259,-0.784454
0.012300,0.475528,0.031738,-0.788727
0.012350,0.293893,0.001221,0.363922
0.012400,-0.293893,-0.035400,0.979156
0.012450,-0.475528,-0.027466,0.388947
0.012500,0.000000,0.013428,-0.769806
0.012550,0.475528,0.035400,-0.769348
0.012600,0.293893,0.007935,0.256195
0.012650,-0.293893,-0.030518,0.959930
0.012700,-0.475528,-0.025635,0.305328
0.012750,-0.000000,0.014648,-0.787811
0.012800,0.475528,0.033569,-0.737610
0.012850,0.293893,0.003662,0.259399
0.012900,-0.293893,-0.029297,0.950165
0.012950,-0.475528,-0.019531,0.244751
0.013000,-0.000000,0.025635,-0.799103
0.013050,0.475528,0.043335,-0.770264
0.013100,0.293893,0.012817,0.325165
0.013150,-0.293893,-0.023804,0.982361
0.013200,-0.475528,-0.021973,0.288696
0.013250,-0.000000,0.024414,-0.746460
0.013300,0.475528,0.042114,-0.766144
0.013350,0.293893,0.009155,0.360870
0.013400,-0.293893,-0.023193,0.960693
0.013450,-0.475528,-0.017700,0.264435
0.013500,-0.000000,0.022583,-0.781555
0.013550,0.475528,0.040283,-0.765076
0.013600,0.293893,0.014038,0.324554
0.013650,-0.293893,-0.026855,0.979919
0.013700,-0.475528,-0.018311,0.284576
0.013750,-0.000000,0.025024,-0.747070
0.013800,0.475528,0.042114,-0.765991
0.013850,0.293893,0.009766,0.361786
0.013900,-0.293893,-0.025024,0.958405
0.013950,-0.475528,-0.015259,0.370026
0.014000,-0.000000,0.023804,-0.780792
0.014050,0.475528,0.043335,-0.826569
0.014100,0.293893,0.014038,0.325775
0.014150,-0.293893,-0.023804,0.979462
0.014200,-0.475528,-0.020142,0.289764
0.014250,-0.000000,0.025024,-0.745239
0.014300,0.475528,0.042114,-0.767822
0.014350,0.293893,0.010376,0.244598
0.014400,-0.293893,-0.021973,0.957642
0.014450,-0.475528,-0.018921,0.300751
0.014500,0.000000,0.020752,-0.780792
0.014550,0.475528,0.031128,-0.784760
0.014600,0.293893,0.003662,0.372772
0.014650,-0.293893,-0.036011,1.006622
0.014700,-0.475528,-0.026855,0.288239
0.014750,-0.000000,0.021973,-0.760040
0.014800,0.475528,0.041504,-0.788269
0.014850,0.293893,0.012817,0.231934
0.014900,-0.293893,-0.025024,0.953369
0.014950,-0.475528,-0.021973,0.303955
0.015000,-0.000000,0.017090,-0.779724
0.015050,0.475528,0.033569,-0.782166
0.015100,0.293893,0.000610,0.373230
0.015150,-0.293893,-0.033569,1.006927
0.015200,-0.475528,-0.029907,0.288696
0.015250,-0.000000,0.017090,-0.764160
0.015300,0.475528,0.041504,-0.790100
0.015350,0.293893,0.016479,0.229645
0.015400,-0.293893,-0.023193,0.955505
0.015450,-0.475528,-0.020752,0.371704
0.015500,-0.000000,0.024414,-0.776062
0.015550,0.475528,0.037842,-0.818634
0.015600,0.293893,0.012207,0.325775
0.015650,-0.293893,-0.025024,0.978088
0.015700,-0.475528,-0.021362,0.282745
0.015750,-0.000000,0.020752,-0.751495
0.015800,0.475528,0.040894,-0.765839
0.015850,0.293893,0.013428,0.253143
0.015900,-0.293893,-0.025024,0.952148
0.015950,-0.475528,-0.020142,0.305786
0.016000,-0.000000,0.017700,-0.784607
0.016050,0.475528,0.033569,-0.786743
0.016100,0.293893,0.000000,0.372162
0.016150,-0.293893,-0.034180,1.006927
0.016200,-0.475528,-0.027466,0.285797
0.016250,-0.000000,0.016479,-0.764618
0.016300,0.475528,0.041504,-0.786896
0.016350,0.293893,0.010986,0.236359
0.016400,-0.293893,-0.023804,0.944214
0.016450,-0.475528,-0.020752,0.302734
0.016500,-0.000000,0.017700,-0.778809
0.016550,0.475528,0.032959,-0.730591
0.016600,0.293893,0.004883,0.375824
0.016650,-0.293893,-0.029297,0.976715
0.016700,-0.475528,-0.020142,0.249634
0.016750,-0.000000,0.025024,-0.787964
0.016800,0.475528,0.046997,-0.789642
0.016850,0.293893,0.019531,0.301056
0.016900,-0.293893,-0.018921,0.964203
0.016950,-0.475528,-0.014648,0.287781
0.017000,0.000000,0.027466,-0.810699
0.017050,0.475528,0.043335,-0.754395
0.017100,0.293893,0.010986,0.257416
0.017150,-0.293893,-0.025635,0.963287
0.017200,-0.475528,-0.017090,0.260925
0.017250,-0.000000,0.020752,-0.782776
0.017300,0.475528,0.040283,-0.765381
0.017350,0.293893,0.013428,0.323181
0.017400,-0.293893,-0.024414,0.978241
0.017450,-0.475528,-0.018311,0.285339
0.017500,-0.000000,0.025024,-0.745697
0.017550,0.475528,0.042114,-0.762634
0.017600,0.293893,0.009155,0.251923
0.017650,-0.293893,-0.025024,0.960083
0.017700,-0.475528,-0.017700,0.367584
0.017750,-0.000000,0.021973,-0.783081
0.017800,0.475528,0.043945,-0.765381
0.017850,0.293893,0.014038,0.322418
0.017900,-0.293893,-0.023193,0.976410
0.017950,-0.475528,-0.019531,0.287781
0.018000,-0.000000,0.023804,-0.746918
0.018050,0.475528,0.040283,-0.761719
0.018100,0.293893,0.008545,0.253601
0.018150,-0.293893,-0.024414,0.960083
0.018200,-0.475528,-0.020752,0.367737
0.018250,-0.000000,0.022583,-0.784302
0.018300,0.475528,0.040894,-0.830841
0.018350,0.293893,0.017090,0.321960
0.018400,-0.293893,-0.022583,0.977173
0.018450,-0.475528,-0.015259,0.288544
0.018500,-0.000000,0.024414,-0.743408
0.018550,0.475528,0.043335,-0.764618
0.018600,0.293893,0.018311,0.248260
0.018650,-0.293893,-0.022583,0.960693
0.018700,-0.475528,-0.018921,0.303192
0.018750,-0.000000,0.017090,-0.783386
0.018800,0.475528,0.034790,-0.787659
0.018850,0.293893,0.000000,0.370789
0.018900,-0.293893,-0.033569,1.005554
0.018950,-0.475528,-0.028687,0.287170
0.019000,-0.000000,0.017090,-0.762024
0.019050,0.475528,0.038452,-0.783539
0.019100,0.293893,0.008545,0.233002
0.019150,-0.293893,-0.023193,0.951843
0.019200,-0.475528,-0.018311,0.302124
0.019250,-0.000000,0.020142,-0.780792
0.019300,0.475528,0.035400,-0.779724
0.019350,0.293893,0.004272,0.374603
0.019400,-0.293893,-0.034790,1.004486
0.019450,-0.475528,-0.026855,0.286102
0.019500,-0.000000,0.014648,-0.762939
0.019550,0.475528,0.040894,-0.787811
0.019600,0.293893,0.015259,0.231476
0.019650,-0.293893,-0.023193,0.951691
0.019700,-0.475528,-0.021362,0.304718
0.019750,-0.000000,0.019531,-0.777435
0.019800,0.475528,0.034180,-0.780792
0.019850,0.293893,0.000610,0.373840
0.019900,-0.293893,-0.031738,1.004639
0.019950,-0.475528,-0.028687,0.287018
0.020000,-0.000000,0.015259,-0.780487
0.020050,0.475528,0.039062,-0.787964
0.020100,0.293893,0.014038,0.243835
0.020150,-0.293893,-0.025635,0.953979
0.020200,-0.475528,-0.021973,0.312653
0.020250,-0.000000,0.017700,-0.778351
0.020300,0.475528,0.031128,-0.785828
0.020350,0.293893,0.001221,0.368042
0.020400,-0.293893,-0.034180,0.979919
0.020450,-0.475528,-0.028076,0.287018
0.020500,-0.000000,0.013428,-0.752411
0.020550,0.475528,0.039062,-0.773163
0.020600,0.293893,0.011597,0.240936
0.020650,-0.293893,-0.025635,0.944061
0.020700,-0.475528,-0.020752,0.298157
0.020750,0.000000,0.017700,-0.708466
0.020800,0.475528,0.034790,-0.731659
0.020850,0.293893,0.004883,0.371399
0.020900,-0.293893,-0.026245,0.953369
0.020950,-0.475528,-0.019531,0.252533
0.021000,0.000000,0.022583,-0.794830
0.021050,0.475528,0.043335,-0.779572
0.021100,0.293893,0.014648,0.319366
0.021150,-0.293893,-0.025024,0.979309
0.021200,-0.475528,-0.019531,0.290527
0.021250,-0.000000,0.023193,-0.814056
0.021300,0.475528,0.040894,-0.759735
0.021350,0.293893,0.010986,0.364838
0.021400,-0.293893,-0.025024,0.955658
0.021450,-0.475528,-0.018311,0.258026
0.021500,-0.000000,0.024414,-0.784760
0.021550,0.475528,0.042725,-0.766602
0.021600,0.293893,0.015869,0.322876
0.021650,-0.293893,-0.026245,0.978851
0.021700,-0.475528,-0.020752,0.289154
0.021750,-0.000000,0.025635,-0.742035
0.021800,0.475528,0.040894,-0.760956
0.021850,0.293893,0.011597,0.359497
0.021900,-0.293893,-0.024414,0.957336
0.021950,-0.475528,-0.018921,0.368347
0.022000,-0.000000,0.024414,-0.783539
0.022050,0.475528,0.038452,-0.762939
0.022100,0.293893,0.015259,0.327606
0.022150,-0.293893,-0.024414,0.977478
0.022200,-0.475528,-0.018311,0.284271
0.022250,-0.000000,0.021362,-0.749054
0.022300,0.475528,0.040894,-0.764313
0.022350,0.293893,0.013428,0.250244
0.022400,-0.293893,-0.024414,0.962067
0.022450,-0.475528,-0.015869,0.370636
0.022500,-0.000000,0.020752,-0.781097
0.022550,0.475528,0.040283,-0.825043
0.022600,0.293893,0.011597,0.326385
0.022650,-0.293893,-0.026245,0.978088
0.022700,-0.475528,-0.019531,0.279999
0.022750,-0.000000,0.022583,-0.745697
0.022800,0.475528,0.042114,-0.764160
0.022850,0.293893,0.011597,0.250854
0.022900,-0.293893,-0.023193,0.960083
0.022950,-0.475528,-0.021362,0.371552
0.023000,-0.000000,0.023804,-0.782928
0.023050,0.475528,0.042725,-0.828857
0.023100,0.293893,0.013428,0.322266
0.023150,-0.293893,-0.025635,0.979309
0.023200,-0.475528,-0.020142,0.289154
0.023250,-0.000000,0.025024,-0.743713
0.023300,0.475528,0.040894,-0.763702
0.023350,0.293893,0.009155,0.248566
0.023400,-0.293893,-0.025024,0.958557
0.023450,-0.475528,-0.019531,0.298767
0.023500,-0.000000,0.019531,-0.785065
0.023550,0.475528,0.034790,-0.786285
0.023600,0.293893,0.000000,0.373383
0.023650,-0.293893,-0.034180,1.007538
0.023700,-0.475528,-0.028076,0.290375
0.023750,-0.000000,0.017090,-0.761566
0.023800,0.475528,0.043335,-0.788422
0.023850,0.293893,0.014648,0.232391
0.023900,-0.293893,-0.022583,0.941162
0.023950,-0.475528,-0.023193,0.304718
0.024000,-0.000000,0.020752,-0.778046
0.024050,0.475528,0.031738,-0.781097
0.024100,0.293893,0.001831,0.371857
0.024150,-0.293893,-0.035400,1.002655
0.024200,-0.475528,-0.026245,0.393982
0.024250,-0.000000,0.015259,-0.784454
0.024300,0.475528,0.038452,-0.784912
0.024350,0.293893,0.011597,0.247803
0.024400,-0.293893,-0.029297,0.958710
0.024450,-0.475528,-0.022583,0.311279
0.024500,-0.000000,0.015869,-0.779572
0.024550,0.475528,0.031738,-0.734406
0.024600,0.293893,0.003052,0.367584
0.024650,-0.293893,-0.028687,0.968170
0.024700,-0.475528,-0.017700,0.245972
0.024750,-0.000000,0.025024,-0.784302
0.024800,0.475528,0.047607,-0.786285
0.024850,0.293893,0.017090,0.246429
0.024900,-0.293893,-0.021362,0.959625
0.024950,-0.475528,-0.020142,0.315704
0.025000,0.000000,0.018921,-0.774841
0.025050,0.475528,0.032959,-0.728760
0.025100,0.293893,0.003052,0.372772
0.025150,-0.293893,-0.029297,0.970001
0.025200,-0.475528,-0.018921,0.247955
0.025250,-0.000000,0.023804,-0.808868
0.025300,0.475528,0.045166,-0.785370
0.025350,0.293893,0.014648,0.259705
0.025400,-0.293893,-0.027466,0.971527
0.025450,-0.475528,-0.022583,0.325317
0.025500,-0.000000,0.015259,-0.772247
0.025550,0.475528,0.034180,-0.732117
0.025600,0.293893,0.003052,0.364838
0.025650,-0.293893,-0.029907,0.946350
0.025700,-0.475528,-0.019531,0.348511
0.025750,-0.000000,0.021973,-0.798340
0.025800,0.475528,0.042725,-0.774078
0.025850,0.293893,0.013428,0.325470
0.025900,-0.293893,-0.023193,0.983887
0.025950,-0.475528,-0.021362,0.289764
0.026000,-0.000000,0.025635,-0.818176
0.026050,0.475528,0.041504,-0.765076
0.026100,0.293893,0.010376,0.248108
0.026150,-0.293893,-0.024414,0.956879
0.026200,-0.475528,-0.020142,0.368805
0.026250,-0.000000,0.022583,-0.780029
0.026300,0.475528,0.040894,-0.765839
0.026350,0.293893,0.012207,0.324249
0.026400,-0.293893,-0.028076,0.977173
0.026450,-0.475528,-0.017700,0.283203
0.026500,-0.000000,0.023804,-0.744934
0.026550,0.475528,0.044556,-0.763702
0.026600,0.293893,0.012207,0.249329
0.026650,-0.293893,-0.023193,0.960083
0.026700,-0.475528,-0.017090,0.368805
0.026750,-0.000000,0.023193,-0.780182
0.026800,0.475528,0.042725,-0.827026
0.026850,0.293893,0.010986,0.325165
0.026900,-0.293893,-0.025024,0.978699
0.026950,-0.475528,-0.020752,0.285339
0.027000,-0.000000,0.020752,-0.747833
0.027050,0.475528,0.040894,-0.764465
0.027100,0.293893,0.011597,0.249786
0.027150,-0.293893,-0.025024,0.958557
0.027200,-0.475528,-0.019531,0.302429
0.027250,-0.000000,0.020142,-0.780640
0.027300,0.475528,0.033569,-0.785370
0.027350,0.293893,0.003662,0.370483
0.027400,-0.293893,-0.034180,1.004028
0.027450,-0.475528,-0.025024,0.283966
0.027500,-0.000000,0.013428,-0.762329
0.027550,0.475528,0.042114,-0.782776
0.027600,0.293893,0.012817,0.235748
0.027650,-0.293893,-0.024414,0.954895
0.027700,-0.475528,-0.022583,0.300293
0.027750,-0.000000,0.020142,-0.779266
0.027800,0.475528,0.030518,-0.782623
0.027850,0.293893,0.001221,0.372925
0.027900,-0.293893,-0.037231,1.008453
0.027950,-0.475528,-0.028687,0.287628
0.028000,-0.000000,0.015869,-0.762787
0.028050,0.475528,0.040894,-0.786591
0.028100,0.293893,0.015869,0.229187
0.028150,-0.293893,-0.023193,0.951233
0.028200,-0.475528,-0.020142,0.304413
0.028250,-0.000000,0.018921,-0.779266
0.028300,0.475528,0.034790,-0.783691
0.028350,0.293893,0.000610,0.375519
0.028400,-0.293893,-0.034180,1.006165
0.028450,-0.475528,-0.029907,0.288239
0.028500,-0.000000,0.018311,-0.784760
0.028550,0.475528,0.036621,-0.785370
0.028600,0.293893,0.014038,0.243835
0.028650,-0.293893,-0.028687,0.957184
0.028700,-0.475528,-0.025024,0.312653
0.028750,-0.000000,0.015259,-0.779572
0.028800,0.475528,0.032959,-0.787506
0.028850,0.293893,0.000000,0.254669
0.028900,-0.293893,-0.033569,0.979614
0.028950,-0.475528,-0.026245,0.282593
0.029000,0.000000,0.013428,-0.753479
0.029050,0.475528,0.037231,-0.770721
0.029100,0.293893,0.010986,0.244141
0.029150,-0.293893,-0.026245,0.945892
0.029200,-0.475528,-0.022583,0.299225
0.029250,-0.000000,0.016479,-0.786285
0.029300,0.475528,0.032959,-0.731201
0.029350,0.293893,0.003662,0.372009
0.029400,-0.293893,-0.029297,0.951996
0.029450,-0.475528,-0.021973,0.250549
0.029500,-0.000000,0.021362,-0.797119
0.029550,0.475528,0.041504,-0.772552
0.029600,0.293893,0.012207,0.322571
0.029650,-0.293893,-0.025635,0.980682
0.029700,-0.475528,-0.020752,0.288239
0.029750,-0.000000,0.022583,-0.814819
0.029800,0.475528,0.040894,-0.761566
0.029850,0.293893,0.009155,0.361023
0.029900,-0.293893,-0.022583,0.956116
0.029950,-0.475528,-0.018311,0.260468
0.030000,-0.000000,0.023804,-0.781555
0.030050,0.475528,0.041504,-0.765076
0.030100,0.293893,0.013428,0.325470
0.030150,-0.293893,-0.025635,0.976868
0.030200,-0.475528,-0.020142,0.285645
0.030250,-0.000000,0.023193,-0.742645
0.030300,0.475528,0.041504,-0.763397
0.030350,0.293893,0.012817,0.359192
0.030400,-0.293893,-0.024414,0.959320
0.030450,-0.475528,-0.018311,0.259705
0.030500,-0.000000,0.023193,-0.781555
0.030550,0.475528,0.042114,-0.763702
0.030600,0.293893,0.013428,0.325928
0.030650,-0.293893,-0.025635,0.980835
0.030700,-0.475528,-0.020142,0.283508
0.030750,-0.000000,0.023193,-0.746765
0.030800,0.475528,0.041504,-0.765839
0.030850,0.293893,0.010986,0.248108
0.030900,-0.293893,-0.023193,0.959167
0.030950,-0.475528,-0.019531,0.368195
0.031000,-0.000000,0.023193,-0.777435
0.031050,0.475528,0.043945,-0.824280
0.031100,0.293893,0.012817,0.323486
0.031150,-0.293893,-0.025024,0.976257
0.031200,-0.475528,-0.018311,0.284576
0.031250,-0.000000,0.018921,-0.744781
0.031300,0.475528,0.040894,-0.764313
0.031350,0.293893,0.013428,0.252075
0.031400,-0.293893,-0.025024,0.959625
0.031450,-0.475528,-0.015259,0.369415
0.031500,-0.000000,0.020752,-0.782928
0.031550,0.475528,0.043335,-0.825806
0.031600,0.293893,0.012207,0.326996
0.031650,-0.293893,-0.022583,0.980072
0.031700,-0.475528,-0.021362,0.283356
0.031750,-0.000000,0.021362,-0.749207
0.031800,0.475528,0.042114,-0.763245
0.031850,0.293893,0.013428,0.248108
0.031900,-0.293893,-0.021973,0.961456
0.031950,-0.475528,-0.023804,0.302887
0.032000,-0.000000,0.018921,-0.785217
0.032050,0.475528,0.033569,-0.786133
0.032100,0.293893,0.000000,0.373077
0.032150,-0.293893,-0.034180,1.006165
0.032200,-0.475528,-0.029297,0.287628
0.032250,-0.000000,0.015259,-0.763702
0.032300,0.475528,0.039062,-0.786133
0.032350,0.293893,0.017090,0.233154
0.032400,-0.293893,-0.025635,0.952759
0.032450,-0.475528,-0.017700,0.302582
0.032500,-0.000000,0.018311,-0.778503
0.032550,0.475528,0.035400,-0.723572
0.032600,0.293893,0.002441,0.377808
