t (s),u (deg),y (deg),current (A)
0.020900,0.499013,-0.204468,0.392914
0.020950,0.438153,-0.048828,-0.024109
0.021000,0.293893,0.122070,-0.431671
0.021050,0.093691,0.266724,-0.805206
0.021100,-0.124345,0.363159,-1.000214
0.021150,-0.318712,0.390015,-1.008453
0.021200,-0.452414,0.344849,-0.809021
0.021250,-0.500000,0.237427,-0.442505
0.021300,-0.452414,0.081177,-0.006256
0.021350,-0.318712,-0.077515,0.387573
0.021400,-0.124345,-0.233154,0.722504
0.021450,0.093691,-0.336304,0.982361
0.021500,0.293893,-0.375977,1.031342
0.021550,0.438153,-0.345459,0.869904
0.021600,0.499013,-0.240479,0.506439
0.021650,0.464888,-0.097656,0.102539
0.021700,0.342274,0.078735,-0.311279
0.021750,0.154508,0.226440,-0.709534
0.021800,-0.062667,0.341797,-0.948029
0.021850,-0.267913,0.389404,-1.029053
0.021900,-0.422164,0.363770,-0.884857
0.021950,-0.496057,0.274658,-0.556183
0.022000,-0.475528,0.125732,-0.160217
0.022050,-0.364484,-0.031738,0.272369
0.022100,-0.184062,-0.193481,0.623932
0.022150,0.031395,-0.310669,0.930481
0.022200,0.240877,-0.370483,1.034241
0.022250,0.404508,-0.363159,0.943604
0.022300,0.491144,-0.275269,0.650330
0.022350,0.484292,-0.145264,0.229187
0.022400,0.385257,0.029297,-0.188599
0.022450,0.212890,0.182495,-0.611420
0.022500,0.000000,0.315552,-0.892029
0.022550,-0.212890,0.382690,-1.037292
0.022600,-0.385257,0.377808,-0.948486
0.022650,-0.484292,0.307617,-0.659485
0.022700,-0.491144,0.169678,-0.278931
0.022750,-0.404508,0.017090,0.156097
0.022800,-0.240877,-0.139771,0.525513
0.022850,-0.031395,-0.280151,0.863037
0.022900,0.184062,-0.361938,1.020508
0.022950,0.364484,-0.370483,0.995026
0.023000,0.475528,-0.315552,0.749512
0.023050,0.496057,-0.187378,0.350037
0.023100,0.422164,-0.017700,-0.067444
0.023150,0.267913,0.139160,-0.503387
0.023200,0.062667,0.275269,-0.821381
0.023250,-0.154508,0.367432,-1.019897
0.023300,-0.342274,0.388794,-0.986481
0.023350,-0.464888,0.334473,-0.760498
0.023400,-0.499013,0.226440,-0.398407
0.023450,-0.438153,0.060425,0.039520
0.023500,-0.293893,-0.093384,0.427704
0.023550,-0.093691,-0.245972,0.780945
0.023600,0.124345,-0.340576,0.984344
0.023650,0.318712,-0.374146,1.022949
0.023700,0.452414,-0.338745,0.835419
0.023750,0.500000,-0.225220,0.470123
0.023800,0.452414,-0.081787,0.064087
0.023850,0.318712,0.094604,-0.386353
0.023900,0.124345,0.239868,-0.736084
0.023950,-0.093691,0.349121,-0.989380
0.024000,-0.293893,0.388794,-1.041412
0.024050,-0.438153,0.355225,-0.850525
0.024100,-0.499013,0.259399,-0.516663
0.024150,-0.464888,0.105591,-0.066833
0.024200,-0.342274,-0.054932,0.331421
0.024250,-0.154508,-0.214233,0.708923
0.024300,0.062667,-0.321655,0.964508
0.024350,0.267913,-0.377197,1.038971
0.024400,0.422164,-0.352783,0.887299
0.024450,0.496057,-0.260010,0.564117
0.024500,0.475528,-0.121460,0.176697
0.024550,0.364484,0.048218,-0.231323
0.024600,0.184062,0.201416,-0.651855
0.024650,-0.031395,0.328979,-0.937958
0.024700,-0.240877,0.384521,-1.018982
0.024750,-0.404508,0.374146,-0.908813
0.024800,-0.491144,0.292358,-0.632629
0.024850,-0.484292,0.154419,-0.205231
0.024900,-0.385257,-0.002441,0.208740
0.024950,-0.212890,-0.170898,0.576630
0.025000,-0.000000,-0.292969,0.906982
0.025050,0.212890,-0.370483,1.043701
0.025100,0.385257,-0.365601,0.975189
0.025150,0.484292,-0.291748,0.671692
0.025200,0.491144,-0.162354,0.289307
0.025250,0.404508,0.004272,-0.132141
0.025300,0.240877,0.163574,-0.563049
0.025350,0.031395,0.300293,-0.877533
0.025400,-0.184062,0.376587,-1.025085
0.025450,-0.364484,0.385742,-0.967255
0.025500,-0.475528,0.321045,-0.711670
0.025550,-0.496057,0.192871,-0.340576
0.025600,-0.422164,0.036011,0.099030
0.025650,-0.267913,-0.132446,0.504913
0.025700,-0.062667,-0.263672,0.823517
0.025750,0.154508,-0.357666,1.007538
0.025800,0.342274,-0.374146,1.010132
0.025850,0.464888,-0.317993,0.769653
0.025900,0.499013,-0.206299,0.413666
0.025950,0.438153,-0.043945,-0.003967
0.026000,0.293893,0.117187,-0.448456
0.026050,0.093691,0.267944,-0.777588
0.026100,-0.124345,0.361938,-1.003418
0.026150,-0.318712,0.390625,-1.001434
0.026200,-0.452414,0.347290,-0.807190
0.026250,-0.500000,0.233154,-0.457306
0.026300,-0.452414,0.087280,-0.023651
0.026350,-0.318712,-0.083008,0.367737
0.026400,-0.124345,-0.230103,0.741425
0.026450,0.093691,-0.336914,0.965424
0.026500,0.293893,-0.377808,1.036377
0.026550,0.438153,-0.339966,0.877991
0.026600,0.499013,-0.244751,0.530548
0.026650,0.464888,-0.105591,0.123901
0.026700,0.342274,0.070801,-0.329132
0.026750,0.154508,0.222168,-0.694733
0.026800,-0.062667,0.340576,-0.969696
0.026850,-0.267913,0.387573,-1.019745
0.026900,-0.422164,0.367432,-0.881195
0.026950,-0.496057,0.268555,-0.566101
0.027000,-0.475528,0.133057,-0.145874
0.027050,-0.364484,-0.024414,0.254211
0.027100,-0.184062,-0.187988,0.644073
0.027150,0.031395,-0.305786,0.911865
0.027200,0.240877,-0.371704,1.044312
0.027250,0.404508,-0.364990,0.942535
0.027300,0.491144,-0.278320,0.638580
0.027350,0.484292,-0.133057,0.253143
0.027400,0.385257,0.021973,-0.203400
0.027450,0.212890,0.178223,-0.595093
0.027500,0.000000,0.311279,-0.914459
0.027550,-0.212890,0.382690,-1.053314
0.027600,-0.385257,0.380249,-0.948944
0.027650,-0.484292,0.308838,-0.654907
0.027700,-0.491144,0.173340,-0.246735
0.027750,-0.404508,0.020142,0.148621
0.027800,-0.240877,-0.148926,0.546570
0.027850,-0.031395,-0.276489,0.840607
0.027900,0.184062,-0.361328,1.026306
0.027950,0.364484,-0.372314,0.987854
0.028000,0.475528,-0.308838,0.737610
0.028050,0.496057,-0.192261,0.377197
0.028100,0.422164,-0.026245,-0.083771
0.028150,0.267913,0.131226,-0.489502
0.028200,0.062667,0.282593,-0.847473
0.028250,-0.154508,0.366821,-1.031799
0.028300,-0.342274,0.386963,-0.994415
0.028350,-0.464888,0.336304,-0.771790
0.028400,-0.499013,0.214233,-0.366058
0.028450,-0.438153,0.065308,0.043793
0.028500,-0.293893,-0.106812,0.425568
0.028550,-0.093691,-0.242920,0.784454
0.028600,0.124345,-0.347290,0.995789
0.028650,0.318712,-0.372925,1.000366
0.028700,0.452414,-0.333252,0.815125
0.028750,0.500000,-0.229492,0.474396
0.028800,0.452414,-0.069580,0.039215
0.028850,0.318712,0.087280,-0.368195
0.028900,0.124345,0.246582,-0.751190
0.028950,-0.093691,0.347900,-0.965729
0.029000,-0.293893,0.390015,-1.025543
0.029050,-0.438153,0.360107,-0.871277
0.029100,-0.499013,0.255737,-0.503235
0.029150,-0.464888,0.116577,-0.097351
0.029200,-0.342274,-0.061035,0.312958
0.029250,-0.154508,-0.204468,0.700684
0.029300,0.062667,-0.327148,0.963135
0.029350,0.267913,-0.370483,1.048584
0.029400,0.422164,-0.350342,0.892334
0.029450,0.496057,-0.261230,0.587311
0.029500,0.475528,-0.114746,0.183716
0.029550,0.364484,0.046387,-0.270081
0.029600,0.184062,0.211182,-0.670624
0.029650,-0.031395,0.325928,-0.942993
0.029700,-0.240877,0.387573,-1.024933
0.029750,-0.404508,0.372314,-0.914917
0.029800,-0.491144,0.286255,-0.620270
0.029850,-0.484292,0.151978,-0.203705
0.029900,-0.385257,-0.014648,0.229950
0.029950,-0.212890,-0.168457,0.595551
0.030000,-0.000000,-0.297852,0.875702
0.030050,0.212890,-0.364990,1.039429
0.030100,0.385257,-0.364990,0.971985
0.030150,0.484292,-0.294189,0.694427
0.030200,0.491144,-0.158691,0.308838
0.030250,0.404508,0.000000,-0.145721
0.030300,0.240877,0.169067,-0.571136
0.030350,0.031395,0.297241,-0.873871
0.030400,-0.184062,0.377808,-1.018066
0.030450,-0.364484,0.385742,-0.974426
0.030500,-0.475528,0.318604,-0.726166
0.030550,-0.496057,0.197754,-0.324707
0.030600,-0.422164,0.032959,0.083923
0.030650,-0.267913,-0.125732,0.494690
0.030700,-0.062667,-0.268555,0.801849
0.030750,0.154508,-0.354614,1.019745
0.030800,0.342274,-0.373535,1.011505
0.030850,0.464888,-0.322266,0.791168
0.030900,0.499013,-0.202637,0.429535
0.030950,0.438153,-0.050049,-0.023193
0.031000,0.293893,0.109863,-0.428009
0.031050,0.093691,0.264282,-0.803986
0.031100,-0.124345,0.363770,-0.990753
0.031150,-0.318712,0.388184,-1.010590
0.031200,-0.452414,0.345459,-0.806732
0.031250,-0.500000,0.238037,-0.441742
0.031300,-0.452414,0.092773,-0.040894
0.031350,-0.318712,-0.078125,0.387115
0.031400,-0.124345,-0.231934,0.716858
0.031450,0.093691,-0.334473,0.983429
0.031500,0.293893,-0.373535,1.028290
0.031550,0.438153,-0.345459,0.872803
0.031600,0.499013,-0.249023,0.540009
0.031650,0.464888,-0.097656,0.103607
0.031700,0.342274,0.061646,-0.305634
0.031750,0.154508,0.224609,-0.709686
0.031800,-0.062667,0.333252,-0.969543
0.031850,-0.267913,0.387573,-1.032562
0.031900,-0.422164,0.363770,-0.873871
0.031950,-0.496057,0.270386,-0.540466
0.032000,-0.475528,0.135498,-0.159302
0.032050,-0.364484,-0.036011,0.271912
0.032100,-0.184062,-0.184326,0.626373
0.032150,0.031395,-0.311890,0.927277
0.032200,0.240877,-0.368652,1.029816
0.032250,0.404508,-0.361938,0.939484
0.032300,0.491144,-0.283813,0.668182
0.032350,0.484292,-0.144043,0.227814
0.032400,0.385257,0.014038,-0.196381
