t (s),u (deg),y (deg),current (A)
0.003800,0.096351,-0.127563,0.505524
0.003850,0.168866,-0.143433,0.504303
0.003900,0.199605,-0.113525,0.385284
0.003950,0.180965,-0.064697,0.162659
0.004000,0.117557,0.008545,-0.104828
0.004050,0.025067,0.078735,-0.340424
0.004100,-0.073625,0.133667,-0.493469
0.004150,-0.154103,0.157471,-0.515442
0.004200,-0.196457,0.136719,-0.411530
0.004250,-0.190211,0.092163,-0.201721
0.004300,-0.136909,0.021973,0.060730
0.004350,-0.049738,-0.050049,0.288849
0.004400,0.049738,-0.109863,0.452118
0.004450,0.136909,-0.141602,0.525208
0.004500,0.190211,-0.136108,0.452271
0.004550,0.196457,-0.095825,0.283661
0.004600,0.154103,-0.028076,0.044861
0.004650,0.073625,0.046997,-0.231171
0.004700,-0.025067,0.113525,-0.422363
0.004750,-0.117557,0.149536,-0.523682
0.004800,-0.180965,0.150757,-0.470428
0.004850,-0.199605,0.121460,-0.313416
0.004900,-0.168866,0.058594,-0.088959
0.004950,-0.096351,-0.014038,0.175934
0.005000,-0.000000,-0.086670,0.377502
0.005050,0.096351,-0.131836,0.514069
0.005100,0.168866,-0.141602,0.506897
0.005150,0.199605,-0.119629,0.380554
0.005200,0.180965,-0.062256,0.169525
0.005250,0.117557,0.011597,-0.101624
0.005300,0.025067,0.083008,-0.329742
0.005350,-0.073625,0.136719,-0.491638
0.005400,-0.154103,0.155029,-0.512390
0.005450,-0.196457,0.141602,-0.407104
0.005500,-0.190211,0.092773,-0.211945
0.005550,-0.136909,0.024414,0.050354
0.005600,-0.049738,-0.050659,0.279388
0.005650,0.049738,-0.109863,0.463867
0.005700,0.136909,-0.140991,0.519562
0.005750,0.190211,-0.132446,0.459442
0.005800,0.196457,-0.092163,0.286255
0.005850,0.154103,-0.028076,0.032349
0.005900,0.073625,0.048218,-0.214233
0.005950,-0.025067,0.111084,-0.429840
0.006000,-0.117557,0.145264,-0.522461
0.006050,-0.180965,0.151367,-0.480194
0.006100,-0.199605,0.118408,-0.318909
0.006150,-0.168866,0.057373,-0.072021
0.006200,-0.096351,-0.015259,0.170441
0.006250,0.000000,-0.081787,0.387421
0.006300,0.096351,-0.126343,0.501404
0.006350,0.168866,-0.142822,0.508423
0.006400,0.199605,-0.120239,0.386353
0.006450,0.180965,-0.063477,0.161591
0.006500,0.117557,0.004883,-0.090637
0.006550,0.025067,0.079956,-0.344696
0.006600,-0.073625,0.131836,-0.485077
0.006650,-0.154103,0.157471,-0.516205
0.006700,-0.196457,0.140991,-0.417023
0.006750,-0.190211,0.093384,-0.201569
0.006800,-0.136909,0.023804,0.048218
0.006850,-0.049738,-0.051270,0.297241
0.006900,0.049738,-0.108643,0.466309
0.006950,0.136909,-0.140381,0.524597
0.007000,0.190211,-0.136108,0.463409
0.007050,0.196457,-0.095215,0.270538
0.007100,0.154103,-0.028076,0.028381
0.007150,0.073625,0.046387,-0.236206
0.007200,-0.025067,0.112305,-0.431213
0.007250,-0.117557,0.149536,-0.517578
0.007300,-0.180965,0.154419,-0.466461
0.007350,-0.199605,0.119629,-0.306091
0.007400,-0.168866,0.059204,-0.081635
0.007450,-0.096351,-0.012817,0.156403
0.007500,-0.000000,-0.082397,0.387115
0.007550,0.096351,-0.130005,0.507660
0.007600,0.168866,-0.143433,0.499725
0.007650,0.199605,-0.115967,0.374298
0.007700,0.180965,-0.067139,0.167084
0.007750,0.117557,0.006104,-0.096283
0.007800,0.025067,0.078125,-0.334930
0.007850,-0.073625,0.133667,-0.493469
0.007900,-0.154103,0.156860,-0.510101
0.007950,-0.196457,0.139771,-0.418091
0.008000,-0.190211,0.096436,-0.212402
0.008050,-0.136909,0.020752,0.051575
0.008100,-0.049738,-0.045776,0.287323
0.008150,0.049738,-0.108643,0.456238
0.008200,0.136909,-0.139771,0.531921
0.008250,0.190211,-0.134888,0.455780
0.008300,0.196457,-0.097046,0.283203
0.008350,0.154103,-0.027466,0.023193
0.008400,0.073625,0.045776,-0.232391
0.008450,-0.025067,0.111084,-0.422058
0.008500,-0.117557,0.148926,-0.520935
0.008550,-0.180965,0.150757,-0.468903
0.008600,-0.199605,0.121460,-0.315247
0.008650,-0.168866,0.056152,-0.090485
0.008700,-0.096351,-0.014038,0.177765
0.008750,0.000000,-0.084839,0.378571
0.008800,0.096351,-0.129395,0.513000
0.008850,0.168866,-0.141602,0.502472
0.008900,0.199605,-0.119019,0.381470
0.008950,0.180965,-0.061646,0.169983
0.009000,0.117557,0.009766,-0.105133
0.009050,0.025067,0.082397,-0.345306
0.009100,-0.073625,0.134888,-0.492706
0.009150,-0.154103,0.156250,-0.511017
0.009200,-0.196457,0.139771,-0.407257
0.009250,-0.190211,0.089722,-0.213165
0.009300,-0.136909,0.025024,0.051270
0.009350,-0.049738,-0.052490,0.278778
0.009400,0.049738,-0.106201,0.462952
0.009450,0.136909,-0.139160,0.521240
0.009500,0.190211,-0.136108,0.457916
0.009550,0.196457,-0.090942,0.290680
0.009600,0.154103,-0.030518,0.034180
0.009650,0.073625,0.049438,-0.213318
0.009700,-0.025067,0.109253,-0.433655
0.009750,-0.117557,0.147705,-0.517426
0.009800,-0.180965,0.153809,-0.482178
0.009850,-0.199605,0.116577,-0.322266
0.009900,-0.168866,0.061646,-0.075073
0.009950,-0.096351,-0.012817,0.167847
0.010000,-0.000000,-0.079956,0.390320
0.010050,0.096351,-0.131226,0.500183
0.010100,0.168866,-0.140381,0.505219
0.010150,0.199605,-0.112915,0.385742
0.010200,0.180965,-0.063477,0.161285
0.010250,0.117557,0.003662,-0.090790
0.010300,0.025067,0.077515,-0.336914
0.010350,-0.073625,0.134277,-0.482330
0.010400,-0.154103,0.154419,-0.512085
0.010450,-0.196457,0.140991,-0.411224
0.010500,-0.190211,0.092163,-0.205383
0.010550,-0.136909,0.025635,0.036316
0.010600,-0.049738,-0.053101,0.287476
0.010650,0.049738,-0.105591,0.455170
0.010700,0.136909,-0.140381,0.527344
0.010750,0.190211,-0.135498,0.464935
0.010800,0.196457,-0.094604,0.279541
0.010850,0.154103,-0.032959,0.041351
0.010900,0.073625,0.045776,-0.226898
0.010950,-0.025067,0.108032,-0.423279
0.011000,-0.117557,0.148926,-0.519867
0.011050,-0.180965,0.154419,-0.480042
0.011100,-0.199605,0.120850,-0.316925
0.011150,-0.168866,0.062866,-0.088501
0.011200,-0.096351,-0.014038,0.179749
0.011250,-0.000000,-0.079956,0.387268
0.011300,0.096351,-0.129395,0.512390
0.011350,0.168866,-0.144043,0.513916
0.011400,0.199605,-0.119629,0.379181
0.011450,0.180965,-0.064697,0.160522
0.011500,0.117557,0.010376,-0.110474
0.011550,0.025067,0.081177,-0.342865
0.011600,-0.073625,0.132446,-0.491943
0.011650,-0.154103,0.155640,-0.500946
0.011700,-0.196457,0.139160,-0.411682
0.011750,-0.190211,0.095215,-0.211029
0.011800,-0.136909,0.023804,0.050659
0.011850,-0.049738,-0.048828,0.279694
0.011900,0.049738,-0.109863,0.452576
0.011950,0.136909,-0.140381,0.536041
0.012000,0.190211,-0.133057,0.461884
0.012050,0.196457,-0.098267,0.287323
0.012100,0.154103,-0.028687,0.023651
0.012150,0.073625,0.043945,-0.236206
0.012200,-0.025067,0.112915,-0.429230
0.012250,-0.117557,0.148926,-0.525818
0.012300,-0.180965,0.149536,-0.465393
0.012350,-0.199605,0.120239,-0.311584
0.012400,-0.168866,0.057373,-0.087891
0.012450,-0.096351,-0.014038,0.177917
0.012500,0.000000,-0.086060,0.395355
0.012550,0.096351,-0.128784,0.509949
0.012600,0.168866,-0.141602,0.503693
0.012650,0.199605,-0.117187,0.380402
0.012700,0.180965,-0.059814,0.166016
0.012750,0.117557,0.007935,-0.102997
0.012800,0.025067,0.083618,-0.327301
0.012850,-0.073625,0.134277,-0.488892
0.012900,-0.154103,0.155640,-0.509949
0.012950,-0.196457,0.141602,-0.409698
0.013000,-0.190211,0.090332,-0.195007
0.013050,-0.136909,0.023193,0.048676
0.013100,-0.049738,-0.051270,0.296326
0.013150,0.049738,-0.110474,0.464478
0.013200,0.136909,-0.140381,0.520782
0.013250,0.190211,-0.134277,0.463257
0.013300,0.196457,-0.092773,0.288239
0.013350,0.154103,-0.029297,0.034180
0.013400,0.073625,0.047607,-0.212402
0.013450,-0.025067,0.111084,-0.433960
0.013500,-0.117557,0.147705,-0.518799
0.013550,-0.180965,0.154419,-0.481567
0.013600,-0.199605,0.117798,-0.322876
0.013650,-0.168866,0.059814,-0.076599
0.013700,-0.096351,-0.010986,0.163879
0.013750,0.000000,-0.082397,0.389404
0.013800,0.096351,-0.130615,0.507965
0.013850,0.168866,-0.142822,0.511475
0.013900,0.199605,-0.117798,0.386963
0.013950,0.180965,-0.064087,0.158539
0.014000,0.117557,0.012207,-0.092316
0.014050,0.025067,0.079956,-0.341949
0.014100,-0.073625,0.137329,-0.483704
0.014150,-0.154103,0.155640,-0.515747
0.014200,-0.196457,0.140381,-0.412445
0.014250,-0.190211,0.091553,-0.200500
0.014300,-0.136909,0.020752,0.038147
0.014350,-0.049738,-0.048828,0.290222
0.014400,0.049738,-0.106201,0.451965
0.014450,0.136909,-0.140381,0.526428
0.014500,0.190211,-0.135498,0.463257
0.014550,0.196457,-0.095825,0.284882
0.014600,0.154103,-0.033569,0.044403
0.014650,0.073625,0.046387,-0.232086
0.014700,-0.025067,0.106201,-0.422974
0.014750,-0.117557,0.150146,-0.518341
0.014800,-0.180965,0.151367,-0.478516
0.014850,-0.199605,0.124512,-0.319061
0.014900,-0.168866,0.060425,-0.091400
0.014950,-0.096351,-0.012817,0.175934
0.015000,-0.000000,-0.078735,0.380554
0.015050,0.096351,-0.128784,0.512238
0.015100,0.168866,-0.142212,0.508881
0.015150,0.199605,-0.121460,0.383148
0.015200,0.180965,-0.067749,0.176086
0.015250,0.117557,0.004272,-0.099640
0.015300,0.025067,0.076294,-0.331573
0.015350,-0.073625,0.134277,-0.498810
0.015400,-0.154103,0.159302,-0.518341
0.015450,-0.196457,0.140991,-0.423737
0.015500,-0.190211,0.096436,-0.214844
0.015550,-0.136909,0.023804,0.053711
0.015600,-0.049738,-0.048828,0.283356
0.015650,0.049738,-0.109863,0.470428
0.015700,0.136909,-0.139771,0.535889
0.015750,0.190211,-0.133667,0.459290
0.015800,0.196457,-0.097656,0.285034
0.015850,0.154103,-0.025024,0.021057
0.015900,0.073625,0.043335,-0.225525
0.015950,-0.025067,0.109253,-0.423279
0.016000,-0.117557,0.148926,-0.524750
0.016050,-0.180965,0.151978,-0.474854
0.016100,-0.199605,0.120239,-0.311584
0.016150,-0.168866,0.056763,-0.088806
0.016200,-0.096351,-0.010986,0.175171
0.016250,0.000000,-0.083008,0.388184
0.016300,0.096351,-0.128784,0.510864
0.016350,0.168866,-0.141602,0.502777
0.016400,0.199605,-0.116577,0.384216
0.016450,0.180965,-0.060425,0.170288
0.016500,0.117557,0.007324,-0.100861
0.016550,0.025067,0.081787,-0.343323
0.016600,-0.073625,0.131226,-0.490723
0.016650,-0.154103,0.155029,-0.513306
0.016700,-0.196457,0.140381,-0.413971
0.016750,-0.190211,0.090942,-0.191803
0.016800,-0.136909,0.023193,0.050507
0.016850,-0.049738,-0.053711,0.298309
0.016900,0.049738,-0.109253,0.464630
0.016950,0.136909,-0.140381,0.519867
0.017000,0.190211,-0.134888,0.462036
0.017050,0.196457,-0.092773,0.270233
0.017100,0.154103,-0.028687,0.031433
0.017150,0.073625,0.048828,-0.214691
0.017200,-0.025067,0.109863,-0.429382
0.017250,-0.117557,0.151367,-0.516815
0.017300,-0.180965,0.151978,-0.478973
0.017350,-0.199605,0.119019,-0.308380
0.017400,-0.168866,0.060425,-0.077362
0.017450,-0.096351,-0.017700,0.163574
0.017500,0.000000,-0.083008,0.388641
0.017550,0.096351,-0.130615,0.508575
0.017600,0.168866,-0.140381,0.512085
0.017650,0.199605,-0.118408,0.391388
0.017700,0.180965,-0.063477,0.162964
0.017750,0.117557,0.010376,-0.087280
0.017800,0.025067,0.080566,-0.346832
0.017850,-0.073625,0.136108,-0.490417
0.017900,-0.154103,0.156250,-0.515747
0.017950,-0.196457,0.142822,-0.412903
0.018000,-0.190211,0.092773,-0.201569
0.018050,-0.136909,0.019531,0.040588
0.018100,-0.049738,-0.050659,0.291138
0.018150,0.049738,-0.109253,0.453796
0.018200,0.136909,-0.140381,0.527802
0.018250,0.190211,-0.133057,0.463867
0.018300,0.196457,-0.095215,0.281219
0.018350,0.154103,-0.024414,0.043335
0.018400,0.073625,0.043945,-0.227661
0.018450,-0.025067,0.110474,-0.424042
0.018500,-0.117557,0.148926,-0.521698
0.018550,-0.180965,0.156250,-0.479279
0.018600,-0.199605,0.122681,-0.318604
0.018650,-0.168866,0.057373,-0.089417
0.018700,-0.096351,-0.014038,0.180359
0.018750,0.000000,-0.078735,0.388489
0.018800,0.096351,-0.126953,0.511322
0.018850,0.168866,-0.141602,0.502777
0.018900,0.199605,-0.115967,0.374908
0.018950,0.180965,-0.065918,0.167084
0.019000,0.117557,0.009766,-0.098572
0.019050,0.025067,0.076294,-0.328064
0.019100,-0.073625,0.135498,-0.489044
0.019150,-0.154103,0.154419,-0.512085
0.019200,-0.196457,0.144043,-0.410614
0.019250,-0.190211,0.094604,-0.218048
0.019300,-0.136909,0.023193,0.050354
0.019350,-0.049738,-0.046997,0.280304
0.019400,0.049738,-0.109863,0.465393
0.019450,0.136909,-0.141602,0.534515
0.019500,0.190211,-0.135498,0.463715
0.019550,0.196457,-0.097046,0.286865
0.019600,0.154103,-0.028076,0.024872
0.019650,0.073625,0.042725,-0.225830
0.019700,-0.025067,0.110474,-0.421448
0.019750,-0.117557,0.149536,-0.528870
0.019800,-0.180965,0.151367,-0.478058
0.019850,-0.199605,0.121460,-0.314484
0.019900,-0.168866,0.057983,-0.086975
0.019950,-0.096351,-0.012817,0.176849
0.020000,-0.000000,-0.084229,0.390015
0.020050,0.096351,-0.123901,0.495911
0.020100,0.168866,-0.144043,0.502625
0.020150,0.199605,-0.117187,0.384216
0.020200,0.180965,-0.065308,0.162048
0.020250,0.117557,0.004272,-0.089264
0.020300,0.025067,0.081177,-0.339050
0.020350,-0.073625,0.130615,-0.488586
0.020400,-0.154103,0.155029,-0.516052
0.020450,-0.196457,0.139771,-0.419006
0.020500,-0.190211,0.093994,-0.200653
0.020550,-0.136909,0.022583,0.048218
0.020600,-0.049738,-0.052490,0.297852
0.020650,0.049738,-0.111084,0.470734
0.020700,0.136909,-0.142822,0.524139
0.020750,0.190211,-0.135498,0.460663
0.020800,0.196457,-0.094604,0.268402
0.020850,0.154103,-0.028687,0.030670
0.020900,0.073625,0.046997,-0.214844
0.020950,-0.025067,0.112305,-0.433350
0.021000,-0.117557,0.151367,-0.518341
0.021050,-0.180965,0.154419,-0.474854
0.021100,-0.199605,0.117187,-0.304718
0.021150,-0.168866,0.062866,-0.081482
0.021200,-0.096351,-0.016479,0.164032
0.021250,0.000000,-0.081177,0.391083
0.021300,0.096351,-0.129395,0.512543
0.021350,0.168866,-0.142212,0.510712
0.021400,0.199605,-0.114746,0.382538
0.021450,0.180965,-0.065308,0.158997
0.021500,0.117557,0.010376,-0.087585
0.021550,0.025067,0.078735,-0.338287
0.021600,-0.073625,0.134888,-0.489655
0.021650,-0.154103,0.155029,-0.517731
0.021700,-0.196457,0.138550,-0.412292
0.021750,-0.190211,0.092773,-0.205231
0.021800,-0.136909,0.020142,0.057678
0.021850,-0.049738,-0.049438,0.289764
0.021900,0.049738,-0.112305,0.455475
0.021950,0.136909,-0.140991,0.529327
0.022000,0.190211,-0.137939,0.464478
0.022050,0.196457,-0.093994,0.281219
0.022100,0.154103,-0.026855,0.042572
0.022150,0.073625,0.045166,-0.228271
0.022200,-0.025067,0.113525,-0.421295
0.022250,-0.117557,0.148315,-0.521393
0.022300,-0.180965,0.153809,-0.479431
0.022350,-0.199605,0.118408,-0.316925
0.022400,-0.168866,0.062256,-0.092163
0.022450,-0.096351,-0.015869,0.178223
0.022500,-0.000000,-0.085449,0.380249
0.022550,0.096351,-0.130005,0.512848
0.022600,0.168866,-0.142212,0.508881
0.022650,0.199605,-0.117798,0.382690
0.022700,0.180965,-0.066528,0.170288
0.022750,0.117557,0.006714,-0.103760
0.022800,0.025067,0.077515,-0.329895
0.022850,-0.073625,0.133667,-0.493469
0.022900,-0.154103,0.154419,-0.511169
0.022950,-0.196457,0.141602,-0.409546
0.023000,-0.190211,0.093994,-0.210419
0.023050,-0.136909,0.023193,0.049896
0.023100,-0.049738,-0.047607,0.276489
0.023150,0.049738,-0.109253,0.461121
0.023200,0.136909,-0.139771,0.524445
0.023250,0.190211,-0.135498,0.463562
0.023300,0.196457,-0.097046,0.291748
0.023350,0.154103,-0.031128,0.031433
0.023400,0.073625,0.041504,-0.216064
0.023450,-0.025067,0.109863,-0.431213
0.023500,-0.117557,0.149536,-0.528870
0.023550,-0.180965,0.155029,-0.480042
0.023600,-0.199605,0.122070,-0.317993
0.023650,-0.168866,0.059204,-0.071716
0.023700,-0.096351,-0.010986,0.172272
0.023750,0.000000,-0.085449,0.391541
0.023800,0.096351,-0.131226,0.502777
0.023850,0.168866,-0.139771,0.504608
0.023900,0.199605,-0.121460,0.382080
0.023950,0.180965,-0.065918,0.158997
0.024000,0.117557,0.005493,-0.089569
0.024050,0.025067,0.077515,-0.339966
0.024100,-0.073625,0.133667,-0.492859
0.024150,-0.154103,0.152588,-0.517883
0.024200,-0.196457,0.142212,-0.416870
0.024250,-0.190211,0.087891,-0.193329
0.024300,-0.136909,0.026245,0.047913
0.024350,-0.049738,-0.052490,0.295258
0.024400,0.049738,-0.108032,0.455780
0.024450,0.136909,-0.140991,0.524902
0.024500,0.190211,-0.135498,0.467072
0.024550,0.196457,-0.092773,0.275421
0.024600,0.154103,-0.034180,0.037842
0.024650,0.073625,0.045776,-0.214233
0.024700,-0.025067,0.107422,-0.432129
0.024750,-0.117557,0.150757,-0.520630
0.024800,-0.180965,0.150146,-0.484467
0.024850,-0.199605,0.117187,-0.306396
0.024900,-0.168866,0.059204,-0.077667
0.024950,-0.096351,-0.017700,0.166779
0.025000,0.000000,-0.080566,0.390778
0.025050,0.096351,-0.128174,0.506134
0.025100,0.168866,-0.140381,0.507050
0.025150,0.199605,-0.115356,0.388794
0.025200,0.180965,-0.064087,0.165405
0.025250,0.117557,0.014038,-0.109100
0.025300,0.025067,0.078735,-0.341492
0.025350,-0.073625,0.136108,-0.493011
0.025400,-0.154103,0.155640,-0.516205
0.025450,-0.196457,0.140381,-0.414429
0.025500,-0.190211,0.090332,-0.204010
0.025550,-0.136909,0.021973,0.060883
0.025600,-0.049738,-0.051880,0.289917
0.025650,0.049738,-0.111084,0.454102
0.025700,0.136909,-0.140381,0.530396
0.025750,0.190211,-0.134277,0.462646
0.025800,0.196457,-0.095215,0.278931
0.025850,0.154103,-0.026855,0.024414
0.025900,0.073625,0.045166,-0.229187
0.025950,-0.025067,0.110474,-0.420532
0.026000,-0.117557,0.150146,-0.522919
0.026050,-0.180965,0.151367,-0.477448
0.026100,-0.199605,0.122070,-0.317078
0.026150,-0.168866,0.057983,-0.090027
0.026200,-0.096351,-0.012207,0.175018
0.026250,0.000000,-0.084839,0.378876
0.026300,0.096351,-0.127563,0.509033
0.026350,0.168866,-0.142212,0.511627
0.026400,0.199605,-0.117187,0.385437
0.026450,0.180965,-0.068970,0.171051
0.026500,0.117557,0.007324,-0.102386
0.026550,0.025067,0.081787,-0.332794
0.026600,-0.073625,0.133057,-0.493164
0.026650,-0.154103,0.158081,-0.511017
0.026700,-0.196457,0.139160,-0.406647
0.026750,-0.190211,0.094604,-0.219727
0.026800,-0.136909,0.021973,0.052032
0.026850,-0.049738,-0.051880,0.280609
0.026900,0.049738,-0.111694,0.466461
0.026950,0.136909,-0.141602,0.526123
0.027000,0.190211,-0.136719,0.461578
0.027050,0.196457,-0.093994,0.288849
0.027100,0.154103,-0.029297,0.027466
0.027150,0.073625,0.042725,-0.217438
0.027200,-0.025067,0.111084,-0.433044
0.027250,-0.117557,0.150757,-0.527344
0.027300,-0.180965,0.153198,-0.478210
0.027350,-0.199605,0.119629,-0.314331
0.027400,-0.168866,0.058594,-0.072784
0.027450,-0.096351,-0.012817,0.173798
0.027500,0.000000,-0.083008,0.389404
0.027550,0.096351,-0.126953,0.502167
0.027600,0.168866,-0.142822,0.507050
0.027650,0.199605,-0.122070,0.383148
0.027700,0.180965,-0.062866,0.157318
0.027750,0.117557,0.006104,-0.091095
0.027800,0.025067,0.079956,-0.340271
0.027850,-0.073625,0.131226,-0.481567
0.027900,-0.154103,0.156860,-0.516357
0.027950,-0.196457,0.140991,-0.421448
0.028000,-0.190211,0.091553,-0.203247
0.028050,-0.136909,0.025635,0.045013
0.028100,-0.049738,-0.050049,0.294037
0.028150,0.049738,-0.106812,0.456390
0.028200,0.136909,-0.139160,0.525970
0.028250,0.190211,-0.135498,0.471191
0.028300,0.196457,-0.092163,0.278473
0.028350,0.154103,-0.034180,0.037689
0.028400,0.073625,0.050049,-0.214996
0.028450,-0.025067,0.108032,-0.433350
0.028500,-0.117557,0.150757,-0.520935
0.028550,-0.180965,0.152588,-0.482635
0.028600,-0.199605,0.119629,-0.308838
0.028650,-0.168866,0.059814,-0.074921
0.028700,-0.096351,-0.017700,0.164032
0.028750,0.000000,-0.084229,0.391235
0.028800,0.096351,-0.133667,0.507660
0.028850,0.168866,-0.144653,0.509491
0.028900,0.199605,-0.118408,0.390015
0.028950,0.180965,-0.064697,0.162659
0.029000,0.117557,0.013428,-0.111542
0.029050,0.025067,0.079956,-0.344696
0.029100,-0.073625,0.136108,-0.483093
0.029150,-0.154103,0.157471,-0.517883
0.029200,-0.196457,0.140991,-0.412598
0.029250,-0.190211,0.089722,-0.202179
0.029300,-0.136909,0.018921,0.062256
0.029350,-0.049738,-0.049438,0.288849
0.029400,0.049738,-0.112915,0.455627
0.029450,0.136909,-0.140991,0.527802
0.029500,0.190211,-0.134888,0.452118
0.029550,0.196457,-0.095215,0.279083
0.029600,0.154103,-0.027466,0.019073
0.029650,0.073625,0.048218,-0.228424
0.029700,-0.025067,0.111694,-0.417480
0.029750,-0.117557,0.149536,-0.518951
0.029800,-0.180965,0.153809,-0.471344
0.029850,-0.199605,0.122070,-0.319672
0.029900,-0.168866,0.056763,-0.090790
0.029950,-0.096351,-0.013428,0.180359
0.030000,-0.000000,-0.085449,0.380096
0.030050,0.096351,-0.130615,0.511475
0.030100,0.168866,-0.141602,0.505676
0.030150,0.199605,-0.120239,0.381012
0.030200,0.180965,-0.064087,0.171967
0.030250,0.117557,0.007935,-0.100708
0.030300,0.025067,0.082397,-0.328827
0.030350,-0.073625,0.133057,-0.491791
0.030400,-0.154103,0.155029,-0.514526
0.030450,-0.196457,0.141602,-0.409088
0.030500,-0.190211,0.090332,-0.214233
0.030550,-0.136909,0.025635,0.050659
0.030600,-0.049738,-0.053101,0.282440
0.030650,0.049738,-0.107422,0.467682
0.030700,0.136909,-0.140381,0.533752
0.030750,0.190211,-0.134277,0.457611
0.030800,0.196457,-0.090942,0.277863
0.030850,0.154103,-0.026245,0.023499
0.030900,0.073625,0.050659,-0.218201
0.030950,-0.025067,0.112915,-0.431366
0.031000,-0.117557,0.151978,-0.521851
0.031050,-0.180965,0.152588,-0.474396
0.031100,-0.199605,0.121460,-0.313110
0.031150,-0.168866,0.059814,-0.072327
0.031200,-0.096351,-0.012207,0.173798
0.031250,0.000000,-0.081787,0.388641
0.031300,0.096351,-0.129395,0.498962
0.031350,0.168866,-0.142212,0.506592
0.031400,0.199605,-0.121460,0.383453
0.031450,0.180965,-0.064697,0.157928
0.031500,0.117557,0.003662,-0.088959
0.031550,0.025067,0.078735,-0.339813
0.031600,-0.073625,0.132446,-0.480652
0.031650,-0.154103,0.156250,-0.516510
0.031700,-0.196457,0.141602,-0.413513
0.031750,-0.190211,0.091553,-0.204926
0.031800,-0.136909,0.027466,0.034332
0.031850,-0.049738,-0.048218,0.293121
0.031900,0.049738,-0.108032,0.454865
0.031950,0.136909,-0.139160,0.527496
0.032000,0.190211,-0.137939,0.476685
0.032050,0.196457,-0.093384,0.282898
0.032100,0.154103,-0.031738,0.036316
0.032150,0.073625,0.048218,-0.236511
0.032200,-0.025067,0.109253,-0.437164
0.032250,-0.117557,0.148315,-0.520630
0.032300,-0.180965,0.153198,-0.483398
0.032350,-0.199605,0.115967,-0.308838
0.032400,-0.168866,0.059204,-0.075531
0.032450,-0.096351,-0.018311,0.164642
