t (s),u (deg),y (deg),current (A)
0.002950,0.464888,-0.251465,0.915527
0.003000,0.293893,-0.106201,0.183105
0.003050,0.031395,0.090942,-0.590973
0.003100,-0.240877,0.247803,-1.289215
0.003150,-0.438153,0.340576,-1.515198
0.003200,-0.499013,0.326538,-1.257019
0.003250,-0.404508,0.207520,-0.627289
0.003300,-0.184062,0.036621,0.211334
0.003350,0.093691,-0.153809,0.916595
0.003400,0.342274,-0.282593,1.441345
0.003450,0.484292,-0.326538,1.470642
0.003500,0.475528,-0.270386,1.018372
0.003550,0.318712,-0.117187,0.310364
0.003600,0.062667,0.059814,-0.547791
0.003650,-0.212890,0.225830,-1.201172
0.003700,-0.422164,0.331421,-1.528778
0.003750,-0.500000,0.332031,-1.318512
0.003800,-0.422164,0.230713,-0.678864
0.003850,-0.212890,0.068359,0.082550
0.003900,0.062667,-0.125732,0.879517
0.003950,0.318712,-0.272827,1.406250
0.004000,0.475528,-0.329590,1.495819
0.004050,0.484292,-0.281372,1.094360
0.004100,0.342274,-0.140991,0.346527
0.004150,0.093691,0.036621,-0.445557
0.004200,-0.184062,0.219727,-1.176605
0.004250,-0.404508,0.325317,-1.492920
0.004300,-0.499013,0.336304,-1.338043
0.004350,-0.438153,0.247192,-0.782318
0.004400,-0.240877,0.076904,0.034790
0.004450,0.031395,-0.100098,0.786591
0.004500,0.293893,-0.258179,1.362305
0.004550,0.464888,-0.322876,1.486664
0.004600,0.491144,-0.289917,1.139069
0.004650,0.364484,-0.169067,0.482178
0.004700,0.124345,0.023804,-0.367432
0.004750,-0.154508,0.190430,-1.065369
0.004800,-0.385257,0.317993,-1.502075
0.004850,-0.496057,0.341797,-1.426544
0.004900,-0.452414,0.258789,-0.838776
0.004950,-0.267913,0.104980,-0.080872
0.005000,-0.000000,-0.086670,0.735931
0.005050,0.267913,-0.242920,1.291351
0.005100,0.452414,-0.326538,1.517487
0.005150,0.496057,-0.305786,1.243134
0.005200,0.385257,-0.180054,0.536957
0.005250,0.154508,-0.012817,-0.256195
0.005300,-0.124345,0.182495,-1.049347
0.005350,-0.364484,0.302124,-1.491547
0.005400,-0.491144,0.341187,-1.429749
0.005450,-0.464888,0.271606,-0.930634
0.005500,-0.293893,0.113525,-0.193939
0.005550,-0.031395,-0.064087,0.639648
0.005600,0.240877,-0.234985,1.235199
0.005650,0.438153,-0.321045,1.522217
0.005700,0.499013,-0.304565,1.247864
0.005750,0.404508,-0.202637,0.630798
0.005800,0.184062,-0.017700,-0.137482
0.005850,-0.093691,0.158081,-0.960846
0.005900,-0.342274,0.302124,-1.429749
0.005950,-0.484292,0.343628,-1.469269
0.006000,-0.475528,0.280762,-1.021576
0.006050,-0.318712,0.141602,-0.247650
0.006100,-0.062667,-0.053101,0.516205
0.006150,0.212890,-0.214233,1.212158
0.006200,0.422164,-0.316772,1.498718
0.006250,0.500000,-0.317383,1.325226
0.006300,0.422164,-0.211182,0.746307
0.006350,0.212890,-0.046387,-0.088654
0.006400,-0.062667,0.147705,-0.840149
0.006450,-0.318712,0.285645,-1.422424
0.006500,-0.475528,0.346680,-1.478271
0.006550,-0.484292,0.297852,-1.067657
0.006600,-0.342274,0.153198,-0.370331
0.006650,-0.093691,-0.023804,0.474091
0.006700,0.184062,-0.200806,1.111908
0.006750,0.404508,-0.308228,1.502380
0.006800,0.499013,-0.316162,1.378937
0.006850,0.438153,-0.234985,0.800323
0.006900,0.240877,-0.058594,0.050354
0.006950,-0.031395,0.119629,-0.800323
0.007000,-0.293893,0.280762,-1.388092
0.007050,-0.464888,0.343628,-1.513672
0.007100,-0.491144,0.305786,-1.155396
0.007150,-0.364484,0.178223,-0.425873
0.007200,-0.124345,-0.007935,0.341034
0.007250,0.154508,-0.180664,1.086426
0.007300,0.385257,-0.303345,1.466522
0.007350,0.496057,-0.325928,1.414185
0.007400,0.452414,-0.242310,0.903168
0.007450,0.267913,-0.090332,0.099640
0.007500,0.000000,0.110474,-0.671234
0.007550,-0.267913,0.258789,-1.339569
0.007600,-0.452414,0.339355,-1.519623
0.007650,-0.496057,0.316772,-1.198730
0.007700,-0.385257,0.189209,-0.545197
0.007750,-0.154508,0.018921,0.295258
0.007800,0.124345,-0.172119,0.980682
0.007850,0.364484,-0.291138,1.465759
0.007900,0.491144,-0.328979,1.449738
0.007950,0.464888,-0.260010,0.952911
0.008000,0.293893,-0.116577,0.227966
0.008050,0.031395,0.079346,-0.631866
0.008100,-0.240877,0.249023,-1.251221
0.008150,-0.438153,0.336914,-1.533661
0.008200,-0.499013,0.328369,-1.273041
0.008250,-0.404508,0.216064,-0.597839
0.008300,-0.184062,0.050049,0.166779
0.008350,0.093691,-0.140991,0.951385
0.008400,0.342274,-0.276489,1.444244
0.008450,0.484292,-0.330200,1.472626
0.008500,0.475528,-0.272217,1.032104
0.008550,0.318712,-0.123291,0.261536
0.008600,0.062667,0.055542,-0.512848
0.008650,-0.212890,0.233765,-1.234589
0.008700,-0.422164,0.329590,-1.539612
0.008750,-0.500000,0.328369,-1.301117
0.008800,-0.422164,0.233154,-0.687256
0.008850,-0.212890,0.052490,0.139313
0.008900,0.062667,-0.120239,0.871124
0.008950,0.318712,-0.273437,1.403351
0.009000,0.475528,-0.325317,1.469574
0.009050,0.484292,-0.280762,1.069031
0.009100,0.342274,-0.148926,0.394287
0.009150,0.093691,0.040283,-0.383606
0.009200,-0.184062,0.211792,-1.156464
0.009250,-0.404508,0.324097,-1.515198
0.009300,-0.499013,0.335693,-1.348267
0.009350,-0.438153,0.241699,-0.805664
0.009400,-0.240877,0.081787,0.005493
0.009450,0.031395,-0.106812,0.800934
0.009500,0.293893,-0.253296,1.352234
0.009550,0.464888,-0.324707,1.497192
0.009600,0.491144,-0.292358,1.164246
0.009650,0.364484,-0.157471,0.505524
0.009700,0.124345,0.014038,-0.351257
0.009750,-0.154508,0.200806,-1.111755
0.009800,-0.385257,0.313721,-1.474457
0.009850,-0.496057,0.339966,-1.383667
0.009900,-0.452414,0.259399,-0.866394
0.009950,-0.267913,0.097046,-0.058136
0.010000,-0.000000,-0.079956,0.705261
0.010050,0.267913,-0.242310,1.278381
0.010100,0.452414,-0.323486,1.522675
0.010150,0.496057,-0.298462,1.248474
0.010200,0.385257,-0.186768,0.561829
0.010250,0.154508,0.001831,-0.220184
0.010300,-0.124345,0.173950,-1.032104
0.010350,-0.364484,0.308838,-1.463165
0.010400,-0.491144,0.341797,-1.446075
0.010450,-0.464888,0.266724,-0.951080
0.010500,-0.293893,0.120850,-0.157318
0.010550,-0.031395,-0.073242,0.598145
0.010600,0.240877,-0.228271,1.262665
0.010650,0.438153,-0.323486,1.510315
0.010700,0.499013,-0.308228,1.276245
0.010750,0.404508,-0.195923,0.603485
0.010800,0.184062,-0.025024,-0.169525
0.010850,-0.093691,0.164795,-0.911407
0.010900,-0.342274,0.299072,-1.457672
0.010950,-0.484292,0.344238,-1.474915
0.011000,-0.475528,0.287476,-1.001587
0.011050,-0.318712,0.133667,-0.219421
0.011100,-0.062667,-0.043945,0.557404
0.011150,0.212890,-0.220337,1.179504
0.011200,0.422164,-0.313721,1.511078
0.011250,0.500000,-0.313110,1.335907
0.011300,0.422164,-0.217896,0.719452
0.011350,0.212890,-0.039673,-0.039978
0.011400,-0.062667,0.138550,-0.878143
0.011450,-0.318712,0.289917,-1.394348
0.011500,-0.475528,0.344238,-1.498108
0.011550,-0.484292,0.296021,-1.094360
0.011600,-0.342274,0.158691,-0.339661
0.011650,-0.093691,-0.017090,0.429840
0.011700,0.184062,-0.198975,1.153259
0.011750,0.404508,-0.309448,1.485291
0.011800,0.499013,-0.322876,1.371765
0.011850,0.438153,-0.236816,0.827484
0.011900,0.240877,-0.070801,0.012207
0.011950,-0.031395,0.126953,-0.776062
0.012000,-0.293893,0.269165,-1.381073
0.012050,-0.464888,0.339966,-1.494751
0.012100,-0.491144,0.302124,-1.123047
0.012150,-0.364484,0.184326,-0.458069
0.012200,-0.124345,-0.007324,0.380707
0.012250,0.154508,-0.187378,1.044617
0.012300,0.385257,-0.299683,1.483002
0.012350,0.496057,-0.325928,1.416473
0.012400,0.452414,-0.248413,0.877228
0.012450,0.267913,-0.095215,0.142517
0.012500,0.000000,0.097046,-0.714111
0.012550,-0.267913,0.253906,-1.304626
0.012600,-0.452414,0.340576,-1.525879
0.012650,-0.496057,0.321045,-1.237640
0.012700,-0.385257,0.197144,-0.519257
0.012750,-0.154508,0.024414,0.276489
0.012800,0.124345,-0.161743,1.034393
0.012850,0.364484,-0.291748,1.445007
0.012900,0.491144,-0.327759,1.439514
0.012950,0.464888,-0.264893,0.980225
0.013000,0.293893,-0.106201,0.189056
0.013050,0.031395,0.072632,-0.593262
0.013100,-0.240877,0.248413,-1.291504
0.013150,-0.438153,0.333862,-1.551666
0.013200,-0.499013,0.324707,-1.298218
0.013250,-0.404508,0.215454,-0.616913
0.013300,-0.184062,0.034790,0.228577
0.013350,0.093691,-0.141602,0.949402
0.013400,0.342274,-0.283813,1.439209
0.013450,0.484292,-0.328979,1.480255
0.013500,0.475528,-0.267334,1.054840
0.013550,0.318712,-0.131836,0.286713
0.013600,0.062667,0.065308,-0.561829
0.013650,-0.212890,0.227661,-1.229401
0.013700,-0.422164,0.333252,-1.526184
0.013750,-0.500000,0.330200,-1.312408
0.013800,-0.422164,0.224609,-0.649109
0.013850,-0.212890,0.061035,0.115051
0.013900,0.062667,-0.132446,0.888977
0.013950,0.318712,-0.267334,1.397705
0.014000,0.475528,-0.331421,1.481323
0.014050,0.484292,-0.285034,1.084900
0.014100,0.342274,-0.140991,0.411224
0.014150,0.093691,0.034790,-0.440063
0.014200,-0.184062,0.213013,-1.167755
0.014250,-0.404508,0.321655,-1.512909
0.014300,-0.499013,0.333252,-1.370087
0.014350,-0.438153,0.242920,-0.772095
0.014400,-0.240877,0.071411,-0.023193
0.014450,0.031395,-0.102539,0.792389
0.014500,0.293893,-0.260620,1.360626
0.014550,0.464888,-0.325928,1.507721
0.014600,0.491144,-0.290527,1.181946
0.014650,0.364484,-0.164795,0.468292
0.014700,0.124345,0.021973,-0.309906
0.014750,-0.154508,0.194702,-1.097717
0.014800,-0.385257,0.317383,-1.487579
0.014850,-0.496057,0.339966,-1.408386
0.014900,-0.452414,0.253296,-0.877991
0.014950,-0.267913,0.101929,-0.067444
0.015000,-0.000000,-0.092773,0.741272
0.015050,0.267913,-0.241089,1.312408
0.015100,0.452414,-0.326538,1.508789
0.015150,0.496057,-0.301514,1.219330
0.015200,0.385257,-0.177002,0.584564
0.015250,0.154508,-0.004883,-0.262756
0.015300,-0.124345,0.184937,-0.986938
0.015350,-0.364484,0.307007,-1.482391
0.015400,-0.491144,0.343628,-1.447144
0.015450,-0.464888,0.275269,-0.930634
0.015500,-0.293893,0.114136,-0.196838
0.015550,-0.031395,-0.064697,0.635223
0.015600,0.240877,-0.233765,1.226654
0.015650,0.438153,-0.319824,1.524658
0.015700,0.499013,-0.307007,1.292267
0.015750,0.404508,-0.201416,0.639648
0.015800,0.184062,-0.018311,-0.132141
0.015850,-0.093691,0.157471,-0.956421
0.015900,-0.342274,0.292969,-1.430359
0.015950,-0.484292,0.344849,-1.472321
0.016000,-0.475528,0.279541,-1.024323
0.016050,-0.318712,0.142822,-0.251923
0.016100,-0.062667,-0.032349,0.508881
0.016150,0.212890,-0.213013,1.210480
0.016200,0.422164,-0.311279,1.502686
0.016250,0.500000,-0.315552,1.330109
0.016300,0.422164,-0.211182,0.753479
0.016350,0.212890,-0.048218,-0.076904
0.016400,-0.062667,0.131836,-0.860443
0.016450,-0.318712,0.284424,-1.426849
0.016500,-0.475528,0.341797,-1.481323
0.016550,-0.484292,0.294189,-1.057281
0.016600,-0.342274,0.162964,-0.365143
0.016650,-0.093691,-0.024414,0.469055
0.016700,0.184062,-0.192871,1.108856
0.016750,0.404508,-0.307617,1.499176
0.016800,0.499013,-0.324707,1.401215
0.016850,0.438153,-0.231934,0.798340
0.016900,0.240877,-0.074463,0.039673
0.016950,-0.031395,0.125122,-0.812988
0.017000,-0.293893,0.270386,-1.359863
0.017050,-0.464888,0.346069,-1.511078
0.017100,-0.491144,0.313110,-1.168365
0.017150,-0.364484,0.178833,-0.423584
0.017200,-0.124345,0.005493,0.366974
0.017250,0.154508,-0.180664,1.093140
0.017300,0.385257,-0.295410,1.465149
0.017350,0.496057,-0.327148,1.404724
0.017400,0.452414,-0.250854,0.907135
0.017450,0.267913,-0.086060,0.099030
0.017500,-0.000000,0.093384,-0.675354
0.017550,-0.267913,0.260620,-1.337891
0.017600,-0.452414,0.339966,-1.545715
0.017650,-0.496057,0.316162,-1.243744
0.017700,-0.385257,0.201416,-0.534058
0.017750,-0.154508,0.018311,0.311432
0.017800,0.124345,-0.157471,1.016693
0.017850,0.364484,-0.289307,1.446686
0.017900,0.491144,-0.326538,1.455994
0.017950,0.464888,-0.254517,0.932770
0.018000,0.293893,-0.111694,0.200195
0.018050,0.031395,0.086670,-0.647888
0.018100,-0.240877,0.243530,-1.286774
0.018150,-0.438153,0.336914,-1.522827
0.018200,-0.499013,0.323486,-1.261292
0.018250,-0.404508,0.206299,-0.571136
0.018300,-0.184062,0.039673,0.201263
0.018350,0.093691,-0.149536,0.907288
0.018400,0.342274,-0.278320,1.431732
0.018450,0.484292,-0.330811,1.459351
0.018500,0.475528,-0.270996,1.032410
0.018550,0.318712,-0.124512,0.323639
0.018600,0.062667,0.059204,-0.535278
0.018650,-0.212890,0.235596,-1.190643
0.018700,-0.422164,0.333252,-1.533356
0.018750,-0.500000,0.331421,-1.329803
0.018800,-0.422164,0.231323,-0.681458
0.018850,-0.212890,0.053101,0.075989
0.018900,0.062667,-0.119629,0.872955
0.018950,0.318712,-0.273437,1.400604
0.019000,0.475528,-0.327148,1.497498
0.019050,0.484292,-0.278931,1.118927
0.019100,0.342274,-0.147705,0.373993
0.019150,0.093691,0.045776,-0.402832
0.019200,-0.184062,0.211182,-1.165924
0.019250,-0.404508,0.327759,-1.502686
0.019300,-0.499013,0.336914,-1.362610
0.019350,-0.438153,0.241089,-0.799255
0.019400,-0.240877,0.081177,0.017548
0.019450,0.031395,-0.111084,0.753174
0.019500,0.293893,-0.257568,1.360931
0.019550,0.464888,-0.328369,1.507568
0.019600,0.491144,-0.296631,1.167450
0.019650,0.364484,-0.161743,0.500031
0.019700,0.124345,0.014038,-0.358276
0.019750,-0.154508,0.189209,-1.062012
0.019800,-0.385257,0.316162,-1.504364
0.019850,-0.496057,0.338745,-1.412659
0.019900,-0.452414,0.261841,-0.851288
0.019950,-0.267913,0.094604,-0.106506
0.020000,-0.000000,-0.082397,0.716248
0.020050,0.267913,-0.247803,1.281738
0.020100,0.452414,-0.322266,1.518707
0.020150,0.496057,-0.305176,1.236572
0.020200,0.385257,-0.181885,0.551453
0.020250,0.154508,-0.015259,-0.220642
0.020300,-0.124345,0.177002,-1.028900
0.020350,-0.364484,0.311279,-1.459656
0.020400,-0.491144,0.341797,-1.441193
0.020450,-0.464888,0.277100,-0.963593
0.020500,-0.293893,0.122070,-0.159607
0.020550,-0.031395,-0.072632,0.599976
0.020600,0.240877,-0.228882,1.267090
0.020650,0.438153,-0.321655,1.543884
0.020700,0.499013,-0.312500,1.281281
0.020750,0.404508,-0.208130,0.653229
0.020800,0.184062,-0.025024,-0.193024
0.020850,-0.093691,0.155640,-0.930023
0.020900,-0.342274,0.298462,-1.463623
0.020950,-0.484292,0.347900,-1.468201
0.021000,-0.475528,0.286255,-0.990753
0.021050,-0.318712,0.148926,-0.277100
0.021100,-0.062667,-0.040894,0.554962
0.021150,0.212890,-0.204468,1.199036
0.021200,0.422164,-0.311279,1.512451
0.021250,0.500000,-0.314331,1.341095
0.021300,0.422164,-0.211182,0.705109
0.021350,0.212890,-0.050659,-0.068054
0.021400,-0.062667,0.146484,-0.894318
0.021450,-0.318712,0.283203,-1.425018
0.021500,-0.475528,0.344849,-1.484375
0.021550,-0.484292,0.295410,-1.074066
0.021600,-0.342274,0.155640,-0.375671
0.021650,-0.093691,-0.021362,0.465546
0.021700,0.184062,-0.203857,1.160126
0.021750,0.404508,-0.308838,1.504822
0.021800,0.499013,-0.320435,1.353149
0.021850,0.438153,-0.236816,0.806427
0.021900,0.240877,-0.062256,-0.017548
0.021950,-0.031395,0.119629,-0.797577
0.022000,-0.293893,0.275879,-1.351624
0.022050,-0.464888,0.342407,-1.516876
0.022100,-0.491144,0.301514,-1.111298
0.022150,-0.364484,0.180664,-0.424805
0.022200,-0.124345,-0.009155,0.404510
0.022250,0.154508,-0.179443,1.057281
0.022300,0.385257,-0.306396,1.461334
0.022350,0.496057,-0.328369,1.429138
0.022400,0.452414,-0.246582,0.926056
0.022450,0.267913,-0.095215,0.118561
0.022500,0.000000,0.101929,-0.729675
0.022550,-0.267913,0.256958,-1.341400
0.022600,-0.452414,0.339355,-1.523743
0.022650,-0.496057,0.317993,-1.209259
0.022700,-0.385257,0.191650,-0.490112
0.022750,-0.154508,0.019531,0.293274
0.022800,0.124345,-0.166626,0.979614
0.022850,0.364484,-0.291748,1.464844
0.022900,0.491144,-0.327148,1.452332
0.022950,0.464888,-0.261841,0.956573
0.023000,0.293893,-0.102539,0.233917
0.023050,0.031395,0.075684,-0.625153
0.023100,-0.240877,0.250854,-1.248779
0.023150,-0.438153,0.334473,-1.532745
0.023200,-0.499013,0.319214,-1.232300
0.023250,-0.404508,0.213623,-0.603943
0.023300,-0.184062,0.031738,0.163574
0.023350,0.093691,-0.142212,0.943451
0.023400,0.342274,-0.285645,1.409760
0.023450,0.484292,-0.328369,1.473236
0.023500,0.475528,-0.267944,1.001282
0.023550,0.318712,-0.131226,0.288696
0.023600,0.062667,0.064087,-0.489960
0.023650,-0.212890,0.230713,-1.229248
0.023700,-0.422164,0.331421,-1.514587
0.023750,-0.500000,0.332642,-1.315765
0.023800,-0.422164,0.225220,-0.717926
0.023850,-0.212890,0.061646,0.110016
0.023900,0.062667,-0.129395,0.827789
0.023950,0.318712,-0.269775,1.399689
0.024000,0.475528,-0.327759,1.493225
0.024050,0.484292,-0.285645,1.100159
0.024100,0.342274,-0.140381,0.415955
0.024150,0.093691,0.037231,-0.446930
0.024200,-0.184062,0.205078,-1.130066
0.024250,-0.404508,0.324707,-1.525269
0.024300,-0.499013,0.334473,-1.373444
0.024350,-0.438153,0.245361,-0.768890
0.024400,-0.240877,0.070801,-0.005341
0.024450,0.031395,-0.102539,0.795898
0.024500,0.293893,-0.250244,1.350861
0.024550,0.464888,-0.322876,1.503906
0.024600,0.491144,-0.287476,1.161346
0.024650,0.364484,-0.159302,0.445862
0.024700,0.124345,0.026245,-0.334778
0.024750,-0.154508,0.201416,-1.101685
0.024800,-0.385257,0.313721,-1.472473
0.024850,-0.496057,0.339355,-1.386261
0.024900,-0.452414,0.264282,-0.872803
0.024950,-0.267913,0.099487,-0.067139
0.025000,-0.000000,-0.076904,0.677185
0.025050,0.267913,-0.245361,1.317139
0.025100,0.452414,-0.323486,1.508789
0.025150,0.496057,-0.304565,1.221771
0.025200,0.385257,-0.192871,0.585022
0.025250,0.154508,-0.010376,-0.260925
0.025300,-0.124345,0.169678,-0.989532
0.025350,-0.364484,0.306396,-1.488647
0.025400,-0.491144,0.344238,-1.472931
0.025450,-0.464888,0.271606,-0.929565
0.025500,-0.293893,0.131226,-0.183716
0.025550,-0.031395,-0.066528,0.650482
0.025600,0.240877,-0.223389,1.271210
0.025650,0.438153,-0.319824,1.522522
0.025700,0.499013,-0.309448,1.290588
0.025750,0.404508,-0.194702,0.610504
0.025800,0.184062,-0.027466,-0.162506
0.025850,-0.093691,0.166626,-0.914001
0.025900,-0.342274,0.297852,-1.464844
0.025950,-0.484292,0.346680,-1.462402
0.026000,-0.475528,0.284424,-1.004028
0.026050,-0.318712,0.134888,-0.220337
0.026100,-0.062667,-0.043335,0.554504
0.026150,0.212890,-0.219727,1.218567
0.026200,0.422164,-0.314941,1.486816
0.026250,0.500000,-0.316162,1.301575
0.026300,0.422164,-0.221558,0.728760
0.026350,0.212890,-0.046997,-0.017242
0.026400,-0.062667,0.133057,-0.852814
0.026450,-0.318712,0.281372,-1.413269
0.026500,-0.475528,0.340576,-1.474457
0.026550,-0.484292,0.290527,-1.101379
0.026600,-0.342274,0.164795,-0.367584
0.026650,-0.093691,-0.025024,0.464020
0.026700,0.184062,-0.189819,1.132202
0.026750,0.404508,-0.305786,1.497345
0.026800,0.499013,-0.317383,1.382904
0.026850,0.438153,-0.226440,0.841827
0.026900,0.240877,-0.068970,0.027618
0.026950,-0.031395,0.126343,-0.812225
0.027000,-0.293893,0.272827,-1.383514
0.027050,-0.464888,0.343018,-1.512756
0.027100,-0.491144,0.308838,-1.140747
0.027150,-0.364484,0.172119,-0.465088
0.027200,-0.124345,-0.001831,0.381317
0.027250,0.154508,-0.184937,1.044922
0.027300,0.385257,-0.299683,1.486969
0.027350,0.496057,-0.324707,1.417999
0.027400,0.452414,-0.248413,0.881348
0.027450,0.267913,-0.083618,0.146484
0.027500,-0.000000,0.097656,-0.711060
0.027550,-0.267913,0.263672,-1.343079
0.027600,-0.452414,0.338135,-1.525726
0.027650,-0.496057,0.311279,-1.217194
0.027700,-0.385257,0.197144,-0.518799
0.027750,-0.154508,0.010986,0.248413
0.027800,0.124345,-0.161133,1.015472
0.027850,0.364484,-0.294800,1.441193
0.027900,0.491144,-0.326538,1.447296
0.027950,0.464888,-0.256958,0.929718
0.028000,0.293893,-0.111084,0.198975
0.028050,0.031395,0.085449,-0.581360
0.028100,-0.240877,0.244141,-1.284943
0.028150,-0.438153,0.335693,-1.518402
0.028200,-0.499013,0.326538,-1.260986
0.028250,-0.404508,0.219116,-0.633240
0.028300,-0.184062,0.042114,0.198975
0.028350,0.093691,-0.148926,0.904236
0.028400,0.342274,-0.279541,1.432800
0.028450,0.484292,-0.328979,1.476898
0.028500,0.475528,-0.271606,1.032257
0.028550,0.318712,-0.122070,0.327454
0.028600,0.062667,0.056152,-0.537720
0.028650,-0.212890,0.220337,-1.189880
0.028700,-0.422164,0.329590,-1.527863
0.028750,-0.500000,0.327759,-1.327362
0.028800,-0.422164,0.230103,-0.687561
0.028850,-0.212890,0.069580,0.073090
0.028900,0.062667,-0.122681,0.866089
0.028950,0.318712,-0.273437,1.399841
0.029000,0.475528,-0.326538,1.499329
0.029050,0.484292,-0.281982,1.101837
0.029100,0.342274,-0.142822,0.357666
0.029150,0.093691,0.034180,-0.429840
0.029200,-0.184062,0.216064,-1.170197
0.029250,-0.404508,0.322876,-1.487732
0.029300,-0.499013,0.335083,-1.340179
0.029350,-0.438153,0.248413,-0.783386
0.029400,-0.240877,0.079346,0.023499
0.029450,0.031395,-0.098877,0.772705
0.029500,0.293893,-0.253906,1.349792
0.029550,0.464888,-0.321655,1.509552
0.029600,0.491144,-0.289917,1.149445
0.029650,0.364484,-0.167847,0.485535
0.029700,0.124345,0.020752,-0.368652
0.029750,-0.154508,0.194092,-1.095581
0.029800,-0.385257,0.318604,-1.504669
0.029850,-0.496057,0.339966,-1.414795
0.029900,-0.452414,0.255737,-0.883484
0.029950,-0.267913,0.103149,-0.072479
0.030000,-0.000000,-0.090942,0.738068
0.030050,0.267913,-0.240479,1.318817
0.030100,0.452414,-0.325928,1.510010
0.030150,0.496057,-0.300903,1.219940
0.030200,0.385257,-0.177612,0.519562
0.030250,0.154508,-0.006714,-0.261536
0.030300,-0.124345,0.184937,-1.044922
0.030350,-0.364484,0.306396,-1.479340
0.030400,-0.491144,0.342407,-1.441803
0.030450,-0.464888,0.274048,-0.928192
0.030500,-0.293893,0.117187,-0.201111
0.030550,-0.031395,-0.061646,0.631256
0.030600,0.240877,-0.234375,1.267090
0.030650,0.438153,-0.319824,1.519775
0.030700,0.499013,-0.308838,1.253815
0.030750,0.404508,-0.203247,0.635681
0.030800,0.184062,-0.021973,-0.124664
0.030850,-0.093691,0.156250,-0.949249
0.030900,-0.342274,0.299072,-1.425323
0.030950,-0.484292,0.344849,-1.471252
0.031000,-0.475528,0.279541,-0.972137
0.031050,-0.318712,0.143433,-0.254822
0.031100,-0.062667,-0.051880,0.505981
0.031150,0.212890,-0.209961,1.202850
0.031200,0.422164,-0.317383,1.509399
0.031250,0.500000,-0.314331,1.328278
0.031300,0.422164,-0.213013,0.751953
0.031350,0.212890,-0.045776,-0.075684
0.031400,-0.062667,0.146484,-0.829620
0.031450,-0.318712,0.285034,-1.419373
0.031500,-0.475528,0.345459,-1.481171
0.031550,-0.484292,0.296631,-1.074524
0.031600,-0.342274,0.154419,-0.377502
0.031650,-0.093691,-0.018921,0.463257
0.031700,0.184062,-0.202026,1.155396
0.031750,0.404508,-0.305786,1.502991
0.031800,0.499013,-0.317993,1.384583
0.031850,0.438153,-0.233154,0.804291
0.031900,0.240877,-0.062256,-0.012207
0.031950,-0.031395,0.115356,-0.789490
0.032000,-0.293893,0.275879,-1.350403
0.032050,-0.464888,0.343018,-1.518707
0.032100,-0.491144,0.303955,-1.161804
0.032150,-0.364484,0.180664,-0.429535
0.032200,-0.124345,-0.007935,0.337677
0.032250,0.154508,-0.178833,1.083527
0.032300,0.385257,-0.302124,1.465302
0.032350,0.496057,-0.325317,1.413422
0.032400,0.452414,-0.242310,0.908356
