t (s),u (deg),y (deg),current (A)
0.003150,0.267913,0.150146,-0.524597
0.003200,0.062667,0.281372,-0.848694
0.003250,-0.154508,0.370483,-1.007996
0.003300,-0.342274,0.386963,-0.982819
0.003350,-0.464888,0.324707,-0.726929
0.003400,-0.499013,0.212402,-0.371094
0.003450,-0.438153,0.048218,0.067902
0.003500,-0.293893,-0.106201,0.448761
0.003550,-0.093691,-0.255737,0.766907
0.003600,0.124345,-0.344849,0.996552
0.003650,0.318712,-0.372925,1.008606
0.003700,0.452414,-0.327759,0.815582
0.003750,0.500000,-0.213623,0.466919
0.003800,0.452414,-0.065308,0.026703
0.003850,0.318712,0.106812,-0.408325
0.003900,0.124345,0.247192,-0.761719
0.003950,-0.093691,0.357666,-0.966797
0.004000,-0.293893,0.389404,-1.011810
0.004050,-0.438153,0.351562,-0.836792
0.004100,-0.499013,0.250244,-0.491180
0.004150,-0.464888,0.098877,-0.053101
0.004200,-0.342274,-0.064697,0.342712
0.004250,-0.154508,-0.217285,0.676117
0.004300,0.062667,-0.327148,0.955658
0.004350,0.267913,-0.374146,1.022644
0.004400,0.422164,-0.353394,0.895691
0.004450,0.496057,-0.254517,0.586243
0.004500,0.475528,-0.115356,0.154572
0.004550,0.364484,0.059204,-0.261230
0.004600,0.184062,0.209961,-0.673370
0.004650,-0.031395,0.332642,-0.921936
0.004700,-0.240877,0.388184,-1.029816
0.004750,-0.404508,0.369873,-0.905762
0.004800,-0.491144,0.288696,-0.598602
0.004850,-0.484292,0.143433,-0.205688
0.004900,-0.385257,-0.013428,0.223999
0.004950,-0.212890,-0.177002,0.583649
0.005000,-0.000000,-0.298462,0.899506
0.005050,0.212890,-0.364990,1.025238
0.005100,0.385257,-0.364990,0.957336
0.005150,0.484292,-0.285645,0.688629
0.005200,0.491144,-0.161743,0.275574
0.005250,0.404508,-0.003052,-0.137634
0.005300,0.240877,0.164795,-0.568237
0.005350,0.031395,0.303345,-0.860443
0.005400,-0.184062,0.375977,-1.023712
0.005450,-0.364484,0.386353,-0.963135
0.005500,-0.475528,0.317993,-0.700836
0.005550,-0.496057,0.199585,-0.338593
0.005600,-0.422164,0.033569,0.106659
0.005650,-0.267913,-0.122070,0.488586
0.005700,-0.062667,-0.269775,0.836182
0.005750,0.154508,-0.358276,1.007996
0.005800,0.342274,-0.374146,1.003723
0.005850,0.464888,-0.322876,0.799408
0.005900,0.499013,-0.200806,0.395813
0.005950,0.438153,-0.052490,-0.029602
0.006000,0.293893,0.127563,-0.469208
0.006050,0.093691,0.261841,-0.787354
0.006100,-0.124345,0.362549,-1.000977
0.006150,-0.318712,0.390015,-0.995331
0.006200,-0.452414,0.344849,-0.792389
0.006250,-0.500000,0.240479,-0.454865
0.006300,-0.452414,0.080566,-0.010529
0.006350,-0.318712,-0.078735,0.384979
0.006400,-0.124345,-0.234375,0.755310
0.006450,0.093691,-0.336304,0.992584
0.006500,0.293893,-0.375366,1.029816
0.006550,0.438153,-0.342407,0.850830
0.006600,0.499013,-0.238647,0.500641
0.006650,0.464888,-0.096436,0.096283
0.006700,0.342274,0.076294,-0.310822
0.006750,0.154508,0.225220,-0.710907
0.006800,-0.062667,0.339355,-0.957489
0.006850,-0.267913,0.388794,-1.000671
0.006900,-0.422164,0.361938,-0.860138
0.006950,-0.496057,0.275269,-0.551605
0.007000,-0.475528,0.127563,-0.169067
0.007050,-0.364484,-0.030518,0.262604
0.007100,-0.184062,-0.190430,0.645294
0.007150,0.031395,-0.308228,0.929260
0.007200,0.240877,-0.368652,1.036987
0.007250,0.404508,-0.357666,0.942078
0.007300,0.491144,-0.269165,0.616302
0.007350,0.484292,-0.140381,0.219727
0.007400,0.385257,0.031738,-0.232391
0.007450,0.212890,0.187378,-0.609741
0.007500,0.000000,0.321045,-0.894623
0.007550,-0.212890,0.381470,-1.033173
0.007600,-0.385257,0.378418,-0.933228
0.007650,-0.484292,0.305176,-0.657043
0.007700,-0.491144,0.167236,-0.270386
0.007750,-0.404508,0.010986,0.169678
0.007800,-0.240877,-0.156250,0.565796
0.007850,-0.031395,-0.284424,0.867462
0.007900,0.184062,-0.364990,1.023407
0.007950,0.364484,-0.368652,0.983582
0.008000,0.475528,-0.301514,0.737915
0.008050,0.496057,-0.183716,0.341034
0.008100,0.422164,-0.012817,-0.108643
0.008150,0.267913,0.144043,-0.511017
0.008200,0.062667,0.287476,-0.827026
0.008250,-0.154508,0.371094,-1.019287
0.008300,-0.342274,0.386353,-0.982361
0.008350,-0.464888,0.332031,-0.751953
0.008400,-0.499013,0.208740,-0.386810
0.008450,-0.438153,0.059204,0.050354
0.008500,-0.293893,-0.111084,0.460510
0.008550,-0.093691,-0.250244,0.787048
0.008600,0.124345,-0.346069,0.985718
0.008650,0.318712,-0.374756,1.020508
0.008700,0.452414,-0.327759,0.826416
0.008750,0.500000,-0.222778,0.461273
0.008800,0.452414,-0.063477,0.048065
0.008850,0.318712,0.096436,-0.397797
0.008900,0.124345,0.252075,-0.737305
0.008950,-0.093691,0.349731,-0.985260
0.009000,-0.293893,0.388184,-1.012268
0.009050,-0.438153,0.355225,-0.839233
0.009100,-0.499013,0.248413,-0.507050
0.009150,-0.464888,0.104980,-0.074768
0.009200,-0.342274,-0.051880,0.321960
0.009250,-0.154508,-0.211182,0.702209
0.009300,0.062667,-0.328979,0.940247
0.009350,0.267913,-0.374146,1.037140
0.009400,0.422164,-0.347290,0.900421
0.009450,0.496057,-0.261230,0.576630
0.009500,0.475528,-0.109253,0.172272
0.009550,0.364484,0.048218,-0.278320
0.009600,0.184062,0.214233,-0.646973
0.009650,-0.031395,0.325317,-0.940247
0.009700,-0.240877,0.385132,-1.021576
0.009750,-0.404508,0.369263,-0.906372
0.009800,-0.491144,0.297241,-0.631256
0.009850,-0.484292,0.148926,-0.198364
0.009900,-0.385257,-0.004883,0.214691
0.009950,-0.212890,-0.173950,0.614624
0.010000,-0.000000,-0.296021,0.908813
0.010050,0.212890,-0.368042,1.040192
0.010100,0.385257,-0.362549,0.943909
0.010150,0.484292,-0.289307,0.665436
0.010200,0.491144,-0.164185,0.284882
0.010250,0.404508,0.006714,-0.158539
0.010300,0.240877,0.160522,-0.552216
0.010350,0.031395,0.297852,-0.872040
0.010400,-0.184062,0.371704,-1.000824
0.010450,-0.364484,0.383301,-0.954132
0.010500,-0.475528,0.321045,-0.731812
0.010550,-0.496057,0.192871,-0.321350
0.010600,-0.422164,0.038452,0.098572
0.010650,-0.267913,-0.128174,0.512390
0.010700,-0.062667,-0.263672,0.813446
0.010750,0.154508,-0.357056,1.006927
0.010800,0.342274,-0.375977,1.021881
0.010850,0.464888,-0.319214,0.778198
0.010900,0.499013,-0.208740,0.412903
0.010950,0.438153,-0.040894,-0.014191
0.011000,0.293893,0.117798,-0.458832
0.011050,0.093691,0.269775,-0.813293
0.011100,-0.124345,0.360718,-0.979919
0.011150,-0.318712,0.388794,-0.992889
0.011200,-0.452414,0.346069,-0.792999
0.011250,-0.500000,0.233765,-0.463562
0.011300,-0.452414,0.088501,-0.036469
0.011350,-0.318712,-0.085449,0.391998
0.011400,-0.124345,-0.226440,0.725403
0.011450,0.093691,-0.334473,0.982208
0.011500,0.293893,-0.377197,1.051483
0.011550,0.438153,-0.344238,0.886688
0.011600,0.499013,-0.244141,0.534821
0.011650,0.464888,-0.091553,0.117340
0.011700,0.342274,0.073242,-0.341797
0.011750,0.154508,0.232544,-0.703735
0.011800,-0.062667,0.338745,-0.969696
0.011850,-0.267913,0.387573,-1.018372
0.011900,-0.422164,0.363159,-0.874786
0.011950,-0.496057,0.266724,-0.558929
0.012000,-0.475528,0.129395,-0.135498
0.012050,-0.364484,-0.042114,0.296173
0.012100,-0.184062,-0.189819,0.647736
0.012150,0.031395,-0.315552,0.931702
0.012200,0.240877,-0.370483,1.040497
0.012250,0.404508,-0.355835,0.935364
0.012300,0.491144,-0.278931,0.634003
0.012350,0.484292,-0.132446,0.201569
0.012400,0.385257,0.024414,-0.216522
0.012450,0.212890,0.192261,-0.595398
0.012500,0.000000,0.312500,-0.913086
0.012550,-0.212890,0.383911,-1.020966
0.012600,-0.385257,0.379028,-0.941772
0.012650,-0.484292,0.297852,-0.666199
0.012700,-0.491144,0.172729,-0.258942
0.012750,-0.404508,0.004272,0.146484
0.012800,-0.240877,-0.148315,0.552979
0.012850,-0.031395,-0.288086,0.852051
0.012900,0.184062,-0.360718,1.029358
0.012950,0.364484,-0.370483,0.986023
0.013000,0.475528,-0.307007,0.735779
0.013050,0.496057,-0.178223,0.354309
0.013100,0.422164,-0.021362,-0.093231
0.013150,0.267913,0.149536,-0.492859
0.013200,0.062667,0.283813,-0.841522
0.013250,-0.154508,0.365601,-1.001129
0.013300,-0.342274,0.385742,-0.984344
0.013350,-0.464888,0.328369,-0.758362
0.013400,-0.499013,0.214844,-0.380402
0.013450,-0.438153,0.065308,0.025482
0.013500,-0.293893,-0.103760,0.442963
0.013550,-0.093691,-0.254517,0.766296
0.013600,0.124345,-0.345459,1.005249
0.013650,0.318712,-0.373535,1.017151
0.013700,0.452414,-0.333252,0.825043
0.013750,0.500000,-0.229492,0.479126
0.013800,0.452414,-0.073242,0.036316
0.013850,0.318712,0.105591,-0.375214
0.013900,0.124345,0.245361,-0.762634
0.013950,-0.093691,0.355225,-0.972900
0.014000,-0.293893,0.390015,-1.020660
0.014050,-0.438153,0.358887,-0.861206
0.014100,-0.499013,0.252686,-0.495453
0.014150,-0.464888,0.111694,-0.080719
0.014200,-0.342274,-0.062256,0.350342
0.014250,-0.154508,-0.208130,0.705109
0.014300,0.062667,-0.325317,0.958252
0.014350,0.267913,-0.372314,1.017761
0.014400,0.422164,-0.350342,0.886536
0.014450,0.496057,-0.261841,0.596924
0.014500,0.475528,-0.115356,0.157928
0.014550,0.364484,0.047607,-0.266876
0.014600,0.184062,0.212402,-0.675049
0.014650,-0.031395,0.326538,-0.923157
0.014700,-0.240877,0.387573,-1.026001
0.014750,-0.404508,0.373535,-0.906982
0.014800,-0.491144,0.289917,-0.603943
0.014850,-0.484292,0.159302,-0.222015
0.014900,-0.385257,-0.010986,0.220642
0.014950,-0.212890,-0.167236,0.590057
0.015000,-0.000000,-0.297241,0.888367
0.015050,0.212890,-0.368042,1.055298
0.015100,0.385257,-0.368042,0.965881
0.015150,0.484292,-0.294800,0.676422
0.015200,0.491144,-0.159302,0.296631
0.015250,0.404508,-0.002441,-0.147400
0.015300,0.240877,0.166016,-0.565338
0.015350,0.031395,0.295410,-0.875397
0.015400,-0.184062,0.374146,-1.019745
0.015450,-0.364484,0.382690,-0.947723
0.015500,-0.475528,0.316772,-0.719452
0.015550,-0.496057,0.198364,-0.337219
0.015600,-0.422164,0.033569,0.103302
0.015650,-0.267913,-0.122070,0.484009
0.015700,-0.062667,-0.266113,0.809784
0.015750,0.154508,-0.353394,1.029816
0.015800,0.342274,-0.372314,1.008453
0.015850,0.464888,-0.323486,0.790710
0.015900,0.499013,-0.197144,0.386047
0.015950,0.438153,-0.048828,-0.031281
0.016000,0.293893,0.128784,-0.440216
0.016050,0.093691,0.264282,-0.806427
0.016100,-0.124345,0.362549,-1.000519
0.016150,-0.318712,0.389404,-1.004944
0.016200,-0.452414,0.339355,-0.804443
0.016250,-0.500000,0.236206,-0.437164
0.016300,-0.452414,0.076904,0.000763
0.016350,-0.318712,-0.081787,0.395050
0.016400,-0.124345,-0.238037,0.752258
0.016450,0.093691,-0.336304,0.983276
0.016500,0.293893,-0.376587,1.028442
0.016550,0.438153,-0.341797,0.863190
0.016600,0.499013,-0.238037,0.497437
0.016650,0.464888,-0.094604,0.095673
0.016700,0.342274,0.076904,-0.311737
0.016750,0.154508,0.227661,-0.711975
0.016800,-0.062667,0.340576,-0.951385
0.016850,-0.267913,0.391235,-1.028748
0.016900,-0.422164,0.361328,-0.860596
0.016950,-0.496057,0.273437,-0.555573
0.017000,-0.475528,0.121460,-0.150452
0.017050,-0.364484,-0.034180,0.284882
0.017100,-0.184062,-0.198975,0.659027
0.017150,0.031395,-0.308838,0.932007
0.017200,0.240877,-0.369873,1.029510
0.017250,0.404508,-0.358887,0.934296
0.017300,0.491144,-0.272217,0.645294
0.017350,0.484292,-0.141602,0.223389
0.017400,0.385257,0.034180,-0.197296
0.017450,0.212890,0.184326,-0.617828
0.017500,0.000000,0.317993,-0.893860
0.017550,-0.212890,0.379028,-1.032715
0.017600,-0.385257,0.377197,-0.941315
0.017650,-0.484292,0.303955,-0.659485
0.017700,-0.491144,0.182495,-0.272217
0.017750,-0.404508,0.010986,0.164948
0.017800,-0.240877,-0.139771,0.542755
0.017850,-0.031395,-0.281982,0.864868
0.017900,0.184062,-0.361938,1.014404
0.017950,0.364484,-0.369263,0.986328
0.018000,0.475528,-0.308228,0.758820
0.018050,0.496057,-0.179443,0.344543
0.018100,0.422164,-0.028687,-0.084839
0.018150,0.267913,0.147705,-0.525818
0.018200,0.062667,0.280762,-0.834656
0.018250,-0.154508,0.372314,-1.015930
0.018300,-0.342274,0.388184,-1.001282
0.018350,-0.464888,0.332031,-0.746918
0.018400,-0.499013,0.216675,-0.372314
0.018450,-0.438153,0.054932,0.063477
0.018500,-0.293893,-0.100098,0.441589
0.018550,-0.093691,-0.253906,0.787964
0.018600,0.124345,-0.344238,0.978088
0.018650,0.318712,-0.375977,1.013184
0.018700,0.452414,-0.334473,0.823212
0.018750,0.500000,-0.226440,0.462189
0.018800,0.452414,-0.078125,0.053864
0.018850,0.318712,0.094604,-0.390320
0.018900,0.124345,0.241699,-0.738831
0.018950,-0.093691,0.349731,-0.988312
0.019000,-0.293893,0.393677,-1.041412
0.019050,-0.438153,0.353394,-0.841675
0.019100,-0.499013,0.258789,-0.505219
0.019150,-0.464888,0.103760,-0.062408
0.019200,-0.342274,-0.056152,0.340271
0.019250,-0.154508,-0.218506,0.714417
0.019300,0.062667,-0.325928,0.944519
0.019350,0.267913,-0.375366,1.028137
0.019400,0.422164,-0.355835,0.894318
0.019450,0.496057,-0.259399,0.570679
0.019500,0.475528,-0.124512,0.172577
0.019550,0.364484,0.050049,-0.238495
0.019600,0.184062,0.200195,-0.655823
0.019650,-0.031395,0.325928,-0.939941
0.019700,-0.240877,0.382690,-1.038971
0.019750,-0.404508,0.369263,-0.906525
0.019800,-0.491144,0.290527,-0.614014
0.019850,-0.484292,0.144653,-0.182495
0.019900,-0.385257,-0.008545,0.221710
0.019950,-0.212890,-0.177612,0.615387
0.020000,-0.000000,-0.297241,0.884247
0.020050,0.212890,-0.371094,1.027985
0.020100,0.385257,-0.366821,0.973816
0.020150,0.484292,-0.290527,0.676422
0.020200,0.491144,-0.163574,0.290985
0.020250,0.404508,0.006104,-0.133514
0.020300,0.240877,0.164185,-0.570526
0.020350,0.031395,0.302734,-0.887604
0.020400,-0.184062,0.376587,-1.030426
0.020450,-0.364484,0.382690,-0.963593
0.020500,-0.475528,0.319214,-0.705719
0.020550,-0.496057,0.187988,-0.332947
0.020600,-0.422164,0.034180,0.107574
0.020650,-0.267913,-0.134277,0.483246
0.020700,-0.062667,-0.267334,0.830231
0.020750,0.154508,-0.358276,1.005859
0.020800,0.342274,-0.372925,1.005554
0.020850,0.464888,-0.315552,0.758667
0.020900,0.499013,-0.202637,0.402069
0.020950,0.438153,-0.042114,-0.012665
0.021000,0.293893,0.120850,-0.451965
0.021050,0.093691,0.270386,-0.780792
0.021100,-0.124345,0.363159,-1.002045
0.021150,-0.318712,0.389404,-0.999146
0.021200,-0.452414,0.344238,-0.802612
0.021250,-0.500000,0.230103,-0.451355
0.021300,-0.452414,0.083008,-0.017395
0.021350,-0.318712,-0.089111,0.373535
0.021400,-0.124345,-0.229492,0.742340
0.021450,0.093691,-0.331421,0.968781
0.021500,0.293893,-0.374756,1.037140
0.021550,0.438153,-0.345459,0.869904
0.021600,0.499013,-0.243530,0.523834
0.021650,0.464888,-0.085449,0.115356
0.021700,0.342274,0.072021,-0.336914
0.021750,0.154508,0.221558,-0.710144
0.021800,-0.062667,0.337524,-0.966034
0.021850,-0.267913,0.389404,-1.012573
0.021900,-0.422164,0.363159,-0.870361
0.021950,-0.496057,0.275269,-0.559082
0.022000,-0.475528,0.128784,-0.136108
0.022050,-0.364484,-0.042725,0.256958
0.022100,-0.184062,-0.188599,0.645447
0.022150,0.031395,-0.315552,0.914154
0.022200,0.240877,-0.372925,1.042175
0.022250,0.404508,-0.359497,0.959015
0.022300,0.491144,-0.277100,0.637665
0.022350,0.484292,-0.143433,0.224915
0.022400,0.385257,0.028687,-0.231323
0.022450,0.212890,0.184326,-0.607452
0.022500,0.000000,0.316162,-0.915222
0.022550,-0.212890,0.382080,-1.044159
0.022600,-0.385257,0.380249,-0.935669
0.022650,-0.484292,0.305786,-0.644989
0.022700,-0.491144,0.170288,-0.237427
0.022750,-0.404508,0.015869,0.156708
0.022800,-0.240877,-0.153198,0.554504
0.022850,-0.031395,-0.278320,0.859833
0.022900,0.184062,-0.359497,1.022339
0.022950,0.364484,-0.368652,0.968781
0.023000,0.475528,-0.301514,0.720215
0.023050,0.496057,-0.187378,0.362549
0.023100,0.422164,-0.015869,-0.091248
0.023150,0.267913,0.136719,-0.492706
0.023200,0.062667,0.285645,-0.822754
0.023250,-0.154508,0.369263,-1.028290
0.023300,-0.342274,0.388794,-0.987549
0.023350,-0.464888,0.333252,-0.765076
0.023400,-0.499013,0.212402,-0.360870
0.023450,-0.438153,0.061035,0.048981
0.023500,-0.293893,-0.111084,0.430450
0.023550,-0.093691,-0.250854,0.791321
0.023600,0.124345,-0.347900,1.000061
0.023650,0.318712,-0.375977,0.998383
0.023700,0.452414,-0.330200,0.828705
0.023750,0.500000,-0.225220,0.475769
0.023800,0.452414,-0.068359,0.035095
0.023850,0.318712,0.094604,-0.383606
0.023900,0.124345,0.247803,-0.762634
0.023950,-0.093691,0.350342,-0.971375
0.024000,-0.293893,0.388184,-1.021881
0.024050,-0.438153,0.361938,-0.861664
0.024100,-0.499013,0.255737,-0.494385
0.024150,-0.464888,0.114136,-0.085754
0.024200,-0.342274,-0.061646,0.317078
0.024250,-0.154508,-0.209961,0.709076
0.024300,0.062667,-0.326538,0.966644
0.024350,0.267913,-0.373535,1.047516
0.024400,0.422164,-0.347900,0.906372
0.024450,0.496057,-0.260620,0.578613
0.024500,0.475528,-0.110474,0.172424
0.024550,0.364484,0.048828,-0.278473
0.024600,0.184062,0.214233,-0.677032
0.024650,-0.031395,0.327148,-0.938873
0.024700,-0.240877,0.388184,-1.022797
0.024750,-0.404508,0.370483,-0.909576
0.024800,-0.491144,0.283813,-0.617371
0.024850,-0.484292,0.152588,-0.198822
0.024900,-0.385257,-0.020142,0.205231
0.024950,-0.212890,-0.171509,0.604248
0.025000,-0.000000,-0.303955,0.884705
0.025050,0.212890,-0.365601,1.040802
0.025100,0.385257,-0.364380,0.947876
0.025150,0.484292,-0.292358,0.684967
0.025200,0.491144,-0.154419,0.296326
0.025250,0.404508,0.001831,-0.152130
0.025300,0.240877,0.169067,-0.541687
0.025350,0.031395,0.299683,-0.877686
0.025400,-0.184062,0.379028,-1.016235
0.025450,-0.364484,0.386963,-0.968933
0.025500,-0.475528,0.321655,-0.714874
0.025550,-0.496057,0.197754,-0.319061
0.025600,-0.422164,0.031738,0.086517
0.025650,-0.267913,-0.126343,0.499115
0.025700,-0.062667,-0.269775,0.808411
0.025750,0.154508,-0.354004,1.018066
0.025800,0.342274,-0.375366,1.006470
0.025850,0.464888,-0.319824,0.785980
0.025900,0.499013,-0.209961,0.418549
0.025950,0.438153,-0.048218,-0.027008
0.026000,0.293893,0.112305,-0.433655
0.026050,0.093691,0.266724,-0.804443
0.026100,-0.124345,0.363770,-0.987091
0.026150,-0.318712,0.390625,-1.007996
0.026200,-0.452414,0.349121,-0.806580
0.026250,-0.500000,0.236816,-0.434875
0.026300,-0.452414,0.089111,-0.038452
0.026350,-0.318712,-0.079346,0.391235
0.026400,-0.124345,-0.236206,0.725861
0.026450,0.093691,-0.333862,0.985870
0.026500,0.293893,-0.375977,1.056519
0.026550,0.438153,-0.341797,0.869446
0.026600,0.499013,-0.245361,0.516968
0.026650,0.464888,-0.092163,0.075073
0.026700,0.342274,0.072021,-0.329132
0.026750,0.154508,0.230103,-0.715332
0.026800,-0.062667,0.339355,-0.964813
0.026850,-0.267913,0.388794,-1.019897
0.026900,-0.422164,0.364990,-0.858459
0.026950,-0.496057,0.268555,-0.534363
0.027000,-0.475528,0.133057,-0.152588
0.027050,-0.364484,-0.035400,0.278015
0.027100,-0.184062,-0.187988,0.629120
0.027150,0.031395,-0.311890,0.929108
0.027200,0.240877,-0.372314,1.031799
0.027250,0.404508,-0.360718,0.933228
0.027300,0.491144,-0.283813,0.642548
0.027350,0.484292,-0.140991,0.225067
0.027400,0.385257,0.017090,-0.194244
0.027450,0.212890,0.184326,-0.583801
0.027500,0.000000,0.308228,-0.915375
0.027550,-0.212890,0.383301,-1.035004
0.027600,-0.385257,0.379028,-0.933380
0.027650,-0.484292,0.302734,-0.645599
0.027700,-0.491144,0.180054,-0.275116
0.027750,-0.404508,0.010986,0.165863
0.027800,-0.240877,-0.143433,0.541840
0.027850,-0.031395,-0.283203,0.869598
0.027900,0.184062,-0.360107,1.015015
0.027950,0.364484,-0.370483,0.993805
0.028000,0.475528,-0.309448,0.753632
0.028050,0.496057,-0.178833,0.339050
0.028100,0.422164,-0.027466,-0.079193
0.028150,0.267913,0.144653,-0.519714
0.028200,0.062667,0.278320,-0.849915
0.028250,-0.154508,0.369263,-1.018372
0.028300,-0.342274,0.387573,-0.995331
0.028350,-0.464888,0.327148,-0.739441
0.028400,-0.499013,0.216064,-0.378876
0.028450,-0.438153,0.051270,0.063629
0.028500,-0.293893,-0.101318,0.447998
0.028550,-0.093691,-0.252075,0.767517
0.028600,0.124345,-0.344238,1.003876
0.028650,0.318712,-0.373535,1.017914
0.028700,0.452414,-0.333252,0.826874
0.028750,0.500000,-0.218506,0.478668
0.028800,0.452414,-0.072632,0.037842
0.028850,0.318712,0.103149,-0.407410
0.028900,0.124345,0.245972,-0.761871
0.028950,-0.093691,0.352783,-0.973816
0.029000,-0.293893,0.389404,-1.020813
0.029050,-0.438153,0.352173,-0.846863
0.029100,-0.499013,0.255127,-0.497894
0.029150,-0.464888,0.100708,-0.060577
0.029200,-0.342274,-0.057373,0.338745
0.029250,-0.154508,-0.217285,0.682678
0.029300,0.062667,-0.322266,0.961151
0.029350,0.267913,-0.375977,1.034393
0.029400,0.422164,-0.350952,0.903320
0.029450,0.496057,-0.252686,0.589142
0.029500,0.475528,-0.119629,0.158386
0.029550,0.364484,0.057373,-0.255432
0.029600,0.184062,0.205688,-0.667419
0.029650,-0.031395,0.330811,-0.923462
0.029700,-0.240877,0.385132,-1.032867
0.029750,-0.404508,0.375366,-0.913086
0.029800,-0.491144,0.288086,-0.606232
0.029850,-0.484292,0.145264,-0.213013
0.029900,-0.385257,-0.011597,0.223236
0.029950,-0.212890,-0.174561,0.580444
0.030000,-0.000000,-0.297241,0.899200
0.030050,0.212890,-0.364990,1.026154
0.030100,0.385257,-0.364380,0.968933
0.030150,0.484292,-0.286865,0.698242
0.030200,0.491144,-0.161743,0.282745
0.030250,0.404508,-0.007324,-0.134125
0.030300,0.240877,0.163574,-0.565338
0.030350,0.031395,0.303955,-0.863037
0.030400,-0.184062,0.374756,-1.025543
0.030450,-0.364484,0.383301,-0.963440
0.030500,-0.475528,0.319824,-0.706177
0.030550,-0.496057,0.188599,-0.336456
0.030600,-0.422164,0.035400,0.103760
0.030650,-0.267913,-0.120850,0.481720
0.030700,-0.062667,-0.263672,0.827332
0.030750,0.154508,-0.350342,1.004791
0.030800,0.342274,-0.371704,1.009521
0.030850,0.464888,-0.324707,0.810394
0.030900,0.499013,-0.201416,0.407410
0.030950,0.438153,-0.055542,-0.015564
0.031000,0.293893,0.123901,-0.468597
0.031050,0.093691,0.261841,-0.792542
0.031100,-0.124345,0.363159,-1.008606
0.031150,-0.318712,0.392456,-1.002502
0.031200,-0.452414,0.346680,-0.791779
0.031250,-0.500000,0.239868,-0.456848
0.031300,-0.452414,0.083618,-0.014801
0.031350,-0.318712,-0.075073,0.380707
0.031400,-0.124345,-0.231934,0.752106
0.031450,0.093691,-0.335083,0.993500
0.031500,0.293893,-0.376587,1.035461
0.031550,0.438153,-0.344238,0.877838
0.031600,0.499013,-0.239258,0.503387
0.031650,0.464888,-0.095825,0.089722
0.031700,0.342274,0.079346,-0.316620
0.031750,0.154508,0.227051,-0.713043
0.031800,-0.062667,0.341797,-0.959930
0.031850,-0.267913,0.390015,-1.027679
0.031900,-0.422164,0.363770,-0.861816
0.031950,-0.496057,0.272217,-0.536499
0.032000,-0.475528,0.125122,-0.155945
0.032050,-0.364484,-0.032959,0.269470
0.032100,-0.184062,-0.192261,0.645294
0.032150,0.031395,-0.308228,0.903320
0.032200,0.240877,-0.369873,1.030731
0.032250,0.404508,-0.362549,0.955658
0.032300,0.491144,-0.272827,0.636749
0.032350,0.484292,-0.145874,0.236511
0.032400,0.385257,0.029297,-0.224762
0.032450,0.212890,0.183105,-0.610504
