t (s),u (deg),y (deg),current (A)
0.007050,0.132262,0.049438,0.002441
0.007100,0.145794,0.067139,0.004578
0.007150,0.158031,0.083618,0.004425
0.007200,0.168866,0.097656,0.001526
0.007250,0.178201,0.116577,-0.001373
0.007300,0.185955,0.127563,-0.007019
0.007350,0.192059,0.144043,-0.010376
0.007400,0.196457,0.156250,-0.008392
0.007450,0.199112,0.166016,-0.009155
0.007500,0.200000,0.176392,-0.010071
0.007550,0.199112,0.180054,-0.009613
0.007600,0.196457,0.187378,-0.009766
0.007650,0.192059,0.191040,-0.008698
0.007700,0.185955,0.195312,-0.012665
0.007750,0.178201,0.195312,-0.019226
0.007800,0.168866,0.193481,-0.013733
0.007850,0.158031,0.192871,-0.013580
0.007900,0.145794,0.191040,-0.010529
0.007950,0.132262,0.186157,-0.012970
0.008000,0.117557,0.175781,-0.011902
0.008050,0.101808,0.169067,-0.015411
0.008100,0.085156,0.160522,-0.015411
0.008150,0.067748,0.148315,-0.014343
0.008200,0.049738,0.135498,-0.008545
0.008250,0.031287,0.122070,-0.012665
0.008300,0.012558,0.106201,-0.007477
0.008350,-0.006282,0.090332,-0.004120
0.008400,-0.025067,0.073853,-0.000610
0.008450,-0.043629,0.055542,-0.000763
0.008500,-0.061803,0.039062,-0.002747
0.008550,-0.079430,0.021973,-0.002594
0.008600,-0.096351,0.004883,0.000916
0.008650,-0.112417,-0.012207,0.001831
0.008700,-0.127485,-0.032959,0.003815
0.008750,-0.141421,-0.047607,0.009003
0.008800,-0.154103,-0.067749,0.010986
0.008850,-0.165416,-0.081787,0.010529
0.008900,-0.175261,-0.097656,0.009918
0.008950,-0.183551,-0.111694,0.011444
0.009000,-0.190211,-0.125122,0.013275
0.009050,-0.195183,-0.137329,0.017548
0.009100,-0.198423,-0.146484,0.018311
0.009150,-0.199901,-0.160522,0.017853
0.009200,-0.199605,-0.163574,0.020752
0.009250,-0.197538,-0.170288,0.019531
0.009300,-0.193717,-0.178223,0.019684
0.009350,-0.188176,-0.182495,0.021210
0.009400,-0.180965,-0.182495,0.025787
0.009450,-0.172148,-0.183716,0.024719
0.009500,-0.161803,-0.183716,0.025177
0.009550,-0.150022,-0.178223,0.025787
0.009600,-0.136909,-0.175171,0.025177
0.009650,-0.122581,-0.165405,0.020905
0.009700,-0.107165,-0.158081,0.019531
0.009750,-0.090798,-0.148926,0.020752
0.009800,-0.073625,-0.135498,0.020752
0.009850,-0.055798,-0.126953,0.022583
0.009900,-0.037476,-0.112915,0.023346
0.009950,-0.018822,-0.100708,0.018158
0.010000,-0.000000,-0.083008,0.014648
0.010050,0.018822,-0.065918,0.012817
0.010100,0.037476,-0.050049,0.009918
0.010150,0.055798,-0.034790,0.012360
0.010200,0.073625,-0.014038,0.009308
0.010250,0.090798,0.001831,0.010681
0.010300,0.107165,0.023804,0.004425
0.010350,0.122581,0.038452,0.003967
0.010400,0.136909,0.057983,0.004425
0.010450,0.150022,0.074463,0.001678
0.010500,0.161803,0.090942,0.001984
0.010550,0.172148,0.107422,-0.000763
0.010600,0.180965,0.122681,-0.004883
0.010650,0.188176,0.136108,-0.007019
0.010700,0.193717,0.146484,-0.005341
0.010750,0.197538,0.160522,-0.007782
0.010800,0.199605,0.166626,-0.008545
0.010850,0.199901,0.177002,-0.010529
0.010900,0.198423,0.183105,-0.012512
0.010950,0.195183,0.191040,-0.011749
0.011000,0.190211,0.190430,-0.009460
0.011050,0.183551,0.195923,-0.012665
0.011100,0.175261,0.195923,-0.011902
0.011150,0.165416,0.195312,-0.013428
0.011200,0.154103,0.192871,-0.018158
0.011250,0.141421,0.188599,-0.015106
0.011300,0.127485,0.183105,-0.011902
0.011350,0.112417,0.175171,-0.012817
0.011400,0.096351,0.167847,-0.013580
0.011450,0.079430,0.156860,-0.011292
0.011500,0.061803,0.145264,-0.013885
0.011550,0.043629,0.131226,-0.013885
0.011600,0.025067,0.118408,-0.007172
0.011650,0.006282,0.103760,-0.006104
0.011700,-0.012558,0.086060,-0.008545
0.011750,-0.031287,0.070801,-0.003052
0.011800,-0.049738,0.050659,-0.000458
0.011850,-0.067748,0.033569,-0.003662
0.011900,-0.085156,0.017090,-0.002594
0.011950,-0.101808,-0.001831,0.001373
0.012000,-0.117557,-0.021973,0.006409
0.012050,-0.132262,-0.038452,0.006714
0.012100,-0.145794,-0.054932,0.007629
0.012150,-0.158031,-0.072021,0.010834
0.012200,-0.168866,-0.087891,0.012360
0.012250,-0.178201,-0.103760,0.014496
0.012300,-0.185955,-0.117187,0.012817
0.012350,-0.192059,-0.129395,0.014648
0.012400,-0.196457,-0.143433,0.015411
0.012450,-0.199112,-0.150757,0.016479
0.012500,-0.200000,-0.160522,0.015869
0.012550,-0.199112,-0.170898,0.020752
0.012600,-0.196457,-0.176392,0.022430
0.012650,-0.192059,-0.180054,0.022583
0.012700,-0.185955,-0.183716,0.023804
0.012750,-0.178201,-0.183716,0.023193
0.012800,-0.168866,-0.182495,0.020142
0.012850,-0.158031,-0.183105,0.023651
0.012900,-0.145794,-0.176392,0.023346
0.012950,-0.132262,-0.170288,0.024261
0.013000,-0.117557,-0.164795,0.023499
0.013050,-0.101808,-0.154419,0.019226
0.013100,-0.085156,-0.147705,0.025940
0.013150,-0.067748,-0.133667,0.024567
0.013200,-0.049738,-0.123901,0.023346
0.013250,-0.031287,-0.108032,0.018005
0.013300,-0.012558,-0.096436,0.014038
0.013350,0.006282,-0.077515,0.010529
0.013400,0.025067,-0.060425,0.013123
0.013450,0.043629,-0.044556,0.012207
0.013500,0.061803,-0.025635,0.013275
0.013550,0.079430,-0.012207,0.013885
0.013600,0.096351,0.009766,0.008240
0.013650,0.112417,0.026245,0.004120
0.013700,0.127485,0.047607,0.001831
0.013750,0.141421,0.062256,0.001373
0.013800,0.154103,0.078125,0.002289
0.013850,0.165416,0.097656,-0.000916
0.013900,0.175261,0.111084,-0.005798
0.013950,0.183551,0.126953,-0.005646
0.014000,0.190211,0.138550,-0.007935
0.014050,0.195183,0.148315,-0.004120
0.014100,0.198423,0.159302,-0.003662
0.014150,0.199901,0.171509,-0.008545
0.014200,0.199605,0.178223,-0.011444
0.014250,0.197538,0.188599,-0.014496
0.014300,0.193717,0.191040,-0.013428
0.014350,0.188176,0.197144,-0.011444
0.014400,0.180965,0.198975,-0.013123
0.014450,0.172148,0.196533,-0.013275
0.014500,0.161803,0.195923,-0.013733
0.014550,0.150022,0.191040,-0.014038
0.014600,0.136909,0.189819,-0.014801
0.014650,0.122581,0.179443,-0.017242
0.014700,0.107165,0.172119,-0.012817
0.014750,0.090798,0.161133,-0.013123
0.014800,0.073625,0.149536,-0.011902
0.014850,0.055798,0.139771,-0.006104
0.014900,0.037476,0.127563,-0.009918
0.014950,0.018822,0.111694,-0.007782
0.015000,0.000000,0.095215,-0.007782
0.015050,-0.018822,0.081787,-0.008087
0.015100,-0.037476,0.062866,-0.005798
0.015150,-0.055798,0.047607,-0.001678
0.015200,-0.073625,0.026245,0.000916
0.015250,-0.090798,0.009155,0.000000
0.015300,-0.107165,-0.006104,0.004120
0.015350,-0.122581,-0.026245,0.006866
0.015400,-0.136909,-0.043945,0.005951
0.015450,-0.150022,-0.061646,0.006866
0.015500,-0.161803,-0.078125,0.009766
0.015550,-0.172148,-0.093384,0.011444
0.015600,-0.180965,-0.109253,0.013428
0.015650,-0.188176,-0.119629,0.012360
0.015700,-0.193717,-0.133667,0.012970
0.015750,-0.197538,-0.144043,0.018768
0.015800,-0.199605,-0.153809,0.019684
0.015850,-0.199901,-0.164795,0.017700
0.015900,-0.198423,-0.170288,0.018463
0.015950,-0.195183,-0.177002,0.022430
0.016000,-0.190211,-0.180054,0.021667
0.016050,-0.183551,-0.183105,0.023193
0.016100,-0.175261,-0.184326,0.022583
0.016150,-0.165416,-0.184937,0.025940
0.016200,-0.154103,-0.180054,0.025024
0.016250,-0.141421,-0.175171,0.025330
0.016300,-0.127485,-0.169678,0.023193
0.016350,-0.112417,-0.161133,0.020905
0.016400,-0.096351,-0.151367,0.023041
0.016450,-0.079430,-0.140991,0.020752
0.016500,-0.061803,-0.130615,0.019226
0.016550,-0.043629,-0.117798,0.019989
0.016600,-0.025067,-0.101929,0.020294
0.016650,-0.006282,-0.090942,0.017853
0.016700,0.012558,-0.070190,0.014496
0.016750,0.031287,-0.056152,0.013428
0.016800,0.049738,-0.036011,0.008698
0.016850,0.067748,-0.020142,0.009460
0.016900,0.085156,-0.003662,0.009766
0.016950,0.101808,0.014648,0.007782
0.017000,0.117557,0.031738,0.005798
0.017050,0.132262,0.051880,0.001221
0.017100,0.145794,0.066528,0.002441
0.017150,0.158031,0.087280,0.004730
0.017200,0.168866,0.100098,-0.004120
0.017250,0.178201,0.117187,-0.004120
0.017300,0.185955,0.133667,-0.010223
0.017350,0.192059,0.142212,-0.006104
0.017400,0.196457,0.156860,-0.005493
0.017450,0.199112,0.163574,-0.003967
0.017500,0.200000,0.173340,-0.008087
0.017550,0.199112,0.181885,-0.013428
0.017600,0.196457,0.186768,-0.010681
0.017650,0.192059,0.191040,-0.014954
0.017700,0.185955,0.194092,-0.015564
0.017750,0.178201,0.197144,-0.016022
0.017800,0.168866,0.195923,-0.014343
0.017850,0.158031,0.195312,-0.012970
0.017900,0.145794,0.189819,-0.009308
0.017950,0.132262,0.184937,-0.012360
0.018000,0.117557,0.177612,-0.012970
0.018050,0.101808,0.169067,-0.014191
0.018100,0.085156,0.158081,-0.015869
0.018150,0.067748,0.147705,-0.014191
0.018200,0.049738,0.136719,-0.010986
0.018250,0.031287,0.120239,-0.011139
0.018300,0.012558,0.107422,-0.006104
0.018350,-0.006282,0.089722,-0.005341
0.018400,-0.025067,0.076904,-0.006409
0.018450,-0.043629,0.057983,-0.000610
0.018500,-0.061803,0.040283,-0.001831
0.018550,-0.079430,0.021362,0.001678
0.018600,-0.096351,0.003052,0.003052
0.018650,-0.112417,-0.013428,0.001526
0.018700,-0.127485,-0.031738,0.004883
0.018750,-0.141421,-0.048218,0.007477
0.018800,-0.154103,-0.065918,0.009613
0.018850,-0.165416,-0.081177,0.008240
0.018900,-0.175261,-0.098877,0.011139
0.018950,-0.183551,-0.111084,0.011902
0.019000,-0.190211,-0.125732,0.013428
0.019050,-0.195183,-0.140381,0.018005
0.019100,-0.198423,-0.148315,0.018463
0.019150,-0.199901,-0.161133,0.021210
0.019200,-0.199605,-0.167236,0.022278
0.019250,-0.197538,-0.170898,0.019989
0.019300,-0.193717,-0.177612,0.018921
0.019350,-0.188176,-0.183105,0.026703
0.019400,-0.180965,-0.183716,0.023804
0.019450,-0.172148,-0.183105,0.020447
0.019500,-0.161803,-0.181885,0.023651
0.019550,-0.150022,-0.177002,0.023346
0.019600,-0.136909,-0.175781,0.023041
0.019650,-0.122581,-0.167847,0.021210
0.019700,-0.107165,-0.162964,0.025787
0.019750,-0.090798,-0.150146,0.026855
0.019800,-0.073625,-0.137939,0.021667
0.019850,-0.055798,-0.126953,0.015717
0.019900,-0.037476,-0.111694,0.017090
0.019950,-0.018822,-0.098877,0.020294
0.020000,-0.000000,-0.082397,0.017395
0.020050,0.018822,-0.067139,0.018158
0.020100,0.037476,-0.050659,0.009003
0.020150,0.055798,-0.031128,0.013428
0.020200,0.073625,-0.018921,0.015869
0.020250,0.090798,0.003662,0.007629
0.020300,0.107165,0.018311,0.003815
0.020350,0.122581,0.039673,-0.000916
0.020400,0.136909,0.056763,0.001068
0.020450,0.150022,0.073242,0.000153
0.020500,0.161803,0.089722,0.001678
0.020550,0.172148,0.104370,0.000458
0.020600,0.180965,0.122070,-0.000458
0.020650,0.188176,0.134277,-0.002899
0.020700,0.193717,0.147095,-0.007477
0.020750,0.197538,0.161743,-0.009460
0.020800,0.199605,0.169678,-0.010986
0.020850,0.199901,0.180664,-0.009155
0.020900,0.198423,0.183716,-0.010376
0.020950,0.195183,0.191650,-0.012207
0.021000,0.190211,0.190430,-0.013733
0.021050,0.183551,0.196533,-0.014038
0.021100,0.175261,0.193481,-0.012207
0.021150,0.165416,0.195312,-0.014954
0.021200,0.154103,0.193481,-0.015259
0.021250,0.141421,0.187378,-0.012817
0.021300,0.127485,0.184937,-0.013123
0.021350,0.112417,0.174561,-0.015869
0.021400,0.096351,0.165405,-0.014038
0.021450,0.079430,0.156860,-0.012817
0.021500,0.061803,0.144043,-0.013885
0.021550,0.043629,0.129395,-0.009460
0.021600,0.025067,0.115967,-0.007172
0.021650,0.006282,0.100098,-0.005341
0.021700,-0.012558,0.084229,-0.006714
0.021750,-0.031287,0.070190,-0.005951
0.021800,-0.049738,0.050049,-0.003052
0.021850,-0.067748,0.034180,-0.000916
0.021900,-0.085156,0.012207,0.003357
0.021950,-0.101808,0.000000,0.000763
0.022000,-0.117557,-0.021362,0.003204
0.022050,-0.132262,-0.038452,0.007172
0.022100,-0.145794,-0.055542,0.009155
0.022150,-0.158031,-0.070190,0.009613
0.022200,-0.168866,-0.086060,0.007172
0.022250,-0.178201,-0.102539,0.011139
0.022300,-0.185955,-0.115967,0.014954
0.022350,-0.192059,-0.129395,0.019531
0.022400,-0.196457,-0.142212,0.018921
0.022450,-0.199112,-0.151978,0.016174
0.022500,-0.200000,-0.161743,0.018158
0.022550,-0.199112,-0.167236,0.017853
0.022600,-0.196457,-0.175781,0.021210
0.022650,-0.192059,-0.178833,0.021820
0.022700,-0.185955,-0.182495,0.026855
0.022750,-0.178201,-0.182495,0.023499
0.022800,-0.168866,-0.184326,0.022736
0.022850,-0.158031,-0.181274,0.025177
0.022900,-0.145794,-0.175781,0.024872
0.022950,-0.132262,-0.172729,0.024567
0.023000,-0.117557,-0.164185,0.022278
0.023050,-0.101808,-0.156250,0.021667
0.023100,-0.085156,-0.146484,0.021210
0.023150,-0.067748,-0.134888,0.024719
0.023200,-0.049738,-0.121460,0.019531
0.023250,-0.031287,-0.106812,0.018921
0.023300,-0.012558,-0.093384,0.018616
0.023350,0.006282,-0.076904,0.012665
0.023400,0.025067,-0.058594,0.009155
0.023450,0.043629,-0.043945,0.010681
0.023500,0.061803,-0.023193,0.012817
0.023550,0.079430,-0.010986,0.012665
0.023600,0.096351,0.009155,0.009308
0.023650,0.112417,0.025635,0.005798
0.023700,0.127485,0.042114,0.003815
0.023750,0.141421,0.061646,-0.000916
0.023800,0.154103,0.079346,-0.001831
0.023850,0.165416,0.095825,-0.001984
0.023900,0.175261,0.110474,-0.002594
0.023950,0.183551,0.126953,-0.000916
0.024000,0.190211,0.139771,-0.003204
0.024050,0.195183,0.153198,-0.008240
0.024100,0.198423,0.164185,-0.009308
0.024150,0.199901,0.170288,-0.010834
0.024200,0.199605,0.180664,-0.009613
0.024250,0.197538,0.184326,-0.012207
0.024300,0.193717,0.191650,-0.012665
0.024350,0.188176,0.193481,-0.015564
0.024400,0.180965,0.195923,-0.014496
0.024450,0.172148,0.197144,-0.008545
0.024500,0.161803,0.194092,-0.010681
0.024550,0.150022,0.191040,-0.016327
0.024600,0.136909,0.186157,-0.017395
0.024650,0.122581,0.182495,-0.015717
0.024700,0.107165,0.172729,-0.010986
0.024750,0.090798,0.161743,-0.012512
0.024800,0.073625,0.152588,-0.009460
0.024850,0.055798,0.139160,-0.012817
0.024900,0.037476,0.127563,-0.013733
0.024950,0.018822,0.111084,-0.010529
0.025000,-0.000000,0.096436,-0.005341
0.025050,-0.018822,0.075684,-0.006561
0.025100,-0.037476,0.061646,0.000610
0.025150,-0.055798,0.046387,0.001984
0.025200,-0.073625,0.024414,-0.000153
0.025250,-0.090798,0.007935,0.003204
0.025300,-0.107165,-0.009155,-0.000458
0.025350,-0.122581,-0.025024,0.001831
0.025400,-0.136909,-0.042725,0.002747
0.025450,-0.150022,-0.061035,0.007935
0.025500,-0.161803,-0.076294,0.010071
0.025550,-0.172148,-0.095215,0.013123
0.025600,-0.180965,-0.107422,0.018158
0.025650,-0.188176,-0.121460,0.014954
0.025700,-0.193717,-0.133667,0.014343
0.025750,-0.197538,-0.146484,0.016327
0.025800,-0.199605,-0.156250,0.017700
0.025850,-0.199901,-0.163574,0.019836
0.025900,-0.198423,-0.170898,0.017853
0.025950,-0.195183,-0.176392,0.020905
0.026000,-0.190211,-0.180664,0.023041
0.026050,-0.183551,-0.183105,0.024414
0.026100,-0.175261,-0.184937,0.023193
0.026150,-0.165416,-0.181274,0.025940
0.026200,-0.154103,-0.181885,0.025635
0.026250,-0.141421,-0.175781,0.023346
0.026300,-0.127485,-0.167847,0.020447
0.026350,-0.112417,-0.162354,0.023804
0.026400,-0.096351,-0.151367,0.024261
0.026450,-0.079430,-0.142212,0.025024
0.026500,-0.061803,-0.131836,0.020294
0.026550,-0.043629,-0.118408,0.017700
0.026600,-0.025067,-0.103149,0.016785
0.026650,-0.006282,-0.087280,0.014801
0.026700,0.012558,-0.072021,0.015259
0.026750,0.031287,-0.053101,0.015106
0.026800,0.049738,-0.039062,0.013123
0.026850,0.067748,-0.018921,0.008545
0.026900,0.085156,-0.003662,0.006866
0.026950,0.101808,0.015259,0.007172
0.027000,0.117557,0.032349,0.010529
0.027050,0.132262,0.050659,0.005493
0.027100,0.145794,0.067139,0.000916
0.027150,0.158031,0.083618,-0.001831
0.027200,0.168866,0.101929,-0.003204
0.027250,0.178201,0.115356,-0.004578
0.027300,0.185955,0.132446,-0.007782
0.027350,0.192059,0.142822,-0.007019
0.027400,0.196457,0.156860,-0.007172
0.027450,0.199112,0.169067,-0.007172
0.027500,0.200000,0.171509,-0.008240
0.027550,0.199112,0.184326,-0.010529
0.027600,0.196457,0.185547,-0.010223
0.027650,0.192059,0.193481,-0.014801
0.027700,0.185955,0.193481,-0.013428
0.027750,0.178201,0.194702,-0.014191
0.027800,0.168866,0.197144,-0.014954
0.027850,0.158031,0.194092,-0.018158
0.027900,0.145794,0.191650,-0.014954
0.027950,0.132262,0.185547,-0.012360
0.028000,0.117557,0.178223,-0.015411
0.028050,0.101808,0.170898,-0.013275
0.028100,0.085156,0.155640,-0.006714
0.028150,0.067748,0.147705,-0.009155
0.028200,0.049738,0.134888,-0.011292
0.028250,0.031287,0.119629,-0.014954
0.028300,0.012558,0.106812,-0.012207
0.028350,-0.006282,0.091553,-0.006561
0.028400,-0.025067,0.075073,-0.002899
0.028450,-0.043629,0.057373,-0.000305
0.028500,-0.061803,0.038452,0.002747
0.028550,-0.079430,0.020752,0.001373
0.028600,-0.096351,0.004272,0.000153
0.028650,-0.112417,-0.013428,0.005035
0.028700,-0.127485,-0.034180,0.003204
0.028750,-0.141421,-0.048218,0.007172
0.028800,-0.154103,-0.067139,0.005493
0.028850,-0.165416,-0.083618,0.010986
0.028900,-0.175261,-0.097656,0.014954
0.028950,-0.183551,-0.112915,0.015411
0.029000,-0.190211,-0.126953,0.013885
0.029050,-0.195183,-0.137939,0.014343
0.029100,-0.198423,-0.149536,0.017548
0.029150,-0.199901,-0.159302,0.019073
0.029200,-0.199605,-0.165405,0.020905
0.029250,-0.197538,-0.173340,0.020142
0.029300,-0.193717,-0.177002,0.019684
0.029350,-0.188176,-0.181274,0.021362
0.029400,-0.180965,-0.183716,0.022125
0.029450,-0.172148,-0.181274,0.024719
0.029500,-0.161803,-0.183105,0.027313
0.029550,-0.150022,-0.175781,0.023956
0.029600,-0.136909,-0.173340,0.022430
0.029650,-0.122581,-0.168457,0.025940
0.029700,-0.107165,-0.159302,0.020752
0.029750,-0.090798,-0.150757,0.020142
0.029800,-0.073625,-0.138550,0.021515
0.029850,-0.055798,-0.128174,0.018005
0.029900,-0.037476,-0.112305,0.021515
0.029950,-0.018822,-0.099487,0.017395
0.030000,-0.000000,-0.081177,0.016937
0.030050,0.018822,-0.068970,0.015717
0.030100,0.037476,-0.046387,0.010681
0.030150,0.055798,-0.029907,0.008698
0.030200,0.073625,-0.013428,0.004730
0.030250,0.090798,0.000610,0.012665
0.030300,0.107165,0.020752,0.009460
0.030350,0.122581,0.043335,0.007782
0.030400,0.136909,0.054932,0.001678
0.030450,0.150022,0.074463,-0.000305
0.030500,0.161803,0.090332,-0.005188
0.030550,0.172148,0.104370,-0.004272
0.030600,0.180965,0.122681,-0.004730
0.030650,0.188176,0.136108,-0.004578
0.030700,0.193717,0.145874,-0.003662
0.030750,0.197538,0.159302,-0.004425
0.030800,0.199605,0.168457,-0.007019
0.030850,0.199901,0.178223,-0.011597
0.030900,0.198423,0.187378,-0.014038
0.030950,0.195183,0.189209,-0.012054
0.031000,0.190211,0.194702,-0.013275
0.031050,0.183551,0.195923,-0.014954
0.031100,0.175261,0.198975,-0.013123
0.031150,0.165416,0.194092,-0.014496
0.031200,0.154103,0.194092,-0.015717
0.031250,0.141421,0.186768,-0.014801
0.031300,0.127485,0.181274,-0.014343
0.031350,0.112417,0.173340,-0.010223
0.031400,0.096351,0.164185,-0.011444
0.031450,0.079430,0.155029,-0.012665
0.031500,0.061803,0.141602,-0.012665
0.031550,0.043629,0.131836,-0.013275
0.031600,0.025067,0.116577,-0.011292
0.031650,0.006282,0.103149,-0.007935
0.031700,-0.012558,0.086060,-0.006409
0.031750,-0.031287,0.068970,-0.005341
0.031800,-0.049738,0.050049,0.002594
0.031850,-0.067748,0.032959,0.001068
0.031900,-0.085156,0.017700,0.000610
0.031950,-0.101808,-0.003662,0.002136
0.032000,-0.117557,-0.020752,0.004578
0.032050,-0.132262,-0.039673,0.008698
0.032100,-0.145794,-0.055542,0.004883
0.032150,-0.158031,-0.074463,0.006256
0.032200,-0.168866,-0.087891,0.009460
0.032250,-0.178201,-0.103149,0.013275
0.032300,-0.185955,-0.118408,0.016632
0.032350,-0.192059,-0.130005,0.019836
0.032400,-0.196457,-0.142822,0.016937
0.032450,-0.199112,-0.151978,0.015564
0.032500,-0.200000,-0.161743,0.020752
0.032550,-0.199112,-0.167847,0.018768
0.032600,-0.196457,-0.177002,0.022278
