t (s),u (deg),y (deg),current (A)
0.004450,0.198423,-0.097046,0.225220
0.004500,0.190211,-0.040283,0.069122
0.004550,0.145794,0.029297,-0.121002
0.004600,0.073625,0.090942,-0.279694
0.004650,-0.012558,0.140991,-0.386047
0.004700,-0.096351,0.159302,-0.404816
0.004750,-0.161803,0.155029,-0.360107
0.004800,-0.196457,0.120239,-0.245972
0.004850,-0.193717,0.059814,-0.071411
0.004900,-0.154103,-0.003662,0.099945
0.004950,-0.085156,-0.071411,0.264740
0.005000,-0.000000,-0.121460,0.378418
0.005050,0.085156,-0.150146,0.421143
0.005100,0.154103,-0.142822,0.389862
0.005150,0.193717,-0.112915,0.269012
0.005200,0.196457,-0.057983,0.114136
0.005250,0.161803,0.010376,-0.074921
0.005300,0.096351,0.075684,-0.241241
0.005350,0.012558,0.131836,-0.368958
0.005400,-0.073625,0.157471,-0.411987
0.005450,-0.145794,0.160522,-0.380859
0.005500,-0.190211,0.131226,-0.276947
0.005550,-0.198423,0.076904,-0.117187
0.005600,-0.168866,0.012817,0.052948
0.005650,-0.107165,-0.057373,0.226135
0.005700,-0.025067,-0.105591,0.349426
0.005750,0.061803,-0.145264,0.413666
0.005800,0.136909,-0.145874,0.404053
0.005850,0.185955,-0.122681,0.307007
0.005900,0.199605,-0.075684,0.165100
0.005950,0.175261,-0.007324,-0.010376
0.006000,0.117557,0.057373,-0.195618
0.006050,0.037476,0.119019,-0.338440
0.006100,-0.049738,0.151978,-0.408783
0.006150,-0.127485,0.161743,-0.388031
0.006200,-0.180965,0.142822,-0.311890
0.006250,-0.200000,0.094604,-0.179443
0.006300,-0.180965,0.032959,-0.001373
0.006350,-0.127485,-0.035400,0.180664
0.006400,-0.049738,-0.093384,0.318146
0.006450,0.037476,-0.138550,0.402222
0.006500,0.117557,-0.147705,0.419159
0.006550,0.175261,-0.131836,0.341492
0.006600,0.199605,-0.093384,0.208435
0.006650,0.185955,-0.029297,0.042419
0.006700,0.136909,0.038452,-0.145569
0.006750,0.061803,0.103760,-0.292206
0.006800,-0.025067,0.144653,-0.396423
0.006850,-0.107165,0.162964,-0.404663
0.006900,-0.168866,0.148926,-0.343475
0.006950,-0.198423,0.111084,-0.224762
0.007000,-0.190211,0.053711,-0.052490
0.007050,-0.145794,-0.017090,0.120697
0.007100,-0.073625,-0.077515,0.284576
0.007150,0.012558,-0.125122,0.385895
0.007200,0.096351,-0.151367,0.426788
0.007250,0.161803,-0.137939,0.373230
0.007300,0.196457,-0.108032,0.252533
0.007350,0.193717,-0.045166,0.093536
0.007400,0.154103,0.018311,-0.096436
0.007450,0.085156,0.085449,-0.254822
0.007500,0.000000,0.134277,-0.373688
0.007550,-0.085156,0.159912,-0.417633
0.007600,-0.154103,0.157471,-0.372314
0.007650,-0.193717,0.122681,-0.260620
0.007700,-0.196457,0.073853,-0.096283
0.007750,-0.161803,0.005493,0.073242
0.007800,-0.096351,-0.061035,0.244446
0.007850,-0.012558,-0.116577,0.358124
0.007900,0.073625,-0.146484,0.424042
0.007950,0.145794,-0.145874,0.392151
0.008000,0.190211,-0.122070,0.293121
0.008050,0.198423,-0.070190,0.143280
0.008100,0.168866,-0.003662,-0.046387
0.008150,0.107165,0.063477,-0.208893
0.008200,0.025067,0.119019,-0.345917
0.008250,-0.061803,0.156860,-0.414429
0.008300,-0.136909,0.158081,-0.393677
0.008350,-0.185955,0.139160,-0.298004
0.008400,-0.199605,0.084839,-0.145874
0.008450,-0.175261,0.029907,0.022430
0.008500,-0.117557,-0.042114,0.198212
0.008550,-0.037476,-0.098877,0.338898
0.008600,0.049738,-0.137329,0.413971
0.008650,0.127485,-0.148315,0.405579
0.008700,0.180965,-0.127563,0.334015
0.008750,0.200000,-0.085449,0.194092
0.008800,0.180965,-0.018311,0.008392
0.008850,0.127485,0.044556,-0.170593
0.008900,0.049738,0.111084,-0.319519
0.008950,-0.037476,0.145874,-0.403137
0.009000,-0.117557,0.161133,-0.402985
0.009050,-0.175261,0.147705,-0.325928
0.009100,-0.199605,0.102539,-0.187073
0.009150,-0.185955,0.048218,-0.028534
0.009200,-0.136909,-0.026245,0.138550
0.009250,-0.061803,-0.084839,0.300598
0.009300,0.025067,-0.131226,0.400085
0.009350,0.107165,-0.148315,0.420837
0.009400,0.168866,-0.133667,0.352478
0.009450,0.198423,-0.099487,0.234833
0.009500,0.190211,-0.036621,0.069122
0.009550,0.145794,0.027466,-0.117340
0.009600,0.073625,0.094604,-0.283661
0.009650,-0.012558,0.140381,-0.378265
0.009700,-0.096351,0.161133,-0.409698
0.009750,-0.161803,0.156860,-0.366364
0.009800,-0.196457,0.118408,-0.241394
0.009850,-0.193717,0.064697,-0.081482
0.009900,-0.154103,-0.006714,0.110474
0.009950,-0.085156,-0.071411,0.271912
0.010000,-0.000000,-0.122070,0.374603
0.010050,0.085156,-0.148926,0.429382
0.010100,0.154103,-0.142822,0.375519
0.010150,0.193717,-0.113525,0.275879
0.010200,0.196457,-0.054321,0.121613
0.010250,0.161803,0.006714,-0.073547
0.010300,0.096351,0.077515,-0.233002
0.010350,0.012558,0.128174,-0.365143
0.010400,-0.073625,0.159302,-0.411224
0.010450,-0.145794,0.162354,-0.384064
0.010500,-0.190211,0.129395,-0.278625
0.010550,-0.198423,0.081177,-0.122681
0.010600,-0.168866,0.010376,0.061798
0.010650,-0.107165,-0.052490,0.222473
0.010700,-0.025067,-0.109863,0.344696
0.010750,0.061803,-0.143433,0.415802
0.010800,0.136909,-0.145874,0.402069
0.010850,0.185955,-0.124512,0.314178
0.010900,0.199605,-0.073853,0.170288
0.010950,0.175261,-0.012207,-0.013885
0.011000,0.117557,0.056763,-0.189667
0.011050,0.037476,0.115967,-0.338745
0.011100,-0.049738,0.151367,-0.402985
0.011150,-0.127485,0.164795,-0.399780
0.011200,-0.180965,0.139160,-0.315857
0.011250,-0.200000,0.097046,-0.173035
0.011300,-0.180965,0.036011,-0.006561
0.011350,-0.127485,-0.035400,0.176392
0.011400,-0.049738,-0.095825,0.312653
0.011450,0.037476,-0.134888,0.404663
0.011500,0.117557,-0.152588,0.416870
0.011550,0.175261,-0.136108,0.346985
0.011600,0.199605,-0.092163,0.218506
0.011650,0.185955,-0.029907,0.036621
0.011700,0.136909,0.034790,-0.139160
0.011750,0.061803,0.101318,-0.303955
0.011800,-0.025067,0.149536,-0.390320
0.011850,-0.107165,0.164795,-0.409241
0.011900,-0.168866,0.150757,-0.355530
0.011950,-0.198423,0.111084,-0.219879
0.012000,-0.190211,0.054932,-0.051270
0.012050,-0.145794,-0.018311,0.137634
0.012100,-0.073625,-0.077515,0.280457
0.012150,0.012558,-0.128784,0.387573
0.012200,0.096351,-0.147095,0.417175
0.012250,0.161803,-0.142212,0.372772
0.012300,0.196457,-0.109253,0.263214
0.012350,0.193717,-0.047607,0.090179
0.012400,0.154103,0.014038,-0.090332
0.012450,0.085156,0.084839,-0.266571
0.012500,0.000000,0.131226,-0.380249
0.012550,-0.085156,0.159912,-0.415497
0.012600,-0.154103,0.156250,-0.367432
0.012650,-0.193717,0.125122,-0.251770
0.012700,-0.196457,0.073242,-0.102997
0.012750,-0.161803,0.004883,0.077820
0.012800,-0.096351,-0.058594,0.238190
0.012850,-0.012558,-0.116577,0.365906
0.012900,0.073625,-0.145874,0.415497
0.012950,0.145794,-0.146484,0.392303
0.013000,0.190211,-0.120850,0.304871
0.013050,0.198423,-0.066528,0.139923
0.013100,0.168866,-0.004272,-0.039368
0.013150,0.107165,0.067139,-0.224609
0.013200,0.025067,0.121460,-0.352936
0.013250,-0.061803,0.156860,-0.412292
0.013300,-0.136909,0.159912,-0.396729
0.013350,-0.185955,0.134888,-0.290985
0.013400,-0.199605,0.087891,-0.142670
0.013450,-0.175261,0.021973,0.036011
0.013500,-0.117557,-0.039673,0.194397
0.013550,-0.037476,-0.102539,0.333405
0.013600,0.049738,-0.139160,0.412598
0.013650,0.127485,-0.148926,0.406036
0.013700,0.180965,-0.130005,0.334167
0.013750,0.200000,-0.081787,0.196686
0.013800,0.180965,-0.021973,0.011749
0.013850,0.127485,0.051270,-0.178680
0.013900,0.049738,0.107422,-0.322876
0.013950,-0.037476,0.149536,-0.395813
0.014000,-0.117557,0.164185,-0.406494
0.014050,-0.175261,0.144043,-0.322266
0.014100,-0.199605,0.104980,-0.194550
0.014150,-0.185955,0.038452,-0.015564
0.014200,-0.136909,-0.022583,0.150146
0.014250,-0.061803,-0.089111,0.291443
0.014300,0.025067,-0.130005,0.396118
0.014350,0.107165,-0.150757,0.418701
0.014400,0.168866,-0.136719,0.363922
0.014450,0.198423,-0.098267,0.237732
0.014500,0.190211,-0.039062,0.062408
0.014550,0.145794,0.033569,-0.112915
0.014600,0.073625,0.089111,-0.277863
0.014650,-0.012558,0.140381,-0.381012
0.014700,-0.096351,0.161743,-0.417633
0.014750,-0.161803,0.151978,-0.360870
0.014800,-0.196457,0.120239,-0.240479
0.014850,-0.193717,0.059204,-0.067902
0.014900,-0.154103,-0.004272,0.101776
0.014950,-0.085156,-0.072632,0.258179
0.015000,-0.000000,-0.120850,0.381012
0.015050,0.085156,-0.148926,0.422211
0.015100,0.154103,-0.144043,0.389557
0.015150,0.193717,-0.111084,0.276337
0.015200,0.196457,-0.056763,0.110931
0.015250,0.161803,0.013428,-0.064240
0.015300,0.096351,0.076294,-0.239410
0.015350,0.012558,0.131836,-0.355377
0.015400,-0.073625,0.158081,-0.413818
0.015450,-0.145794,0.160522,-0.383759
0.015500,-0.190211,0.132446,-0.282898
0.015550,-0.198423,0.083008,-0.126648
0.015600,-0.168866,0.015259,0.052185
0.015650,-0.107165,-0.054932,0.213318
0.015700,-0.025067,-0.109253,0.353546
0.015750,0.061803,-0.139771,0.413361
0.015800,0.136909,-0.148315,0.404205
0.015850,0.185955,-0.126953,0.316010
0.015900,0.199605,-0.076294,0.166016
0.015950,0.175261,-0.007324,-0.007477
0.016000,0.117557,0.057373,-0.195160
0.016050,0.037476,0.109863,-0.330811
0.016100,-0.049738,0.154419,-0.408478
0.016150,-0.127485,0.162964,-0.399017
0.016200,-0.180965,0.140991,-0.314026
0.016250,-0.200000,0.097656,-0.182648
0.016300,-0.180965,0.031738,0.002747
0.016350,-0.127485,-0.034180,0.172882
0.016400,-0.049738,-0.096436,0.327606
0.016450,0.037476,-0.133667,0.404053
0.016500,0.117557,-0.150146,0.415955
0.016550,0.175261,-0.135498,0.345612
0.016600,0.199605,-0.093994,0.206146
0.016650,0.185955,-0.031738,0.042267
0.016700,0.136909,0.037842,-0.148010
0.016750,0.061803,0.097046,-0.294952
0.016800,-0.025067,0.143433,-0.395050
0.016850,-0.107165,0.164185,-0.409241
0.016900,-0.168866,0.150757,-0.348206
0.016950,-0.198423,0.112305,-0.224762
0.017000,-0.190211,0.051880,-0.061646
0.017050,-0.145794,-0.012817,0.129395
0.017100,-0.073625,-0.078125,0.287323
0.017150,0.012558,-0.126343,0.382233
0.017200,0.096351,-0.150146,0.421753
0.017250,0.161803,-0.141602,0.378571
0.017300,0.196457,-0.106201,0.253754
0.017350,0.193717,-0.050049,0.089417
0.017400,0.154103,0.019531,-0.101471
0.017450,0.085156,0.083618,-0.260620
0.017500,0.000000,0.135498,-0.378876
0.017550,-0.085156,0.161133,-0.417175
0.017600,-0.154103,0.158081,-0.368347
0.017650,-0.193717,0.126953,-0.263214
0.017700,-0.196457,0.068970,-0.108490
0.017750,-0.161803,0.003662,0.081940
0.017800,-0.096351,-0.062256,0.251312
0.017850,-0.012558,-0.117187,0.367584
0.017900,0.073625,-0.144043,0.415955
0.017950,0.145794,-0.146484,0.395203
0.018000,0.190211,-0.117187,0.299072
0.018050,0.198423,-0.067749,0.140839
0.018100,0.168866,0.000000,-0.048370
0.018150,0.107165,0.063477,-0.220642
0.018200,0.025067,0.123901,-0.348053
0.018250,-0.061803,0.158691,-0.412445
0.018300,-0.136909,0.159912,-0.386963
0.018350,-0.185955,0.140381,-0.298157
0.018400,-0.199605,0.087891,-0.155792
0.018450,-0.175261,0.024414,0.028992
0.018500,-0.117557,-0.043945,0.192566
0.018550,-0.037476,-0.103149,0.335083
0.018600,0.049738,-0.138550,0.408783
0.018650,0.127485,-0.150146,0.408478
0.018700,0.180965,-0.130005,0.336456
0.018750,0.200000,-0.086670,0.193176
0.018800,0.180965,-0.019531,0.018616
0.018850,0.127485,0.045166,-0.171967
0.018900,0.049738,0.109253,-0.312347
0.018950,-0.037476,0.150757,-0.407104
0.019000,-0.117557,0.166016,-0.402985
0.019050,-0.175261,0.147095,-0.330658
0.019100,-0.199605,0.102539,-0.198669
0.019150,-0.185955,0.042114,-0.022888
0.019200,-0.136909,-0.025635,0.146179
0.019250,-0.061803,-0.087280,0.304108
0.019300,0.025067,-0.133057,0.392456
0.019350,0.107165,-0.151367,0.422516
0.019400,0.168866,-0.139771,0.364075
0.019450,0.198423,-0.101929,0.234222
0.019500,0.190211,-0.039062,0.067902
0.019550,0.145794,0.028076,-0.125122
0.019600,0.073625,0.090942,-0.274658
0.019650,-0.012558,0.140991,-0.387878
0.019700,-0.096351,0.160522,-0.408783
0.019750,-0.161803,0.153809,-0.356903
0.019800,-0.196457,0.117187,-0.241852
0.019850,-0.193717,0.061646,-0.076904
0.019900,-0.154103,-0.007935,0.095062
0.019950,-0.085156,-0.070190,0.260925
0.020000,-0.000000,-0.118408,0.382233
0.020050,0.085156,-0.146484,0.426331
0.020100,0.154103,-0.145874,0.382080
0.020150,0.193717,-0.112305,0.270691
0.020200,0.196457,-0.061035,0.114746
0.020250,0.161803,0.009766,-0.073242
0.020300,0.096351,0.072021,-0.235748
0.020350,0.012558,0.128174,-0.360413
0.020400,-0.073625,0.158081,-0.403900
0.020450,-0.145794,0.159912,-0.381317
0.020500,-0.190211,0.133057,-0.291443
0.020550,-0.198423,0.078735,-0.122833
0.020600,-0.168866,0.015869,0.051117
0.020650,-0.107165,-0.052490,0.223083
0.020700,-0.025067,-0.108643,0.345764
0.020750,0.061803,-0.142212,0.418701
0.020800,0.136909,-0.149536,0.416107
0.020850,0.185955,-0.123901,0.312958
0.020900,0.199605,-0.078735,0.163116
0.020950,0.175261,-0.009766,-0.024872
0.021000,0.117557,0.056763,-0.198059
0.021050,0.037476,0.118408,-0.337372
0.021100,-0.049738,0.150757,-0.396881
0.021150,-0.127485,0.159302,-0.393066
0.021200,-0.180965,0.145264,-0.325317
0.021250,-0.200000,0.092773,-0.171204
0.021300,-0.180965,0.036621,-0.001068
0.021350,-0.127485,-0.035400,0.179138
0.021400,-0.049738,-0.090942,0.319977
0.021450,0.037476,-0.137939,0.410767
0.021500,0.117557,-0.150757,0.423889
0.021550,0.175261,-0.131226,0.340729
0.021600,0.199605,-0.093384,0.210876
0.021650,0.185955,-0.025635,0.028381
0.021700,0.136909,0.034790,-0.145874
0.021750,0.061803,0.101929,-0.292511
0.021800,-0.025067,0.144653,-0.396881
0.021850,-0.107165,0.162964,-0.409393
0.021900,-0.168866,0.151367,-0.343781
0.021950,-0.198423,0.109863,-0.223236
0.022000,-0.190211,0.054321,-0.051880
0.022050,-0.145794,-0.016479,0.117187
0.022100,-0.073625,-0.078735,0.284576
0.022150,0.012558,-0.129395,0.383759
0.022200,0.096351,-0.148315,0.424347
0.022250,0.161803,-0.141602,0.375519
0.022300,0.196457,-0.108032,0.258331
0.022350,0.193717,-0.045776,0.080566
0.022400,0.154103,0.015259,-0.096436
0.022450,0.085156,0.084229,-0.256348
0.022500,0.000000,0.135498,-0.378876
0.022550,-0.085156,0.162354,-0.412292
0.022600,-0.154103,0.158081,-0.372009
0.022650,-0.193717,0.123291,-0.263824
0.022700,-0.196457,0.070801,-0.097046
0.022750,-0.161803,0.002441,0.073547
0.022800,-0.096351,-0.060425,0.242157
0.022850,-0.012558,-0.117798,0.366669
0.022900,0.073625,-0.145264,0.424042
0.022950,0.145794,-0.145874,0.395660
0.023000,0.190211,-0.118408,0.298920
0.023050,0.198423,-0.063477,0.143890
0.023100,0.168866,-0.001221,-0.046082
0.023150,0.107165,0.068970,-0.213470
0.023200,0.025067,0.121460,-0.348816
0.023250,-0.061803,0.155640,-0.405579
0.023300,-0.136909,0.161743,-0.391541
0.023350,-0.185955,0.136719,-0.291595
0.023400,-0.199605,0.089111,-0.152435
0.023450,-0.175261,0.021362,0.022888
0.023500,-0.117557,-0.042114,0.198975
0.023550,-0.037476,-0.098267,0.327911
0.023600,0.049738,-0.136719,0.415039
0.023650,0.127485,-0.149536,0.411530
0.023700,0.180965,-0.129395,0.332642
0.023750,0.200000,-0.083008,0.193024
0.023800,0.180965,-0.022583,0.009003
0.023850,0.127485,0.052490,-0.164337
0.023900,0.049738,0.107422,-0.320587
0.023950,-0.037476,0.151978,-0.396576
0.024000,-0.117557,0.164185,-0.404968
0.024050,-0.175261,0.150146,-0.332489
0.024100,-0.199605,0.104980,-0.197754
0.024150,-0.185955,0.038452,-0.030365
0.024200,-0.136909,-0.021362,0.148468
0.024250,-0.061803,-0.085449,0.292358
0.024300,0.025067,-0.130005,0.403137
0.024350,0.107165,-0.149536,0.423279
0.024400,0.168866,-0.138550,0.363312
0.024450,0.198423,-0.103149,0.239105
0.024500,0.190211,-0.041504,0.061188
0.024550,0.145794,0.031738,-0.115509
0.024600,0.073625,0.091553,-0.285492
0.024650,-0.012558,0.138550,-0.381165
0.024700,-0.096351,0.161133,-0.412140
0.024750,-0.161803,0.156250,-0.368042
0.024800,-0.196457,0.115356,-0.238037
0.024850,-0.193717,0.057983,-0.077209
0.024900,-0.154103,-0.004883,0.108490
0.024950,-0.085156,-0.069580,0.259247
0.025000,-0.000000,-0.120239,0.381165
0.025050,0.085156,-0.149536,0.419464
0.025100,0.154103,-0.146484,0.388336
0.025150,0.193717,-0.117798,0.284119
0.025200,0.196457,-0.060425,0.114594
0.025250,0.161803,0.006714,-0.066376
0.025300,0.096351,0.074463,-0.248413
0.025350,0.012558,0.130005,-0.362091
0.025400,-0.073625,0.161743,-0.417023
0.025450,-0.145794,0.162964,-0.391693
0.025500,-0.190211,0.133057,-0.289307
0.025550,-0.198423,0.080566,-0.128021
0.025600,-0.168866,0.012817,0.065002
0.025650,-0.107165,-0.053711,0.222168
0.025700,-0.025067,-0.111694,0.357819
0.025750,0.061803,-0.144043,0.421295
0.025800,0.136909,-0.148926,0.402222
0.025850,0.185955,-0.128174,0.314941
0.025900,0.199605,-0.073853,0.156250
0.025950,0.175261,-0.013428,-0.016327
0.026000,0.117557,0.058594,-0.200043
0.026050,0.037476,0.114746,-0.336761
0.026100,-0.049738,0.153198,-0.411682
0.026150,-0.127485,0.164795,-0.393372
0.026200,-0.180965,0.140991,-0.318451
0.026250,-0.200000,0.100098,-0.179443
0.026300,-0.180965,0.034180,0.006104
0.026350,-0.127485,-0.032959,0.175629
0.026400,-0.049738,-0.096436,0.314941
0.026450,0.037476,-0.133057,0.408630
0.026500,0.117557,-0.149536,0.418396
0.026550,0.175261,-0.136108,0.349426
0.026600,0.199605,-0.090332,0.201874
0.026650,0.185955,-0.031738,0.034332
0.026700,0.136909,0.042114,-0.140228
0.026750,0.061803,0.098877,-0.303040
0.026800,-0.025067,0.147095,-0.387726
0.026850,-0.107165,0.164185,-0.409393
0.026900,-0.168866,0.150757,-0.345612
0.026950,-0.198423,0.111694,-0.219269
0.027000,-0.190211,0.051270,-0.055542
0.027050,-0.145794,-0.014648,0.127106
0.027100,-0.073625,-0.079956,0.284424
0.027150,0.012558,-0.122070,0.388641
0.027200,0.096351,-0.148315,0.422821
0.027250,0.161803,-0.143433,0.379181
0.027300,0.196457,-0.106812,0.250244
0.027350,0.193717,-0.049438,0.087738
0.027400,0.154103,0.018311,-0.089722
0.027450,0.085156,0.087280,-0.265656
0.027500,0.000000,0.136719,-0.370941
0.027550,-0.085156,0.163574,-0.414886
0.027600,-0.154103,0.157471,-0.372620
0.027650,-0.193717,0.126953,-0.260010
0.027700,-0.196457,0.067749,-0.105896
0.027750,-0.161803,0.005493,0.081024
0.027800,-0.096351,-0.062256,0.236664
0.027850,-0.012558,-0.116577,0.368652
0.027900,0.073625,-0.147705,0.416718
0.027950,0.145794,-0.148926,0.395508
0.028000,0.190211,-0.120239,0.298462
0.028050,0.198423,-0.068359,0.139618
0.028100,0.168866,-0.000610,-0.031738
0.028150,0.107165,0.066528,-0.221863
0.028200,0.025067,0.121460,-0.343323
0.028250,-0.061803,0.158691,-0.412445
0.028300,-0.136909,0.162354,-0.393524
0.028350,-0.185955,0.138550,-0.302124
0.028400,-0.199605,0.086060,-0.154724
0.028450,-0.175261,0.025635,0.030060
0.028500,-0.117557,-0.043945,0.198059
0.028550,-0.037476,-0.101318,0.338898
0.028600,0.049738,-0.139160,0.408325
0.028650,0.127485,-0.151367,0.410461
0.028700,0.180965,-0.130615,0.332031
0.028750,0.200000,-0.083618,0.189667
0.028800,0.180965,-0.022583,0.020447
0.028850,0.127485,0.047607,-0.169983
0.028900,0.049738,0.106201,-0.315857
0.028950,-0.037476,0.151367,-0.403290
0.029000,-0.117557,0.162964,-0.404816
0.029050,-0.175261,0.147705,-0.333557
0.029100,-0.199605,0.105591,-0.201416
0.029150,-0.185955,0.042725,-0.020599
0.029200,-0.136909,-0.023193,0.148163
0.029250,-0.061803,-0.087891,0.300293
0.029300,0.025067,-0.128784,0.396729
0.029350,0.107165,-0.150146,0.422516
0.029400,0.168866,-0.135498,0.360870
0.029450,0.198423,-0.098267,0.228424
0.029500,0.190211,-0.040894,0.069427
0.029550,0.145794,0.029907,-0.124512
0.029600,0.073625,0.089111,-0.275421
0.029650,-0.012558,0.141602,-0.386047
0.029700,-0.096351,0.161743,-0.417023
0.029750,-0.161803,0.155640,-0.365601
0.029800,-0.196457,0.120239,-0.245667
0.029850,-0.193717,0.059204,-0.070801
0.029900,-0.154103,-0.002441,0.103607
0.029950,-0.085156,-0.073242,0.269623
0.030000,-0.000000,-0.121460,0.386047
0.030050,0.085156,-0.147705,0.423737
0.030100,0.154103,-0.145874,0.375824
0.030150,0.193717,-0.112305,0.267334
0.030200,0.196457,-0.059204,0.118866
0.030250,0.161803,0.010986,-0.057831
0.030300,0.096351,0.074463,-0.237427
0.030350,0.012558,0.129395,-0.362854
0.030400,-0.073625,0.158081,-0.416565
0.030450,-0.145794,0.158081,-0.386963
0.030500,-0.190211,0.132446,-0.281525
0.030550,-0.198423,0.076904,-0.133362
0.030600,-0.168866,0.015259,0.052948
0.030650,-0.107165,-0.057983,0.227509
0.030700,-0.025067,-0.108643,0.355530
0.030750,0.061803,-0.146484,0.416565
0.030800,0.136909,-0.147705,0.408173
0.030850,0.185955,-0.123901,0.307007
0.030900,0.199605,-0.075073,0.162354
0.030950,0.175261,-0.006714,-0.013123
0.031000,0.117557,0.056763,-0.200195
0.031050,0.037476,0.119019,-0.335999
0.031100,-0.049738,0.151978,-0.404816
0.031150,-0.127485,0.159302,-0.395050
0.031200,-0.180965,0.142212,-0.318604
0.031250,-0.200000,0.093384,-0.177155
0.031300,-0.180965,0.036011,0.005493
0.031350,-0.127485,-0.039062,0.180359
0.031400,-0.049738,-0.093384,0.319977
0.031450,0.037476,-0.137329,0.399323
0.031500,0.117557,-0.150757,0.417175
0.031550,0.175261,-0.134277,0.351105
0.031600,0.199605,-0.092163,0.212250
0.031650,0.185955,-0.028076,0.042725
0.031700,0.136909,0.036011,-0.147400
0.031750,0.061803,0.101318,-0.293121
0.031800,-0.025067,0.144043,-0.395203
0.031850,-0.107165,0.162354,-0.405121
0.031900,-0.168866,0.151978,-0.350189
0.031950,-0.198423,0.110474,-0.226288
0.032000,-0.190211,0.053711,-0.049591
0.032050,-0.145794,-0.010986,0.122833
0.032100,-0.073625,-0.076904,0.288849
0.032150,0.012558,-0.130005,0.384827
0.032200,0.096351,-0.147705,0.421448
0.032250,0.161803,-0.139771,0.374908
0.032300,0.196457,-0.106201,0.254974
0.032350,0.193717,-0.046997,0.092621
0.032400,0.154103,0.017090,-0.095825
0.032450,0.085156,0.087280,-0.253754
