t (s),u (deg),y (deg),current (A)
0.146950,0.175261,0.027466,-0.006866
0.147000,0.190211,0.062256,-0.027466
0.147050,0.198423,0.092163,-0.041809
0.147100,0.199605,0.122681,-0.052185
0.147150,0.193717,0.146484,-0.060730
0.147200,0.180965,0.166626,-0.068054
0.147250,0.161803,0.181885,-0.075836
0.147300,0.136909,0.190430,-0.080566
0.147350,0.107165,0.189819,-0.079041
0.147400,0.073625,0.186768,-0.080566
0.147450,0.037476,0.172729,-0.070953
0.147500,0.000000,0.156860,-0.065460
0.147550,-0.037476,0.135498,-0.055084
0.147600,-0.073625,0.106812,-0.041199
0.147650,-0.107165,0.073853,-0.023041
0.147700,-0.136909,0.043945,-0.010376
0.147750,-0.161803,0.009766,0.008087
0.147800,-0.180965,-0.025635,0.021667
0.147850,-0.193717,-0.057983,0.035706
0.147900,-0.199605,-0.086670,0.050507
0.147950,-0.198423,-0.117187,0.061493
0.148000,-0.190211,-0.140991,0.071869
0.148050,-0.175261,-0.158691,0.078430
0.148100,-0.154103,-0.173340,0.092621
0.148150,-0.127485,-0.175781,0.093231
0.148200,-0.096351,-0.178223,0.090027
0.148250,-0.061803,-0.169067,0.090790
0.148300,-0.025067,-0.156250,0.079041
0.148350,0.012558,-0.134888,0.071716
0.148400,0.049738,-0.110474,0.054169
0.148450,0.085156,-0.084229,0.040588
0.148500,0.117557,-0.050659,0.026855
0.148550,0.145794,-0.018921,0.014801
0.148600,0.168866,0.015869,-0.001068
0.148650,0.185955,0.049438,-0.018768
0.148700,0.196457,0.083008,-0.032196
0.148750,0.200000,0.111084,-0.041809
0.148800,0.196457,0.136108,-0.054932
0.148850,0.185955,0.161133,-0.070038
0.148900,0.168866,0.175781,-0.075531
0.148950,0.145794,0.189209,-0.078888
0.149000,0.117557,0.191040,-0.081329
0.149050,0.085156,0.189209,-0.083313
0.149100,0.049738,0.178223,-0.074921
0.149150,0.012558,0.161743,-0.064087
0.149200,-0.025067,0.141602,-0.053101
0.149250,-0.061803,0.114136,-0.045929
0.149300,-0.096351,0.086670,-0.031891
0.149350,-0.127485,0.053711,-0.017853
0.149400,-0.154103,0.017700,0.001068
0.149450,-0.175261,-0.015869,0.022278
0.149500,-0.190211,-0.049438,0.033417
0.149550,-0.198423,-0.078125,0.042572
0.149600,-0.199605,-0.109863,0.057678
0.149650,-0.193717,-0.131836,0.073090
0.149700,-0.180965,-0.151978,0.080414
0.149750,-0.161803,-0.167236,0.084686
0.149800,-0.136909,-0.174561,0.089264
0.149850,-0.107165,-0.177002,0.087738
0.149900,-0.073625,-0.170898,0.087128
0.149950,-0.037476,-0.161743,0.084686
0.150000,-0.000000,-0.142822,0.073853
0.150050,0.037476,-0.121460,0.063477
0.150100,0.073625,-0.092773,0.053406
0.150150,0.107165,-0.065308,0.037994
0.150200,0.136909,-0.029907,0.017548
0.150250,0.161803,0.005493,0.000458
0.150300,0.180965,0.039673,-0.015411
0.150350,0.193717,0.073242,-0.028076
0.150400,0.199605,0.105591,-0.041046
0.150450,0.198423,0.130005,-0.055847
0.150500,0.190211,0.157471,-0.064392
0.150550,0.175261,0.170898,-0.074615
0.150600,0.154103,0.186157,-0.077515
0.150650,0.127485,0.190430,-0.079498
0.150700,0.096351,0.186157,-0.077362
0.150750,0.061803,0.181274,-0.077057
0.150800,0.025067,0.166016,-0.071106
0.150850,-0.012558,0.150146,-0.062714
0.150900,-0.049738,0.125732,-0.048828
0.150950,-0.085156,0.099487,-0.035706
0.151000,-0.117557,0.068970,-0.022430
0.151050,-0.145794,0.034790,-0.007019
0.151100,-0.168866,-0.005493,0.012665
0.151150,-0.185955,-0.036621,0.028229
0.151200,-0.196457,-0.071411,0.043335
0.151250,-0.200000,-0.099487,0.054779
0.151300,-0.196457,-0.122070,0.068817
0.151350,-0.185955,-0.146484,0.077515
0.151400,-0.168866,-0.166016,0.083771
0.151450,-0.145794,-0.172729,0.087738
0.151500,-0.117557,-0.175171,0.089417
0.151550,-0.085156,-0.173340,0.090027
0.151600,-0.049738,-0.162964,0.086365
0.151650,-0.012558,-0.150146,0.077209
0.151700,0.025067,-0.126343,0.066681
0.151750,0.061803,-0.105591,0.053406
0.151800,0.096351,-0.073242,0.039978
0.151850,0.127485,-0.041504,0.026703
0.151900,0.154103,-0.008545,0.009003
0.151950,0.175261,0.028076,-0.003815
0.152000,0.190211,0.058594,-0.024719
0.152050,0.198423,0.093994,-0.040436
0.152100,0.199605,0.119629,-0.050964
0.152150,0.193717,0.147095,-0.062561
0.152200,0.180965,0.168457,-0.069733
0.152250,0.161803,0.179443,-0.074768
0.152300,0.136909,0.189209,-0.078735
0.152350,0.107165,0.189209,-0.081329
0.152400,0.073625,0.186768,-0.086212
0.152450,0.037476,0.173950,-0.070953
0.152500,0.000000,0.155029,-0.061951
0.152550,-0.037476,0.134277,-0.049744
0.152600,-0.073625,0.104370,-0.035858
0.152650,-0.107165,0.075073,-0.028992
0.152700,-0.136909,0.045776,-0.017853
0.152750,-0.161803,0.009155,0.003662
0.152800,-0.180965,-0.025024,0.023804
0.152850,-0.193717,-0.058594,0.039978
0.152900,-0.199605,-0.089722,0.053711
0.152950,-0.198423,-0.119629,0.067291
0.153000,-0.190211,-0.139771,0.075684
0.153050,-0.175261,-0.155640,0.080109
0.153100,-0.154103,-0.172119,0.085144
0.153150,-0.127485,-0.175781,0.087585
0.153200,-0.096351,-0.174561,0.081787
0.153250,-0.061803,-0.167236,0.084534
0.153300,-0.025067,-0.156250,0.084076
0.153350,0.012558,-0.136108,0.072632
0.153400,0.049738,-0.113525,0.058594
0.153450,0.085156,-0.085449,0.047150
0.153500,0.117557,-0.052490,0.034637
0.153550,0.145794,-0.017700,0.014343
0.153600,0.168866,0.017700,-0.007324
0.153650,0.185955,0.052490,-0.021362
0.153700,0.196457,0.082397,-0.029907
0.153750,0.200000,0.114746,-0.044708
0.153800,0.196457,0.137329,-0.057373
0.153850,0.185955,0.159912,-0.068970
0.153900,0.168866,0.173950,-0.076904
0.153950,0.145794,0.186768,-0.077515
0.154000,0.117557,0.189819,-0.083160
0.154050,0.085156,0.184937,-0.081177
0.154100,0.049738,0.180054,-0.078278
0.154150,0.012558,0.162354,-0.064545
0.154200,-0.025067,0.144043,-0.057068
0.154250,-0.061803,0.115967,-0.041199
0.154300,-0.096351,0.086060,-0.028229
0.154350,-0.127485,0.052490,-0.017548
0.154400,-0.154103,0.020752,-0.004883
0.154450,-0.175261,-0.015259,0.015411
0.154500,-0.190211,-0.048218,0.032806
0.154550,-0.198423,-0.082397,0.048065
0.154600,-0.199605,-0.109863,0.062256
0.154650,-0.193717,-0.135498,0.073090
0.154700,-0.180965,-0.153198,0.077209
0.154750,-0.161803,-0.168457,0.085297
0.154800,-0.136909,-0.173950,0.089111
0.154850,-0.107165,-0.177002,0.093384
0.154900,-0.073625,-0.171509,0.090027
0.154950,-0.037476,-0.159912,0.078125
0.155000,-0.000000,-0.142822,0.072784
0.155050,0.037476,-0.119019,0.059967
0.155100,0.073625,-0.092163,0.049591
0.155150,0.107165,-0.063477,0.038147
0.155200,0.136909,-0.029907,0.023651
0.155250,0.161803,0.004272,0.005188
0.155300,0.180965,0.041504,-0.015259
0.155350,0.193717,0.075073,-0.030060
0.155400,0.199605,0.103149,-0.044250
0.155450,0.198423,0.131836,-0.055389
0.155500,0.190211,0.153809,-0.064545
0.155550,0.175261,0.170288,-0.070496
0.155600,0.154103,0.184326,-0.077209
0.155650,0.127485,0.187988,-0.079803
0.155700,0.096351,0.192261,-0.080872
0.155750,0.061803,0.178833,-0.074158
0.155800,0.025067,0.169067,-0.070038
0.155850,-0.012558,0.150757,-0.058746
0.155900,-0.049738,0.123901,-0.049591
0.155950,-0.085156,0.097656,-0.037689
0.156000,-0.117557,0.063477,-0.025787
0.156050,-0.145794,0.037231,-0.010071
0.156100,-0.168866,-0.002441,0.012665
0.156150,-0.185955,-0.034180,0.032043
0.156200,-0.196457,-0.069580,0.047455
0.156250,-0.200000,-0.100098,0.059357
0.156300,-0.196457,-0.123901,0.065613
0.156350,-0.185955,-0.148315,0.074005
0.156400,-0.168866,-0.164795,0.082092
0.156450,-0.145794,-0.173950,0.085297
0.156500,-0.117557,-0.179443,0.090790
0.156550,-0.085156,-0.175781,0.090027
0.156600,-0.049738,-0.167236,0.084686
0.156650,-0.012558,-0.150146,0.078125
0.156700,0.025067,-0.128784,0.069427
0.156750,0.061803,-0.106201,0.058899
0.156800,0.096351,-0.076294,0.042725
0.156850,0.127485,-0.039673,0.024719
0.156900,0.154103,-0.007935,0.002747
0.156950,0.175261,0.028076,-0.014648
0.157000,0.190211,0.064087,-0.024261
0.157050,0.198423,0.092773,-0.035248
0.157100,0.199605,0.122681,-0.049438
0.157150,0.193717,0.145264,-0.060883
0.157200,0.180965,0.165405,-0.068665
0.157250,0.161803,0.180664,-0.074768
0.157300,0.136909,0.188599,-0.076141
0.157350,0.107165,0.191040,-0.079193
0.157400,0.073625,0.184326,-0.077515
0.157450,0.037476,0.175171,-0.072632
0.157500,-0.000000,0.156250,-0.065765
0.157550,-0.037476,0.136719,-0.052643
0.157600,-0.073625,0.108643,-0.043488
0.157650,-0.107165,0.076904,-0.028229
0.157700,-0.136909,0.043335,-0.007324
0.157750,-0.161803,0.009766,0.004272
0.157800,-0.180965,-0.026245,0.021820
0.157850,-0.193717,-0.059814,0.035858
0.157900,-0.199605,-0.091553,0.057220
0.157950,-0.198423,-0.117187,0.061951
0.158000,-0.190211,-0.139771,0.071259
0.158050,-0.175261,-0.157471,0.083008
0.158100,-0.154103,-0.170898,0.086060
0.158150,-0.127485,-0.177612,0.093689
0.158200,-0.096351,-0.174561,0.092163
0.158250,-0.061803,-0.169067,0.085449
0.158300,-0.025067,-0.153198,0.077209
0.158350,0.012558,-0.136719,0.069427
0.158400,0.049738,-0.111084,0.057068
0.158450,0.085156,-0.083618,0.045776
0.158500,0.117557,-0.053101,0.031891
0.158550,0.145794,-0.018921,0.016479
0.158600,0.168866,0.016479,-0.005493
0.158650,0.185955,0.051270,-0.015411
0.158700,0.196457,0.084229,-0.032349
0.158750,0.200000,0.112305,-0.048828
0.158800,0.196457,0.139160,-0.060730
0.158850,0.185955,0.159912,-0.067444
0.158900,0.168866,0.178833,-0.075531
0.158950,0.145794,0.184937,-0.079956
0.159000,0.117557,0.187988,-0.078430
0.159050,0.085156,0.187988,-0.078735
0.159100,0.049738,0.175781,-0.070801
0.159150,0.012558,0.163574,-0.067749
0.159200,-0.025067,0.141602,-0.059052
0.159250,-0.061803,0.117187,-0.047302
0.159300,-0.096351,0.087280,-0.031128
0.159350,-0.127485,0.053711,-0.017090
0.159400,-0.154103,0.018311,-0.000458
0.159450,-0.175261,-0.015259,0.020599
0.159500,-0.190211,-0.049438,0.034027
0.159550,-0.198423,-0.079346,0.046539
0.159600,-0.199605,-0.110474,0.059814
0.159650,-0.193717,-0.132446,0.069122
0.159700,-0.180965,-0.155029,0.078430
0.159750,-0.161803,-0.164795,0.088196
0.159800,-0.136909,-0.175781,0.090332
0.159850,-0.107165,-0.178833,0.092773
0.159900,-0.073625,-0.170898,0.085144
0.159950,-0.037476,-0.158691,0.079651
0.160000,-0.000000,-0.142212,0.073090
0.160050,0.037476,-0.119629,0.063629
0.160100,0.073625,-0.092773,0.049591
0.160150,0.107165,-0.064697,0.035858
0.160200,0.136909,-0.028687,0.018921
0.160250,0.161803,0.004883,0.006104
0.160300,0.180965,0.038452,-0.010071
0.160350,0.193717,0.072021,-0.028839
0.160400,0.199605,0.104980,-0.042877
0.160450,0.198423,0.132446,-0.056000
0.160500,0.190211,0.151978,-0.064087
0.160550,0.175261,0.173950,-0.074768
0.160600,0.154103,0.182495,-0.079346
0.160650,0.127485,0.189819,-0.081940
0.160700,0.096351,0.188599,-0.076752
0.160750,0.061803,0.181885,-0.072937
0.160800,0.025067,0.169067,-0.070801
0.160850,-0.012558,0.148926,-0.062714
0.160900,-0.049738,0.126953,-0.051422
0.160950,-0.085156,0.096436,-0.036469
0.161000,-0.117557,0.066528,-0.017548
0.161050,-0.145794,0.032349,-0.004883
0.161100,-0.168866,-0.001221,0.011444
0.161150,-0.185955,-0.037231,0.023193
0.161200,-0.196457,-0.070190,0.044556
0.161250,-0.200000,-0.098267,0.057678
0.161300,-0.196457,-0.125122,0.069122
0.161350,-0.185955,-0.144653,0.075531
0.161400,-0.168866,-0.163574,0.081635
0.161450,-0.145794,-0.174561,0.089111
0.161500,-0.117557,-0.177002,0.094452
0.161550,-0.085156,-0.177002,0.087738
0.161600,-0.049738,-0.164185,0.078430
0.161650,-0.012558,-0.153198,0.072937
0.161700,0.025067,-0.128784,0.066986
0.161750,0.061803,-0.106812,0.057831
0.161800,0.096351,-0.071411,0.042114
0.161850,0.127485,-0.040894,0.025024
0.161900,0.154103,-0.009155,0.008240
0.161950,0.175261,0.028076,-0.006409
0.162000,0.190211,0.058594,-0.021515
0.162050,0.198423,0.095215,-0.036774
0.162100,0.199605,0.121460,-0.052795
0.162150,0.193717,0.145874,-0.062714
0.162200,0.180965,0.166626,-0.071716
0.162250,0.161803,0.179443,-0.076599
0.162300,0.136909,0.187988,-0.080414
0.162350,0.107165,0.187988,-0.078430
0.162400,0.073625,0.185547,-0.078583
0.162450,0.037476,0.170898,-0.070953
0.162500,0.000000,0.158691,-0.065002
0.162550,-0.037476,0.134277,-0.053558
0.162600,-0.073625,0.109863,-0.043945
0.162650,-0.107165,0.076904,-0.026093
0.162700,-0.136909,0.042725,-0.010834
0.162750,-0.161803,0.009155,0.008240
0.162800,-0.180965,-0.028076,0.022736
0.162850,-0.193717,-0.059204,0.037994
0.162900,-0.199605,-0.090942,0.049744
0.162950,-0.198423,-0.120239,0.065308
0.163000,-0.190211,-0.140381,0.074768
0.163050,-0.175261,-0.158691,0.084686
0.163100,-0.154103,-0.170898,0.090332
0.163150,-0.127485,-0.175781,0.088043
0.163200,-0.096351,-0.173950,0.087891
0.163250,-0.061803,-0.167847,0.084534
0.163300,-0.025067,-0.157471,0.077515
0.163350,0.012558,-0.133057,0.066223
0.163400,0.049738,-0.114746,0.062256
0.163450,0.085156,-0.081787,0.047607
0.163500,0.117557,-0.053711,0.032043
0.163550,0.145794,-0.015869,0.013428
0.163600,0.168866,0.016479,-0.001831
0.163650,0.185955,0.051270,-0.018158
0.163700,0.196457,0.083618,-0.033875
0.163750,0.200000,0.112305,-0.047607
0.163800,0.196457,0.139160,-0.058441
0.163850,0.185955,0.162964,-0.065765
0.163900,0.168866,0.176392,-0.075378
0.163950,0.145794,0.189209,-0.077820
0.164000,0.117557,0.187378,-0.080872
0.164050,0.085156,0.187988,-0.078583
0.164100,0.049738,0.178223,-0.075836
0.164150,0.012558,0.162964,-0.067902
0.164200,-0.025067,0.140991,-0.060577
0.164250,-0.061803,0.118408,-0.047150
0.164300,-0.096351,0.086060,-0.029907
0.164350,-0.127485,0.050049,-0.014801
0.164400,-0.154103,0.021362,0.001373
0.164450,-0.175261,-0.014648,0.020599
0.164500,-0.190211,-0.048218,0.034027
0.164550,-0.198423,-0.079346,0.048218
0.164600,-0.199605,-0.110474,0.058441
0.164650,-0.193717,-0.131836,0.065918
0.164700,-0.180965,-0.153809,0.081482
0.164750,-0.161803,-0.166016,0.086212
0.164800,-0.136909,-0.174561,0.089111
0.164850,-0.107165,-0.174561,0.091553
0.164900,-0.073625,-0.172729,0.089264
0.164950,-0.037476,-0.157471,0.078278
0.165000,0.000000,-0.142212,0.071411
0.165050,0.037476,-0.122681,0.067902
0.165100,0.073625,-0.091553,0.050812
0.165150,0.107165,-0.065308,0.032806
0.165200,0.136909,-0.032349,0.021210
0.165250,0.161803,0.001831,0.004272
0.165300,0.180965,0.040283,-0.013123
0.165350,0.193717,0.073242,-0.031128
0.165400,0.199605,0.103760,-0.045166
0.165450,0.198423,0.132446,-0.057526
0.165500,0.190211,0.155029,-0.060120
0.165550,0.175261,0.173950,-0.070496
0.165600,0.154103,0.185547,-0.078430
0.165650,0.127485,0.189209,-0.080261
0.165700,0.096351,0.191650,-0.078888
0.165750,0.061803,0.180054,-0.077515
0.165800,0.025067,0.169678,-0.070190
0.165850,-0.012558,0.147705,-0.062561
0.165900,-0.049738,0.126343,-0.050354
0.165950,-0.085156,0.095215,-0.028687
0.166000,-0.117557,0.066528,-0.019073
0.166050,-0.145794,0.032959,-0.007019
0.166100,-0.168866,-0.001831,0.006409
0.166150,-0.185955,-0.036011,0.024719
0.166200,-0.196457,-0.069580,0.043945
0.166250,-0.200000,-0.100708,0.056610
0.166300,-0.196457,-0.129395,0.071869
0.166350,-0.185955,-0.149536,0.079193
0.166400,-0.168866,-0.161743,0.084686
0.166450,-0.145794,-0.172119,0.086365
0.166500,-0.117557,-0.176392,0.087585
0.166550,-0.085156,-0.174561,0.085449
0.166600,-0.049738,-0.165405,0.085144
0.166650,-0.012558,-0.148315,0.081635
0.166700,0.025067,-0.129395,0.068054
0.166750,0.061803,-0.103149,0.052643
0.166800,0.096351,-0.071411,0.037994
0.166850,0.127485,-0.042114,0.024414
0.166900,0.154103,-0.004883,0.009460
0.166950,0.175261,0.026855,-0.007629
0.167000,0.190211,0.064697,-0.022278
0.167050,0.198423,0.092163,-0.038757
0.167100,0.199605,0.123291,-0.052490
0.167150,0.193717,0.146484,-0.063782
0.167200,0.180965,0.166016,-0.069580
0.167250,0.161803,0.182495,-0.079498
0.167300,0.136909,0.187378,-0.076599
0.167350,0.107165,0.190430,-0.079498
0.167400,0.073625,0.185547,-0.078125
0.167450,0.037476,0.175781,-0.069427
0.167500,0.000000,0.156250,-0.061951
0.167550,-0.037476,0.133667,-0.057678
0.167600,-0.073625,0.106201,-0.042114
0.167650,-0.107165,0.075684,-0.026550
0.167700,-0.136909,0.040894,-0.010681
0.167750,-0.161803,0.009155,0.006866
0.167800,-0.180965,-0.023193,0.021820
0.167850,-0.193717,-0.058594,0.038147
0.167900,-0.199605,-0.091553,0.050812
0.167950,-0.198423,-0.117187,0.066376
0.168000,-0.190211,-0.140991,0.076752
0.168050,-0.175261,-0.159302,0.079803
0.168100,-0.154103,-0.169067,0.083160
0.168150,-0.127485,-0.177612,0.091705
0.168200,-0.096351,-0.175171,0.088043
0.168250,-0.061803,-0.169678,0.087891
0.168300,-0.025067,-0.153809,0.079346
0.168350,0.012558,-0.135498,0.070496
0.168400,0.049738,-0.109863,0.056763
0.168450,0.085156,-0.083008,0.042267
0.168500,0.117557,-0.054932,0.031281
0.168550,0.145794,-0.018921,0.019684
0.168600,0.168866,0.012207,0.001984
0.168650,0.185955,0.046997,-0.014801
0.168700,0.196457,0.076904,-0.034332
0.168750,0.200000,0.112305,-0.048218
0.168800,0.196457,0.139771,-0.063782
0.168850,0.185955,0.159302,-0.068665
0.168900,0.168866,0.178223,-0.074921
0.168950,0.145794,0.186768,-0.079193
0.169000,0.117557,0.190430,-0.081177
0.169050,0.085156,0.188599,-0.078430
0.169100,0.049738,0.177612,-0.068970
0.169150,0.012558,0.163574,-0.068207
0.169200,-0.025067,0.142212,-0.056915
0.169250,-0.061803,0.115967,-0.045624
0.169300,-0.096351,0.087891,-0.034485
0.169350,-0.127485,0.054932,-0.016785
0.169400,-0.154103,0.020752,0.004883
0.169450,-0.175261,-0.015259,0.019531
0.169500,-0.190211,-0.044556,0.029755
0.169550,-0.198423,-0.078735,0.043488
0.169600,-0.199605,-0.106201,0.056458
0.169650,-0.193717,-0.135498,0.073853
0.169700,-0.180965,-0.154419,0.083618
0.169750,-0.161803,-0.163574,0.085602
0.169800,-0.136909,-0.176392,0.086670
0.169850,-0.107165,-0.173950,0.091095
0.169900,-0.073625,-0.173340,0.086975
0.169950,-0.037476,-0.160522,0.081940
0.170000,-0.000000,-0.144653,0.076447
0.170050,0.037476,-0.122681,0.063324
0.170100,0.073625,-0.092163,0.052185
0.170150,0.107165,-0.064087,0.035248
0.170200,0.136909,-0.028076,0.018158
0.170250,0.161803,0.005493,0.001526
0.170300,0.180965,0.039062,-0.013733
0.170350,0.193717,0.076294,-0.034332
0.170400,0.199605,0.101318,-0.043793
0.170450,0.198423,0.131836,-0.051880
0.170500,0.190211,0.153809,-0.063477
0.170550,0.175261,0.173340,-0.072021
0.170600,0.154103,0.183716,-0.080109
0.170650,0.127485,0.188599,-0.077667
0.170700,0.096351,0.188599,-0.077820
0.170750,0.061803,0.180054,-0.074463
0.170800,0.025067,0.169067,-0.071716
0.170850,-0.012558,0.147705,-0.061035
0.170900,-0.049738,0.125732,-0.049744
0.170950,-0.085156,0.096436,-0.032349
0.171000,-0.117557,0.067749,-0.022736
0.171050,-0.145794,0.031738,-0.005035
0.171100,-0.168866,-0.001221,0.009460
0.171150,-0.185955,-0.034790,0.027618
0.171200,-0.196457,-0.070801,0.044861
0.171250,-0.200000,-0.100708,0.057068
0.171300,-0.196457,-0.127563,0.066681
0.171350,-0.185955,-0.150146,0.077972
0.171400,-0.168866,-0.164185,0.083313
0.171450,-0.145794,-0.175781,0.088654
0.171500,-0.117557,-0.177612,0.089874
0.171550,-0.085156,-0.173950,0.088196
0.171600,-0.049738,-0.164185,0.085144
0.171650,-0.012558,-0.147095,0.077209
0.171700,0.025067,-0.128784,0.067291
0.171750,0.061803,-0.102539,0.054626
0.171800,0.096351,-0.074463,0.041809
0.171850,0.127485,-0.041504,0.023651
0.171900,0.154103,-0.007935,0.008545
0.171950,0.175261,0.028076,-0.007324
0.172000,0.190211,0.063477,-0.022278
0.172050,0.198423,0.094604,-0.036774
0.172100,0.199605,0.123291,-0.049286
0.172150,0.193717,0.147095,-0.063171
0.172200,0.180965,0.167236,-0.071564
0.172250,0.161803,0.178833,-0.077820
0.172300,0.136909,0.191040,-0.083771
0.172350,0.107165,0.191650,-0.076141
0.172400,0.073625,0.184937,-0.077057
0.172450,0.037476,0.174561,-0.070038
0.172500,0.000000,0.156860,-0.063171
0.172550,-0.037476,0.136108,-0.056915
0.172600,-0.073625,0.109253,-0.042267
0.172650,-0.107165,0.073242,-0.027008
0.172700,-0.136909,0.043335,-0.009918
0.172750,-0.161803,0.006714,0.009613
0.172800,-0.180965,-0.023193,0.018921
0.172850,-0.193717,-0.056763,0.033875
0.172900,-0.199605,-0.088501,0.052948
0.172950,-0.198423,-0.117187,0.064697
0.173000,-0.190211,-0.140381,0.075989
0.173050,-0.175261,-0.159302,0.083618
0.173100,-0.154103,-0.172729,0.088959
0.173150,-0.127485,-0.176392,0.088959
0.173200,-0.096351,-0.177612,0.087585
0.173250,-0.061803,-0.169067,0.083008
0.173300,-0.025067,-0.155640,0.079346
0.173350,0.012558,-0.136108,0.076294
0.173400,0.049738,-0.112915,0.062103
0.173450,0.085156,-0.084229,0.039978
0.173500,0.117557,-0.050659,0.028076
0.173550,0.145794,-0.022583,0.019684
0.173600,0.168866,0.014038,-0.001831
0.173650,0.185955,0.048828,-0.023346
0.173700,0.196457,0.083008,-0.036316
0.173750,0.200000,0.112305,-0.044708
0.173800,0.196457,0.136108,-0.059814
0.173850,0.185955,0.159912,-0.066071
0.173900,0.168866,0.176392,-0.073242
0.173950,0.145794,0.187988,-0.076752
0.174000,0.117557,0.188599,-0.078735
0.174050,0.085156,0.186157,-0.078735
0.174100,0.049738,0.178833,-0.076141
0.174150,0.012558,0.163574,-0.063171
0.174200,-0.025067,0.142212,-0.056458
0.174250,-0.061803,0.115967,-0.052185
0.174300,-0.096351,0.086060,-0.034637
0.174350,-0.127485,0.054321,-0.017700
0.174400,-0.154103,0.019531,0.001221
0.174450,-0.175261,-0.014038,0.021667
0.174500,-0.190211,-0.050659,0.035248
0.174550,-0.198423,-0.079956,0.046997
0.174600,-0.199605,-0.109253,0.057526
0.174650,-0.193717,-0.131226,0.070343
0.174700,-0.180965,-0.154419,0.080414
0.174750,-0.161803,-0.166626,0.086517
0.174800,-0.136909,-0.175781,0.088654
0.174850,-0.107165,-0.177612,0.093842
0.174900,-0.073625,-0.170288,0.083466
0.174950,-0.037476,-0.160522,0.077667
0.175000,-0.000000,-0.142212,0.073242
0.175050,0.037476,-0.120850,0.063019
0.175100,0.073625,-0.093994,0.051270
0.175150,0.107165,-0.063477,0.040741
0.175200,0.136909,-0.027466,0.016632
0.175250,0.161803,0.004272,0.003052
0.175300,0.180965,0.039062,-0.009155
0.175350,0.193717,0.073242,-0.029907
0.175400,0.199605,0.106201,-0.045776
0.175450,0.198423,0.132446,-0.056305
0.175500,0.190211,0.158081,-0.063629
0.175550,0.175261,0.167847,-0.073700
0.175600,0.154103,0.185547,-0.074158
0.175650,0.127485,0.188599,-0.079803
0.175700,0.096351,0.188599,-0.080566
0.175750,0.061803,0.180054,-0.077362
0.175800,0.025067,0.167236,-0.071716
0.175850,-0.012558,0.150146,-0.061493
0.175900,-0.049738,0.122070,-0.048981
0.175950,-0.085156,0.100098,-0.038757
0.176000,-0.117557,0.063477,-0.018311
0.176050,-0.145794,0.034180,-0.003357
0.176100,-0.168866,0.000000,0.010071
0.176150,-0.185955,-0.036621,0.026550
0.176200,-0.196457,-0.070801,0.039825
0.176250,-0.200000,-0.098877,0.056915
0.176300,-0.196457,-0.127563,0.068665
0.176350,-0.185955,-0.149536,0.078583
0.176400,-0.168866,-0.167236,0.084686
0.176450,-0.145794,-0.172729,0.088501
0.176500,-0.117557,-0.179443,0.087433
0.176550,-0.085156,-0.172119,0.086060
0.176600,-0.049738,-0.164185,0.082245
0.176650,-0.012558,-0.149536,0.079346
0.176700,0.025067,-0.128784,0.068054
0.176750,0.061803,-0.101929,0.056610
0.176800,0.096351,-0.074463,0.043640
0.176850,0.127485,-0.042725,0.027313
0.176900,0.154103,-0.007324,0.007782
0.176950,0.175261,0.026245,-0.010986
0.177000,0.190211,0.061035,-0.028229
0.177050,0.198423,0.095215,-0.037994
0.177100,0.199605,0.121460,-0.051270
0.177150,0.193717,0.146484,-0.061188
0.177200,0.180965,0.164185,-0.066071
0.177250,0.161803,0.180664,-0.072021
0.177300,0.136909,0.189819,-0.083008
0.177350,0.107165,0.189819,-0.082703
0.177400,0.073625,0.185547,-0.079041
0.177450,0.037476,0.173340,-0.071564
0.177500,0.000000,0.157471,-0.065308
0.177550,-0.037476,0.133057,-0.052490
0.177600,-0.073625,0.108032,-0.042419
0.177650,-0.107165,0.076904,-0.028839
0.177700,-0.136909,0.044556,-0.006866
0.177750,-0.161803,0.008545,0.006866
0.177800,-0.180965,-0.025024,0.020752
0.177850,-0.193717,-0.061646,0.037994
0.177900,-0.199605,-0.089722,0.054321
0.177950,-0.198423,-0.117187,0.065918
0.178000,-0.190211,-0.140991,0.072174
0.178050,-0.175261,-0.160522,0.080872
0.178100,-0.154103,-0.169678,0.086365
0.178150,-0.127485,-0.174561,0.090179
0.178200,-0.096351,-0.175781,0.086823
0.178250,-0.061803,-0.166626,0.088043
0.178300,-0.025067,-0.156860,0.080261
0.178350,0.012558,-0.137329,0.072784
0.178400,0.049738,-0.111694,0.054321
0.178450,0.085156,-0.085449,0.043488
0.178500,0.117557,-0.052490,0.033417
0.178550,0.145794,-0.021362,0.019226
0.178600,0.168866,0.017090,-0.000763
0.178650,0.185955,0.051270,-0.024567
0.178700,0.196457,0.084839,-0.037537
0.178750,0.200000,0.114136,-0.048218
0.178800,0.196457,0.139160,-0.054169
0.178850,0.185955,0.160522,-0.065155
0.178900,0.168866,0.174561,-0.072632
0.178950,0.145794,0.185547,-0.081940
0.179000,0.117557,0.189209,-0.081940
0.179050,0.085156,0.186157,-0.078583
0.179100,0.049738,0.179443,-0.075226
0.179150,0.012558,0.161743,-0.065460
0.179200,-0.025067,0.143433,-0.056610
0.179250,-0.061803,0.115967,-0.044708
0.179300,-0.096351,0.088501,-0.033417
0.179350,-0.127485,0.054321,-0.014648
0.179400,-0.154103,0.020752,0.001221
0.179450,-0.175261,-0.015869,0.017548
